run_id,input_file,budget,node_fraction,edge_fraction,population_size,tournament_size,p_crossover,p_mutation,payoff_function,best_fitness,runtime_seconds
tune_8,Testing/cor_n150plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,140.0,1.88
tune_9,Testing/cor_n150plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,141.0,1.86
tune_10,Testing/cor_n150plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,139.0,1.88
tune_1,Testing/cor_n200plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,187.0,2.15
tune_2,Testing/cor_n200plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,188.0,2.16
tune_3,Testing/cor_n200plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,186.0,2.12
tune_4,Testing/cor_n200plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,188.0,2.19
tune_5,Testing/cor_n200plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,186.0,2.11
tune_6,Testing/cor_n200plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,188.0,2.02
tune_7,Testing/cor_n200plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,187.0,2.07
tune_8,Testing/cor_n200plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,188.0,2.04
tune_9,Testing/cor_n200plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,187.0,2.01
tune_10,Testing/cor_n200plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,187.0,2.01
tune_1,Testing/cor_n250plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,226.0,2.39
tune_2,Testing/cor_n250plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,229.0,2.38
tune_3,Testing/cor_n250plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,231.0,2.41
tune_4,Testing/cor_n250plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,228.0,2.41
tune_5,Testing/cor_n250plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,229.0,2.37
tune_6,Testing/cor_n250plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,230.0,2.38
tune_7,Testing/cor_n250plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,230.0,2.42
tune_8,Testing/cor_n250plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,229.0,2.37
tune_9,Testing/cor_n250plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,228.0,2.38
tune_10,Testing/cor_n250plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,230.0,2.43
tune_1,Testing/cor_n300plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,278.0,2.73
tune_2,Testing/cor_n300plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,278.0,2.68
tune_3,Testing/cor_n300plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,278.0,2.74
tune_4,Testing/cor_n300plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,281.0,2.73
tune_5,Testing/cor_n300plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,278.0,2.74
tune_6,Testing/cor_n300plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,280.0,2.69
tune_7,Testing/cor_n300plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,279.0,2.70
tune_8,Testing/cor_n300plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,281.0,2.70
tune_9,Testing/cor_n300plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,279.0,2.74
tune_10,Testing/cor_n300plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,278.0,2.80
tune_1,Testing/cor_n350plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,313.0,2.88
tune_2,Testing/cor_n350plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,317.0,2.93
tune_3,Testing/cor_n350plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,314.0,2.99
tune_4,Testing/cor_n350plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,317.0,2.88
tune_5,Testing/cor_n350plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,314.0,2.89
tune_6,Testing/cor_n350plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,315.0,2.90
tune_7,Testing/cor_n350plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,318.0,2.96
tune_8,Testing/cor_n350plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,318.0,2.95
tune_9,Testing/cor_n350plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,312.0,2.96
tune_10,Testing/cor_n350plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,311.0,2.90
tune_1,Testing/cor_polbooks-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,97.0,1.72
tune_2,Testing/cor_polbooks-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,97.0,1.69
tune_3,Testing/cor_polbooks-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,98.0,1.68
tune_4,Testing/cor_polbooks-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,98.0,1.66
tune_5,Testing/cor_polbooks-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,98.0,1.78
tune_6,Testing/cor_polbooks-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,99.0,1.67
tune_7,Testing/cor_polbooks-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,98.0,1.65
tune_8,Testing/cor_polbooks-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,98.0,1.68
tune_9,Testing/cor_polbooks-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,96.0,1.64
tune_10,Testing/cor_polbooks-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,98.0,1.67
tune_1,Testing/hos_20_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,10.0,1.05
tune_2,Testing/hos_20_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,10.0,1.05
tune_3,Testing/hos_20_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,10.0,1.04
tune_4,Testing/hos_20_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,10.0,1.06
tune_5,Testing/hos_20_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,10.0,1.02
tune_6,Testing/hos_20_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,10.0,1.03
tune_7,Testing/hos_20_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,10.0,1.04
tune_8,Testing/hos_20_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,10.0,1.01
tune_9,Testing/hos_20_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,10.0,1.04
tune_10,Testing/hos_20_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,10.0,1.06
tune_1,Testing/hos_20_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,18.0,1.14
tune_2,Testing/hos_20_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,18.0,1.08
tune_3,Testing/hos_20_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,18.0,1.16
tune_4,Testing/hos_20_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,18.0,1.15
tune_5,Testing/hos_20_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,18.0,1.08
tune_6,Testing/hos_20_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,18.0,1.07
tune_7,Testing/hos_20_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,18.0,1.06
tune_8,Testing/hos_20_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,18.0,1.04
tune_9,Testing/hos_20_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,18.0,1.09
tune_10,Testing/hos_20_r2_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,18.0,1.06
tune_1,Testing/hos_25_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,19.0,1.05
tune_2,Testing/hos_25_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,19.0,1.05
tune_3,Testing/hos_25_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,19.0,1.05
tune_4,Testing/hos_25_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,19.0,1.05
tune_5,Testing/hos_25_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,19.0,1.09
tune_6,Testing/hos_25_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,19.0,1.03
tune_7,Testing/hos_25_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,19.0,1.06
tune_8,Testing/hos_25_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,19.0,1.06
tune_9,Testing/hos_25_r1_1.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,19.0,1.05
