run_id,input_file,budget,node_fraction,edge_fraction,population_size,tournament_size,p_crossover,p_mutation,payoff_function,best_fitness,runtime_seconds
tune_9,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,8.0,2.81
tune_10,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,7.0,2.78
tune_1,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,3.0,2.19
tune_2,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,3.0,2.19
tune_3,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,3.0,2.26
tune_4,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,3.0,2.16
tune_5,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,2.0,2.22
tune_6,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,3.0,2.17
tune_7,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,3.0,2.15
tune_8,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,3.0,2.21
tune_9,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,3.0,2.17
tune_10,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,3.0,2.14
tune_1,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,2.17
tune_2,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,2.17
tune_3,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,2.10
tune_4,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,2.20
tune_5,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,2.09
tune_6,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,2.20
tune_7,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,2.14
tune_8,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,2.22
tune_9,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,2.10
tune_10,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,2.23
tune_1,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,7.90
tune_2,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,7.93
tune_3,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,7.98
tune_4,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,7.91
tune_5,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,8.04
tune_6,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,7.92
tune_7,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,7.86
tune_8,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,7.93
tune_9,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,7.87
tune_10,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,7.86
tune_1,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,9.0,2.66
tune_2,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,8.0,2.70
tune_3,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,6.0,2.71
tune_4,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,9.0,2.69
tune_5,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,7.0,2.77
tune_6,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,7.0,2.71
tune_7,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,7.0,2.69
tune_8,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,9.0,2.67
tune_9,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,8.0,2.68
tune_10,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,8.0,2.71
tune_1,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,3.0,2.13
tune_2,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,2.0,2.08
tune_3,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,3.0,2.16
tune_4,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,3.0,2.06
tune_5,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,3.0,2.07
tune_6,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,3.0,2.06
tune_7,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,3.0,2.16
tune_8,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,2.0,2.08
tune_9,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,3.0,2.05
tune_10,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,3.0,2.02
tune_1,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,2.11
tune_2,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,2.03
tune_3,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,2.09
tune_4,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,2.03
tune_5,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,2.03
tune_6,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,2.05
tune_7,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,2.07
tune_8,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,2.10
tune_9,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,2.03
tune_10,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,5,0.8,0.01,components,1.0,2.02
tune_1,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,5,0.8,0.02,components,1.0,7.90
tune_2,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,5,0.8,0.02,components,1.0,7.91
tune_3,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,5,0.8,0.02,components,1.0,7.88
tune_4,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,5,0.8,0.02,components,1.0,7.98
tune_5,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,5,0.8,0.02,components,1.0,7.90
tune_6,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,5,0.8,0.02,components,1.0,7.90
