run_id,input_file,budget,node_fraction,edge_fraction,population_size,tournament_size,p_crossover,p_mutation,payoff_function,mutation_type,max_switch_pct,best_fitness,runtime_seconds,fitness_counter
tune_9,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.01,components,1,50,2.0,1.58,8107
tune_10,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.01,components,1,50,2.0,1.82,8110
tune_1,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,51.0,2.38,8279
tune_2,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,51.0,2.18,8317
tune_3,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,52.0,2.26,8098
tune_4,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,51.0,2.23,8270
tune_5,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,51.0,2.23,8278
tune_6,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,51.0,2.24,8216
tune_3,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,143.0,10.62,8300
tune_4,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,143.0,10.76,8131
tune_5,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,143.0,10.47,8254
tune_1,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,143.0,11.36,8209
tune_7,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,143.0,10.70,8196
tune_7,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,51.0,2.37,8191
tune_9,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,143.0,10.27,8145
tune_10,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,143.0,10.35,8225
tune_8,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,50.0,2.59,8256
tune_6,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,143.0,11.52,8387
tune_2,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,143.0,12.19,8184
tune_1,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,31.0,1.80,8296
tune_3,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,30.0,1.46,8267
tune_8,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,143.0,11.88,8265
tune_4,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,31.0,1.50,8234
tune_2,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,31.0,1.80,8214
tune_5,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,31.0,1.49,8329
tune_6,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,31.0,1.66,8337
tune_8,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,31.0,1.44,8235
tune_9,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,31.0,1.38,8242
tune_7,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,31.0,1.67,8253
tune_10,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,50.0,2.75,8190
tune_9,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,34.0,3.85,8188
tune_10,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,31.0,1.67,8224
tune_1,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,18.0,1.60,8276
tune_2,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,18.0,1.59,8141
tune_4,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,18.0,1.30,8243
tune_3,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,18.0,1.73,8252
tune_5,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,18.0,1.63,8132
tune_7,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,18.0,1.34,8210
tune_6,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,18.0,1.52,8157
tune_8,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,19.0,1.48,8314
tune_9,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,18.0,1.52,8265
tune_10,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,0,50,18.0,1.85,8304
tune_1,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,52.0,2.48,8262
tune_2,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,50.0,2.41,8188
tune_3,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,49.0,2.28,8284
tune_4,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,51.0,2.38,8249
tune_5,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,52.0,2.29,8154
tune_6,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,50.0,2.30,8233
tune_7,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,50.0,2.21,8261
tune_1,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,143.0,10.89,8354
tune_2,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,143.0,10.98,8322
tune_4,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,143.0,10.85,8325
tune_3,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,143.0,11.05,8235
tune_6,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,143.0,10.56,8264
tune_10,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,143.0,10.46,8259
tune_5,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,143.0,11.08,8302
tune_8,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,52.0,2.37,8273
tune_8,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,143.0,10.94,8304
tune_7,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,143.0,10.86,8288
tune_9,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,143.0,11.12,8307
tune_2,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,31.0,1.75,8222
tune_3,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,30.0,1.60,8262
tune_4,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,31.0,1.60,8242
tune_1,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,31.0,1.95,8265
tune_5,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,31.0,1.69,8258
tune_6,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,31.0,1.62,8305
tune_8,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,30.0,1.33,8153
tune_7,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,30.0,1.64,8292
tune_9,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,31.0,1.60,8250
tune_10,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,31.0,1.56,8257
tune_9,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,51.0,3.34,8218
tune_2,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,18.0,1.49,8174
tune_3,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,19.0,1.58,8228
tune_10,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,37.0,3.81,8294
tune_4,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,18.0,1.60,8266
tune_5,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,19.0,1.49,8194
tune_6,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,19.0,1.53,8271
tune_1,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,18.0,2.02,8335
tune_7,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,18.0,1.67,8358
tune_8,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,19.0,1.68,8258
tune_10,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,19.0,1.41,8350
tune_9,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,largest,1,50,18.0,1.64,8311
tune_2,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,1326.0,2.37,8237
tune_1,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,1275.0,2.48,8235
tune_3,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,1275.0,2.25,8240
tune_4,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,1275.0,2.22,8245
tune_5,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,1378.0,2.25,8215
tune_6,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,1276.0,2.18,8173
tune_1,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,10153.0,10.72,8335
tune_2,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,10153.0,10.74,8248
tune_3,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,10153.0,10.56,8123
tune_8,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,1225.0,2.22,8281
tune_7,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,1225.0,2.30,8240
tune_4,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,10153.0,10.77,8376
tune_6,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,10153.0,10.69,8233
tune_7,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,10153.0,10.88,8237
tune_9,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,10153.0,10.71,8300
tune_5,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,10153.0,11.33,8266
tune_10,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,10153.0,11.04,8310
tune_8,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,10153.0,11.45,8246
tune_1,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,468.0,1.58,8206
tune_2,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,441.0,1.71,8301
tune_4,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,466.0,1.59,8196
tune_5,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,466.0,1.69,8261
tune_3,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,441.0,1.95,8176
tune_7,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,466.0,1.40,8245
tune_6,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,466.0,1.56,8341
tune_8,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,466.0,1.50,8272
tune_9,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,1275.0,2.99,8245
tune_10,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,466.0,1.40,8281
tune_9,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,441.0,1.51,8233
tune_1,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,153.0,1.34,8260
tune_3,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,153.0,1.38,8230
tune_10,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,1275.0,3.59,8325
tune_4,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,153.0,1.44,8213
tune_2,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,153.0,1.66,8232
tune_5,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,153.0,1.37,8199
tune_8,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,171.0,1.48,8224
tune_6,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,153.0,1.87,8296
tune_9,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,153.0,1.54,8240
tune_7,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,153.0,1.92,8289
tune_10,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,0,50,171.0,1.43,8280
tune_1,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,1326.0,2.37,8211
tune_2,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,1225.0,2.43,8181
tune_3,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,1225.0,2.23,8169
tune_4,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,1275.0,2.29,8246
tune_5,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,1226.0,2.21,8239
tune_6,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,1275.0,2.28,8254
tune_1,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,10153.0,10.97,8337
tune_2,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,10153.0,10.91,8247
tune_4,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,10153.0,10.83,8252
tune_6,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,10153.0,10.70,8299
tune_5,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,10153.0,10.93,8330
tune_3,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,10153.0,11.10,8335
tune_8,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,1275.0,2.33,8368
tune_7,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,10153.0,10.80,8143
tune_7,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,402.0,2.71,8169
tune_10,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,10153.0,10.32,8187
tune_9,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,10153.0,10.35,8247
tune_8,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,10153.0,10.50,8186
tune_1,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,441.0,1.56,8318
tune_2,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,466.0,1.60,8249
tune_3,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,466.0,1.55,8279
tune_5,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,466.0,1.48,8193
tune_9,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,466.0,1.40,8201
tune_8,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,466.0,1.44,8300
tune_7,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,466.0,1.44,8188
tune_10,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,466.0,1.44,8251
tune_9,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,1326.0,2.83,8263
tune_6,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,466.0,2.18,8245
tune_4,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,441.0,2.44,8276
tune_10,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,1326.0,3.25,8313
tune_1,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,153.0,1.60,8237
tune_4,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,153.0,1.49,8314
tune_6,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,153.0,1.34,8245
tune_2,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,171.0,1.73,8350
tune_5,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,153.0,1.47,8297
tune_3,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,153.0,1.73,8279
tune_8,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,153.0,1.41,8216
tune_7,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,153.0,1.80,8242
tune_10,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,153.0,1.59,8246
tune_9,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,pairwise,1,50,153.0,1.91,8336
tune_1,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,12.0,2.79,8250
tune_2,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,9.0,2.67,8166
tune_4,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,9.0,2.23,8184
tune_3,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,11.0,2.80,8225
tune_5,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,10.0,2.57,8242
tune_6,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,11.0,2.64,8272
tune_1,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,1.0,10.71,8334
tune_3,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,1.0,10.68,8240
tune_2,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,1.0,10.76,8090
tune_4,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,1.0,10.81,8190
tune_8,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,1.0,10.50,8231
tune_6,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,1.0,10.91,8248
tune_7,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,1.0,10.81,8239
tune_10,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,1.0,10.22,8265
tune_9,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,1.0,10.97,8173
tune_5,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,1.0,11.85,8207
tune_1,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,3.0,1.67,8236
tune_3,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,3.0,1.52,8194
tune_2,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,3.0,1.55,8359
tune_8,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,9.0,2.64,8242
tune_7,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,12.0,3.43,8191
tune_6,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,3.0,1.37,8275
tune_5,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,3.0,1.52,8249
tune_4,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,3.0,1.61,8281
tune_7,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,3.0,1.72,8285
tune_8,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,3.0,1.52,8195
tune_9,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,12.0,3.87,8312
tune_2,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,2.0,1.43,8145
tune_10,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,3.0,1.52,8220
tune_10,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,10.0,3.42,8245
tune_1,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,2.0,1.60,8232
tune_9,Tuning/hos_35_r1_1.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,3.0,1.66,8155
tune_3,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,1.0,1.48,8323
tune_5,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,2.0,1.30,8202
tune_4,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,2.0,1.38,8198
tune_7,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,2.0,1.31,8249
tune_6,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,2.0,1.59,8241
tune_8,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,2.0,1.54,8206
tune_9,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,1.0,1.78,8288
tune_10,Tuning/mac_grafo20dens30.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,0,50,2.0,1.76,8236
tune_1,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,1,50,11.0,2.57,8248
tune_2,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,1,50,10.0,2.62,8177
tune_3,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,1,50,10.0,2.77,8232
tune_4,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,1,50,11.0,2.72,8243
tune_5,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,1,50,10.0,2.82,8251
tune_6,Tuning/cor_dolphins-w.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,1,50,13.0,2.66,8261
tune_3,Tuning/bog_150_p0.1_2.txt,0.5,0.05,0.03,50,3,0.8,0.02,components,1,50,1.0,10.61,8226
