0 ['10', '3', '52', '7', '49']
2753 ['25', '6', '52', '51', '1']
2754 ['25', '6', '52', '51', '1']
2755 ['25', '6', '52', '51', '1']
2756 ['25', '6', '52', '51', '1']
2757 ['25', '6', '52', '51', '1']
2758 ['25', '6', '52', '51', '1']
2759 ['25', '6', '52', '51', '1']
2760 ['25', '6', '52', '51', '1']
2761 ['25', '6', '52', '51', '1']
2772 ['25', '6', '51', '52', '1']
2773 ['25', '6', '51', '52', '1']
2774 ['25', '6', '51', '52', '1']
2775 ['25', '6', '51', '52', '1']
2776 ['25', '6', '51', '52', '1']
2777 ['25', '6', '51', '52', '1']
2778 ['25', '6', '51', '52', '1']
2779 ['25', '6', '51', '52', '1']
2780 ['25', '6', '51', '52', '1']
2781 ['25', '6', '51', '52', '1']
2792 ['25', '6', '51', '52', '28']
2793 ['25', '6', '51', '52', '28']
2794 ['25', '6', '51', '52', '28']
2795 ['25', '6', '51', '52', '28']
2796 ['25', '6', '51', '52', '28']
2797 ['25', '6', '51', '52', '28']
2798 ['25', '6', '51', '52', '28']
2799 ['25', '6', '51', '52', '28']
2800 ['25', '6', '51', '52', '28']
2801 ['25', '6', '51', '52', '28']
2812 ['6', '51', '52', '25', '1']
2813 ['6', '51', '52', '25', '1']
2814 ['6', '51', '52', '25', '1']
2815 ['6', '51', '52', '25', '1']
2816 ['6', '51', '52', '25', '1']
2817 ['6', '51', '52', '25', '1']
2818 ['6', '51', '52', '25', '1']
2819 ['6', '51', '52', '25', '1']
2820 ['6', '51', '52', '25', '1']
2821 ['6', '51', '52', '25', '1']
2832 ['6', '51', '52', '25', '12']
2833 ['6', '51', '52', '25', '12']
2834 ['6', '51', '52', '25', '12']
2835 ['6', '51', '52', '25', '12']
2836 ['6', '51', '52', '25', '12']
2837 ['6', '51', '52', '25', '12']
2838 ['6', '51', '52', '25', '12']
2839 ['6', '51', '52', '25', '12']
2840 ['6', '51', '52', '25', '12']
2841 ['6', '51', '52', '25', '12']
2852 ['6', '51', '25', '52', '1']
2853 ['6', '51', '25', '52', '1']
2854 ['6', '51', '25', '52', '1']
2855 ['6', '51', '25', '52', '1']
2856 ['6', '51', '25', '52', '1']
2857 ['6', '51', '25', '52', '1']
2858 ['6', '51', '25', '52', '1']
2859 ['6', '51', '25', '52', '1']
2860 ['6', '51', '25', '52', '1']
2861 ['6', '51', '25', '52', '1']
2872 ['6', '51', '25', '52', '59']
2873 ['6', '51', '25', '52', '59']
2874 ['6', '51', '25', '52', '59']
2875 ['6', '51', '25', '52', '59']
2876 ['6', '51', '25', '52', '59']
2877 ['6', '51', '25', '52', '59']
2878 ['6', '51', '25', '52', '59']
2879 ['6', '51', '25', '52', '59']
2880 ['6', '51', '25', '52', '59']
2881 ['6', '51', '25', '52', '59']
2892 ['6', '51', '25', '52', '45']
2893 ['6', '51', '25', '52', '45']
2894 ['6', '51', '25', '52', '45']
2895 ['6', '51', '25', '52', '45']
2896 ['6', '51', '25', '52', '45']
2897 ['6', '51', '25', '52', '45']
2898 ['6', '51', '25', '52', '45']
2899 ['6', '51', '25', '52', '45']
2900 ['6', '51', '25', '52', '45']
2901 ['6', '51', '25', '52', '45']
2912 ['6', '25', '52', '51', '20']
2913 ['6', '25', '52', '51', '20']
2914 ['6', '25', '52', '51', '20']
2915 ['6', '25', '52', '51', '20']
2916 ['6', '25', '52', '51', '20']
2917 ['6', '25', '52', '51', '20']
2918 ['6', '25', '52', '51', '20']
2919 ['6', '25', '52', '51', '20']
2920 ['6', '25', '52', '51', '20']
2921 ['6', '25', '52', '51', '20']
2932 ['6', '25', '52', '51', '54']
2933 ['6', '25', '52', '51', '54']
2934 ['6', '25', '52', '51', '54']
2935 ['6', '25', '52', '51', '54']
2936 ['6', '25', '52', '51', '54']
2937 ['6', '25', '52', '51', '54']
2938 ['6', '25', '52', '51', '54']
2939 ['6', '25', '52', '51', '54']
2940 ['6', '25', '52', '51', '54']
2941 ['6', '25', '52', '51', '54']
2952 ['6', '25', '52', '51', '1']
2953 ['6', '25', '52', '51', '1']
2954 ['6', '25', '52', '51', '1']
2955 ['6', '25', '52', '51', '1']
2956 ['6', '25', '52', '51', '1']
2957 ['6', '25', '52', '51', '1']
2958 ['6', '25', '52', '51', '1']
2959 ['6', '25', '52', '51', '1']
2960 ['6', '25', '52', '51', '1']
2961 ['6', '25', '52', '51', '1']
2972 ['52', '51', '25', '6', '59']
2973 ['52', '51', '25', '6', '59']
2974 ['52', '51', '25', '6', '59']
2975 ['52', '51', '25', '6', '59']
2976 ['52', '51', '25', '6', '59']
2977 ['52', '51', '25', '6', '59']
2978 ['52', '51', '25', '6', '59']
2979 ['52', '51', '25', '6', '59']
2980 ['52', '51', '25', '6', '59']
2981 ['52', '51', '25', '6', '59']
2992 ['52', '51', '25', '6', '1']
2993 ['52', '51', '25', '6', '1']
2994 ['52', '51', '25', '6', '1']
2995 ['52', '51', '25', '6', '1']
2996 ['52', '51', '25', '6', '1']
2997 ['52', '51', '25', '6', '1']
2998 ['52', '51', '25', '6', '1']
2999 ['52', '51', '25', '6', '1']
3000 ['52', '51', '25', '6', '1']
3001 ['52', '51', '25', '6', '1']
3012 ['52', '51', '6', '25', '59']
3013 ['52', '51', '6', '25', '59']
3014 ['52', '51', '6', '25', '59']
3015 ['52', '51', '6', '25', '59']
3016 ['52', '51', '6', '25', '59']
3017 ['52', '51', '6', '25', '59']
3018 ['52', '51', '6', '25', '59']
3019 ['52', '51', '6', '25', '59']
3020 ['52', '51', '6', '25', '59']
3021 ['52', '51', '6', '25', '59']
3032 ['51', '6', '25', '52', '54']
3033 ['51', '6', '25', '52', '54']
3034 ['51', '6', '25', '52', '54']
3035 ['51', '6', '25', '52', '54']
3036 ['51', '6', '25', '52', '54']
3037 ['51', '6', '25', '52', '54']
3038 ['51', '6', '25', '52', '54']
3039 ['51', '6', '25', '52', '54']
3040 ['51', '6', '25', '52', '54']
3041 ['51', '6', '25', '52', '54']
3052 ['25', '52', '6', '51', '54']
3053 ['25', '52', '6', '51', '54']
3054 ['25', '52', '6', '51', '54']
3055 ['25', '52', '6', '51', '54']
3056 ['25', '52', '6', '51', '54']
3057 ['25', '52', '6', '51', '54']
3058 ['25', '52', '6', '51', '54']
3059 ['25', '52', '6', '51', '54']
3060 ['25', '52', '6', '51', '54']
3061 ['25', '52', '6', '51', '54']
3072 ['25', '52', '6', '51', '17']
3073 ['25', '52', '6', '51', '17']
3074 ['25', '52', '6', '51', '17']
3075 ['25', '52', '6', '51', '17']
3076 ['25', '52', '6', '51', '17']
3077 ['25', '52', '6', '51', '17']
3078 ['25', '52', '6', '51', '17']
3079 ['25', '52', '6', '51', '17']
3080 ['25', '52', '6', '51', '17']
3081 ['25', '52', '6', '51', '17']
3092 ['25', '51', '6', '52', '13']
3093 ['25', '51', '6', '52', '13']
3094 ['25', '51', '6', '52', '59']
3095 ['25', '51', '6', '52', '59']
3096 ['25', '51', '6', '52', '59']
3097 ['25', '51', '6', '52', '59']
3098 ['25', '51', '6', '52', '59']
3099 ['25', '51', '6', '52', '59']
3100 ['25', '51', '6', '52', '59']
3101 ['25', '51', '6', '52', '59']
3102 ['25', '51', '6', '52', '59']
3103 ['25', '51', '6', '52', '59']
3104 ['25', '51', '6', '52', '59']
3115 ['25', '51', '6', '52', '39']
3116 ['25', '51', '6', '52', '39']
3117 ['25', '51', '6', '52', '39']
3118 ['25', '51', '6', '52', '54']
3119 ['25', '51', '6', '52', '54']
3120 ['25', '51', '6', '52', '54']
3121 ['25', '51', '6', '52', '54']
3122 ['25', '51', '6', '52', '54']
3123 ['25', '51', '6', '52', '54']
3124 ['25', '51', '6', '52', '54']
3125 ['25', '51', '6', '52', '54']
3126 ['25', '51', '6', '52', '54']
3127 ['25', '51', '6', '52', '54']
3128 ['25', '51', '6', '52', '54']
3139 ['25', '51', '6', '52', '3']
3140 ['25', '51', '6', '52', '3']
3141 ['25', '51', '6', '52', '3']
3142 ['25', '51', '6', '52', '3']
3143 ['25', '51', '6', '52', '3']
3144 ['25', '51', '6', '52', '3']
3145 ['25', '51', '6', '52', '3']
3146 ['25', '51', '6', '52', '3']
3147 ['25', '51', '6', '52', '3']
3148 ['25', '51', '52', '6', '59']
3149 ['25', '51', '52', '6', '59']
3150 ['25', '51', '52', '6', '59']
3151 ['25', '51', '52', '6', '59']
3152 ['25', '51', '52', '6', '59']
3153 ['25', '51', '52', '6', '59']
3154 ['25', '51', '52', '6', '59']
3155 ['25', '51', '52', '6', '59']
3156 ['25', '51', '52', '6', '59']
3157 ['25', '51', '52', '6', '59']
3158 ['25', '51', '52', '6', '59']
3169 ['25', '51', '52', '6', '59']
3170 ['25', '51', '52', '6', '59']
3171 ['25', '51', '52', '6', '59']
3172 ['25', '51', '52', '6', '59']
3173 ['25', '51', '52', '6', '59']
3174 ['25', '51', '52', '6', '59']
3175 ['25', '51', '52', '6', '59']
3176 ['25', '51', '52', '6', '59']
3177 ['25', '51', '52', '6', '59']
3178 ['25', '51', '52', '6', '59']
3189 ['25', '51', '52', '6', '14']
3190 ['25', '51', '52', '6', '14']
3191 ['25', '51', '52', '6', '14']
3192 ['25', '51', '52', '6', '14']
3193 ['25', '51', '52', '6', '14']
3194 ['25', '51', '52', '6', '14']
3195 ['25', '51', '52', '6', '14']
3196 ['25', '51', '52', '6', '14']
3197 ['25', '51', '52', '6', '14']
3198 ['25', '51', '6', '52', '1']
3199 ['25', '51', '6', '52', '1']
3200 ['25', '51', '6', '52', '1']
3201 ['25', '51', '6', '52', '1']
3202 ['25', '51', '6', '52', '1']
3203 ['25', '51', '6', '52', '1']
3204 ['25', '51', '6', '52', '1']
3205 ['25', '51', '6', '52', '1']
3206 ['25', '51', '6', '52', '1']
3207 ['25', '51', '6', '52', '1']
3208 ['25', '51', '6', '52', '1']
3219 ['25', '51', '6', '52', '54']
3220 ['25', '51', '6', '52', '54']
3221 ['25', '51', '6', '52', '54']
3222 ['25', '51', '6', '52', '54']
3223 ['25', '51', '6', '52', '54']
3224 ['25', '51', '6', '52', '54']
3225 ['25', '51', '6', '52', '54']
3226 ['25', '51', '6', '52', '54']
3227 ['25', '51', '6', '52', '54']
3228 ['25', '51', '6', '52', '54']
3239 ['25', '51', '52', '6', '2']
3240 ['25', '51', '52', '6', '2']
3241 ['25', '51', '52', '6', '2']
3242 ['51', '52', '6', '25', '59']
3243 ['51', '52', '6', '25', '59']
3244 ['51', '52', '6', '25', '59']
3245 ['51', '52', '6', '25', '59']
3246 ['51', '52', '6', '25', '59']
3247 ['51', '52', '6', '25', '59']
3248 ['51', '52', '6', '25', '59']
3249 ['51', '52', '6', '25', '59']
3250 ['51', '52', '6', '25', '59']
3251 ['51', '52', '6', '25', '59']
3252 ['51', '52', '6', '25', '59']
3263 ['51', '52', '6', '25', '57']
3264 ['51', '52', '6', '25', '57']
3265 ['51', '52', '6', '25', '57']
3266 ['51', '52', '6', '25', '57']
3267 ['51', '52', '6', '25', '57']
3268 ['51', '52', '6', '25', '57']
3269 ['51', '52', '6', '25', '57']
3270 ['51', '52', '6', '25', '57']
3271 ['51', '52', '6', '25', '57']
3272 ['51', '52', '6', '25', '57']
3283 ['51', '52', '6', '25', '45']
3284 ['51', '52', '6', '25', '45']
3285 ['51', '52', '6', '25', '45']
3286 ['51', '52', '6', '25', '45']
3287 ['51', '52', '6', '25', '45']
3288 ['51', '52', '6', '25', '45']
3289 ['51', '52', '6', '25', '45']
3290 ['51', '52', '6', '25', '45']
3291 ['51', '52', '6', '25', '45']
3292 ['51', '52', '6', '25', '45']
3303 ['51', '52', '6', '25', '43']
3304 ['51', '52', '6', '25', '43']
3305 ['51', '52', '6', '25', '43']
3306 ['51', '52', '6', '25', '43']
3307 ['51', '52', '6', '25', '43']
3308 ['51', '52', '6', '25', '43']
3309 ['51', '52', '6', '25', '43']
3310 ['51', '52', '6', '25', '43']
3311 ['51', '52', '6', '25', '43']
3312 ['51', '52', '6', '25', '43']
3323 ['51', '52', '6', '25', '14']
3324 ['51', '52', '6', '25', '14']
3325 ['51', '52', '6', '25', '14']
3326 ['51', '52', '6', '25', '14']
3327 ['51', '25', '6', '52', '54']
3328 ['51', '25', '6', '52', '54']
3329 ['51', '25', '6', '52', '54']
3330 ['51', '25', '6', '52', '54']
3331 ['51', '25', '6', '52', '54']
3332 ['51', '25', '6', '52', '54']
3333 ['51', '25', '6', '52', '54']
3334 ['51', '25', '6', '52', '54']
3335 ['51', '25', '6', '52', '54']
3336 ['51', '25', '6', '52', '54']
3337 ['51', '25', '6', '52', '54']
3348 ['51', '25', '6', '52', '54']
3349 ['51', '25', '6', '52', '54']
3350 ['51', '25', '6', '52', '54']
3351 ['51', '25', '6', '52', '54']
3352 ['51', '25', '6', '52', '54']
3353 ['51', '25', '6', '52', '54']
3354 ['51', '25', '6', '52', '54']
3355 ['51', '25', '6', '52', '54']
3356 ['51', '25', '6', '52', '54']
3357 ['51', '25', '6', '52', '54']
3368 ['51', '25', '6', '52', '54']
3369 ['51', '25', '6', '52', '54']
3370 ['51', '25', '6', '52', '54']
3371 ['51', '25', '6', '52', '54']
3372 ['51', '25', '6', '52', '54']
3373 ['51', '25', '6', '52', '54']
3374 ['51', '25', '6', '52', '54']
3375 ['51', '25', '6', '52', '54']
3376 ['51', '25', '6', '52', '54']
3377 ['51', '25', '6', '52', '54']
3388 ['25', '6', '52', '51', '1']
3389 ['25', '6', '52', '51', '1']
3390 ['25', '6', '52', '51', '1']
3391 ['25', '6', '52', '51', '1']
3392 ['25', '6', '52', '51', '1']
3393 ['25', '6', '52', '51', '1']
3394 ['25', '6', '52', '51', '1']
3395 ['25', '6', '52', '51', '1']
3396 ['25', '6', '52', '51', '1']
3397 ['25', '6', '52', '51', '1']
3408 ['25', '51', '52', '6', '4']
3409 ['25', '51', '52', '6', '54']
3410 ['25', '51', '52', '6', '54']
3411 ['25', '51', '52', '6', '54']
3412 ['25', '51', '52', '6', '54']
3413 ['25', '51', '52', '6', '54']
3414 ['25', '51', '52', '6', '54']
3415 ['25', '51', '52', '6', '54']
3416 ['25', '51', '52', '6', '54']
3417 ['25', '51', '52', '6', '54']
3418 ['25', '51', '52', '6', '54']
3419 ['25', '51', '52', '6', '54']
3430 ['25', '51', '6', '52', '16']
3431 ['25', '51', '6', '52', '16']
3432 ['25', '51', '6', '52', '16']
3433 ['25', '51', '6', '52', '16']
3434 ['25', '51', '6', '52', '16']
3435 ['25', '51', '6', '52', '16']
3436 ['25', '51', '6', '52', '16']
3437 ['25', '51', '6', '52', '16']
3438 ['25', '51', '6', '52', '16']
3439 ['25', '51', '6', '52', '16']
3450 ['25', '51', '6', '52', '36']
3451 ['25', '51', '6', '52', '36']
3452 ['25', '51', '6', '52', '36']
3453 ['25', '51', '6', '52', '36']
3454 ['25', '51', '6', '52', '36']
3455 ['25', '51', '6', '52', '36']
3456 ['25', '51', '6', '52', '36']
3457 ['25', '51', '6', '52', '36']
3458 ['25', '51', '6', '52', '36']
3459 ['25', '51', '6', '52', '36']
3470 ['25', '6', '52', '51', '20']
3471 ['25', '6', '52', '51', '1']
3472 ['25', '6', '52', '51', '1']
3473 ['25', '6', '52', '51', '1']
3474 ['25', '6', '52', '51', '1']
3475 ['25', '6', '52', '51', '1']
3476 ['25', '6', '52', '51', '1']
3477 ['25', '6', '52', '51', '1']
3478 ['25', '6', '52', '51', '1']
3479 ['25', '6', '52', '51', '1']
3480 ['25', '6', '52', '51', '1']
3481 ['25', '6', '52', '51', '1']
3492 ['25', '6', '52', '51', '1']
3493 ['25', '6', '52', '51', '1']
3494 ['25', '6', '52', '51', '1']
3495 ['25', '6', '52', '51', '1']
3496 ['25', '6', '52', '51', '1']
3497 ['25', '6', '52', '51', '1']
3498 ['25', '6', '52', '51', '1']
3499 ['25', '6', '52', '51', '1']
3500 ['25', '6', '52', '51', '1']
3501 ['25', '6', '52', '51', '1']
3512 ['25', '6', '52', '51', '33']
3513 ['25', '6', '52', '51', '33']
3514 ['25', '6', '52', '51', '33']
3515 ['25', '6', '52', '51', '33']
3516 ['25', '6', '52', '51', '33']
3517 ['25', '6', '52', '51', '33']
3518 ['25', '6', '52', '51', '33']
3519 ['25', '6', '52', '51', '33']
3520 ['25', '6', '52', '51', '33']
3521 ['25', '6', '52', '51', '33']
3532 ['25', '6', '52', '51', '49']
3533 ['25', '6', '52', '51', '49']
3534 ['25', '6', '52', '51', '49']
3535 ['25', '6', '52', '51', '49']
3536 ['25', '6', '52', '51', '49']
3537 ['25', '6', '52', '51', '49']
3538 ['25', '6', '52', '51', '49']
3539 ['25', '6', '52', '51', '49']
3540 ['25', '6', '52', '51', '49']
3541 ['25', '6', '52', '51', '49']
3552 ['25', '6', '51', '52', '31']
3553 ['25', '6', '51', '52', '31']
3554 ['25', '6', '51', '52', '31']
3555 ['25', '6', '51', '52', '31']
3556 ['25', '6', '51', '52', '31']
3557 ['25', '6', '51', '52', '31']
3558 ['25', '6', '51', '52', '31']
3559 ['25', '6', '51', '52', '31']
3560 ['25', '6', '51', '52', '31']
3561 ['25', '6', '51', '52', '31']
3572 ['25', '6', '51', '52', '59']
3573 ['25', '6', '51', '52', '59']
3574 ['25', '6', '51', '52', '59']
3575 ['25', '6', '51', '52', '59']
3576 ['25', '6', '51', '52', '59']
3577 ['25', '6', '51', '52', '59']
3578 ['25', '6', '51', '52', '59']
3579 ['25', '6', '51', '52', '59']
3580 ['25', '6', '51', '52', '59']
3581 ['25', '6', '51', '52', '59']
3592 ['25', '51', '52', '6', '1']
3593 ['25', '51', '52', '6', '1']
3594 ['25', '51', '52', '6', '1']
3595 ['25', '51', '52', '6', '1']
3596 ['25', '51', '52', '6', '1']
3597 ['25', '51', '52', '6', '1']
3598 ['25', '51', '52', '6', '1']
3599 ['25', '51', '52', '6', '1']
3600 ['25', '51', '52', '6', '1']
3601 ['25', '51', '52', '6', '1']
3612 ['25', '51', '52', '6', '11']
3613 ['25', '51', '52', '6', '11']
3614 ['25', '51', '52', '6', '11']
3615 ['25', '51', '52', '6', '11']
3616 ['25', '51', '52', '6', '11']
3617 ['25', '51', '52', '6', '11']
3618 ['25', '51', '52', '6', '11']
3619 ['25', '51', '52', '6', '11']
3620 ['25', '51', '52', '6', '11']
3621 ['25', '51', '52', '6', '11']
3632 ['51', '52', '6', '25', '36']
3633 ['51', '52', '6', '25', '54']
3634 ['51', '52', '6', '25', '54']
3635 ['51', '52', '6', '25', '54']
3636 ['51', '52', '6', '25', '54']
3637 ['51', '52', '6', '25', '54']
3638 ['51', '52', '6', '25', '54']
3639 ['51', '52', '6', '25', '54']
3640 ['51', '52', '6', '25', '54']
3641 ['51', '52', '6', '25', '54']
3642 ['51', '52', '6', '25', '54']
3643 ['51', '52', '6', '25', '54']
3654 ['51', '52', '6', '25', '34']
3655 ['51', '52', '6', '25', '34']
3656 ['51', '52', '6', '25', '34']
3657 ['51', '52', '6', '25', '34']
3658 ['51', '52', '6', '25', '34']
3659 ['51', '52', '6', '25', '34']
3660 ['51', '52', '6', '25', '34']
3661 ['51', '52', '6', '25', '34']
3662 ['51', '52', '6', '25', '34']
3663 ['51', '52', '6', '25', '34']
3674 ['52', '6', '25', '51', '13']
3675 ['52', '6', '25', '51', '13']
3676 ['52', '6', '25', '51', '13']
3677 ['52', '6', '25', '51', '13']
3678 ['52', '6', '25', '51', '13']
3679 ['52', '6', '25', '51', '13']
3680 ['52', '6', '25', '51', '13']
3681 ['52', '6', '25', '51', '13']
3682 ['52', '6', '25', '51', '13']
3683 ['52', '6', '25', '51', '13']
3694 ['6', '51', '52', '25', '59']
3695 ['6', '51', '52', '25', '59']
3696 ['6', '51', '52', '25', '59']
3697 ['6', '51', '52', '25', '59']
3698 ['6', '51', '52', '25', '59']
3699 ['6', '51', '52', '25', '59']
3700 ['6', '51', '52', '25', '59']
3701 ['6', '51', '52', '25', '59']
3702 ['6', '51', '52', '25', '59']
3703 ['6', '51', '52', '25', '59']
3714 ['51', '25', '52', '6', '54']
3715 ['51', '25', '52', '6', '54']
3716 ['51', '25', '52', '6', '54']
3717 ['51', '25', '52', '6', '54']
3718 ['51', '25', '52', '6', '54']
3719 ['51', '25', '52', '6', '54']
3720 ['51', '25', '52', '6', '54']
3721 ['51', '25', '52', '6', '54']
3722 ['51', '25', '52', '6', '54']
3723 ['51', '25', '52', '6', '54']
3734 ['51', '25', '52', '6', '54']
3735 ['51', '25', '52', '6', '54']
3736 ['51', '25', '52', '6', '54']
3737 ['51', '25', '52', '6', '54']
3738 ['51', '25', '52', '6', '54']
3739 ['51', '25', '52', '6', '54']
3740 ['51', '25', '52', '6', '54']
3741 ['51', '25', '52', '6', '54']
3742 ['51', '25', '52', '6', '54']
3743 ['51', '25', '52', '6', '54']
3754 ['52', '6', '25', '51', '59']
3755 ['52', '6', '25', '51', '59']
3756 ['52', '6', '25', '51', '59']
3757 ['52', '6', '25', '51', '59']
3758 ['52', '6', '25', '51', '59']
3759 ['52', '6', '25', '51', '59']
3760 ['52', '6', '25', '51', '59']
3761 ['52', '6', '25', '51', '59']
3762 ['52', '6', '25', '51', '59']
3763 ['52', '6', '25', '51', '59']
3774 ['52', '6', '25', '51', '61']
3775 ['52', '6', '25', '51', '61']
3776 ['52', '6', '25', '51', '61']
3777 ['52', '6', '25', '51', '61']
3778 ['52', '6', '25', '51', '61']
3779 ['52', '6', '25', '51', '61']
3780 ['52', '6', '25', '51', '61']
3781 ['52', '6', '25', '51', '61']
3782 ['52', '6', '25', '51', '61']
3783 ['52', '6', '25', '51', '61']
3794 ['52', '6', '25', '51', '24']
3795 ['52', '6', '25', '51', '24']
3796 ['52', '6', '25', '51', '24']
3797 ['52', '6', '25', '51', '24']
3798 ['52', '6', '25', '51', '24']
3799 ['52', '6', '25', '51', '24']
3800 ['52', '6', '25', '51', '24']
3801 ['52', '6', '25', '51', '24']
3802 ['52', '6', '25', '51', '24']
3803 ['52', '6', '25', '51', '24']
3814 ['52', '6', '51', '25', '35']
3815 ['52', '6', '51', '25', '35']
3816 ['52', '6', '51', '25', '35']
3817 ['52', '6', '51', '25', '35']
3818 ['52', '6', '51', '25', '35']
3819 ['52', '6', '51', '25', '35']
3820 ['52', '6', '51', '25', '35']
3821 ['52', '6', '51', '25', '35']
3822 ['52', '6', '51', '25', '35']
3823 ['52', '6', '51', '25', '35']
3834 ['52', '51', '25', '6', '1']
3835 ['52', '51', '25', '6', '1']
3836 ['52', '51', '25', '6', '1']
3837 ['52', '51', '25', '6', '1']
3838 ['52', '51', '25', '6', '1']
3839 ['52', '51', '25', '6', '1']
3840 ['52', '51', '25', '6', '1']
3841 ['52', '51', '25', '6', '1']
3842 ['52', '51', '25', '6', '1']
3843 ['52', '51', '25', '6', '1']
3854 ['52', '25', '6', '51', '1']
3855 ['52', '25', '6', '51', '1']
3856 ['52', '25', '6', '51', '1']
3857 ['52', '25', '6', '51', '1']
3858 ['52', '25', '6', '51', '1']
3859 ['52', '25', '6', '51', '1']
3860 ['52', '25', '6', '51', '1']
3861 ['52', '25', '6', '51', '1']
3862 ['52', '25', '6', '51', '1']
3863 ['52', '25', '6', '51', '1']
3874 ['52', '6', '51', '25', '1']
3875 ['52', '6', '51', '25', '1']
3876 ['52', '6', '51', '25', '1']
3877 ['52', '6', '51', '25', '1']
3878 ['52', '6', '51', '25', '1']
3879 ['52', '6', '51', '25', '1']
3880 ['52', '6', '51', '25', '1']
3881 ['52', '6', '51', '25', '1']
3882 ['52', '6', '51', '25', '1']
3883 ['52', '6', '51', '25', '1']
3894 ['6', '51', '25', '52', '1']
3895 ['6', '51', '25', '52', '1']
3896 ['6', '51', '25', '52', '1']
3897 ['6', '51', '25', '52', '1']
3898 ['6', '51', '25', '52', '1']
3899 ['6', '51', '25', '52', '1']
3900 ['6', '51', '25', '52', '1']
3901 ['6', '51', '25', '52', '1']
3902 ['6', '51', '25', '52', '1']
3903 ['6', '51', '25', '52', '1']
3914 ['6', '51', '25', '52', '54']
3915 ['6', '51', '25', '52', '54']
3916 ['6', '51', '25', '52', '54']
3917 ['6', '51', '25', '52', '54']
3918 ['6', '51', '25', '52', '54']
3919 ['6', '51', '25', '52', '54']
3920 ['6', '51', '25', '52', '54']
3921 ['6', '51', '25', '52', '54']
3922 ['6', '51', '25', '52', '54']
3923 ['6', '51', '25', '52', '54']
3934 ['51', '25', '52', '6', '59']
3935 ['51', '25', '52', '6', '59']
3936 ['51', '25', '52', '6', '59']
3937 ['51', '25', '52', '6', '59']
3938 ['51', '25', '52', '6', '59']
3939 ['51', '25', '52', '6', '59']
3940 ['51', '25', '52', '6', '59']
3941 ['51', '25', '52', '6', '59']
3942 ['51', '25', '52', '6', '59']
3943 ['51', '25', '52', '6', '59']
3954 ['51', '25', '6', '52', '30']
3955 ['51', '25', '6', '52', '30']
3956 ['51', '25', '6', '52', '30']
3957 ['51', '25', '6', '52', '30']
3958 ['51', '25', '6', '52', '30']
3959 ['51', '25', '6', '52', '30']
3960 ['51', '25', '6', '52', '30']
3961 ['51', '25', '6', '52', '30']
3962 ['51', '25', '6', '52', '30']
3963 ['51', '25', '6', '52', '30']
3974 ['51', '25', '6', '52', '1']
3975 ['51', '25', '6', '52', '1']
3976 ['51', '25', '6', '52', '1']
3977 ['51', '25', '6', '52', '1']
3978 ['51', '25', '6', '52', '1']
3979 ['51', '25', '6', '52', '1']
3980 ['51', '25', '6', '52', '1']
3981 ['51', '25', '6', '52', '1']
3982 ['51', '25', '6', '52', '1']
3983 ['51', '25', '6', '52', '1']
3994 ['51', '25', '6', '52', '1']
3995 ['51', '25', '6', '52', '1']
3996 ['51', '25', '6', '52', '1']
3997 ['51', '25', '6', '52', '1']
3998 ['51', '25', '6', '52', '1']
3999 ['51', '25', '6', '52', '1']
4000 ['51', '25', '6', '52', '1']
4001 ['51', '25', '6', '52', '1']
4002 ['51', '25', '6', '52', '1']
4003 ['51', '25', '6', '52', '1']
4014 ['51', '25', '6', '52', '1']
4015 ['51', '25', '6', '52', '1']
4016 ['51', '25', '6', '52', '1']
4017 ['51', '25', '6', '52', '1']
4018 ['51', '25', '6', '52', '1']
4019 ['51', '25', '6', '52', '1']
4020 ['51', '25', '6', '52', '1']
4021 ['51', '25', '6', '52', '1']
4022 ['51', '25', '6', '52', '1']
4023 ['51', '25', '6', '52', '1']
4034 ['51', '25', '6', '52', '59']
4035 ['51', '25', '6', '52', '59']
4036 ['51', '25', '6', '52', '59']
4037 ['51', '25', '6', '52', '59']
4038 ['51', '25', '6', '52', '59']
4039 ['51', '25', '6', '52', '59']
4040 ['51', '25', '6', '52', '59']
4041 ['51', '25', '6', '52', '59']
4042 ['51', '25', '6', '52', '59']
4043 ['51', '25', '6', '52', '59']
4054 ['51', '25', '6', '52', '59']
4055 ['51', '25', '6', '52', '59']
4056 ['51', '25', '6', '52', '59']
4057 ['51', '25', '6', '52', '59']
4058 ['51', '25', '6', '52', '59']
4059 ['51', '25', '6', '52', '59']
4060 ['51', '25', '6', '52', '59']
4061 ['51', '25', '6', '52', '59']
4062 ['51', '25', '6', '52', '59']
4063 ['51', '25', '6', '52', '59']
4074 ['51', '6', '52', '25', '18']
4075 ['51', '6', '52', '25', '18']
4076 ['51', '6', '52', '25', '18']
4077 ['51', '6', '52', '25', '18']
4078 ['51', '6', '52', '25', '18']
4079 ['51', '6', '52', '25', '18']
4080 ['51', '6', '52', '25', '18']
4081 ['51', '6', '52', '25', '18']
4082 ['51', '6', '52', '25', '18']
4083 ['51', '25', '6', '52', '59']
4084 ['51', '25', '6', '52', '59']
4085 ['51', '25', '6', '52', '59']
4086 ['51', '25', '6', '52', '59']
4087 ['51', '25', '6', '52', '59']
4088 ['51', '25', '6', '52', '59']
4089 ['51', '25', '6', '52', '59']
4090 ['51', '25', '6', '52', '59']
4091 ['51', '25', '6', '52', '59']
