0 ['5', '58', '2', '57', '20', '44', '16', '31']
1851 ['59', '6', '25', '51', '52', '1', '5', '51']
1852 ['59', '6', '25', '51', '52', '1', '5', '51']
1853 ['59', '6', '25', '51', '52', '1', '5', '51']
1854 ['59', '6', '25', '51', '52', '1', '5', '51']
1865 ['59', '6', '52', '1', '25', '5', '51', '19']
1866 ['52', '1', '25', '5', '51', '6', '59', '54']
1867 ['52', '1', '25', '5', '51', '6', '59', '54']
1868 ['52', '1', '25', '5', '51', '6', '59', '54']
1869 ['52', '1', '25', '5', '51', '6', '59', '54']
1870 ['52', '1', '25', '5', '51', '6', '59', '54']
1871 ['52', '1', '25', '5', '51', '6', '59', '54']
1872 ['52', '1', '25', '5', '51', '6', '59', '54']
1873 ['52', '1', '25', '5', '51', '6', '59', '54']
1874 ['52', '1', '25', '5', '51', '6', '59', '54']
1875 ['52', '1', '25', '5', '51', '6', '59', '54']
1876 ['52', '1', '25', '5', '51', '6', '59', '54']
1887 ['52', '1', '25', '51', '6', '59', '5', '3']
1888 ['52', '1', '25', '51', '6', '59', '5', '3']
1889 ['52', '1', '25', '51', '6', '59', '5', '3']
1890 ['52', '1', '25', '51', '6', '59', '5', '3']
1891 ['52', '1', '25', '51', '6', '59', '5', '3']
1892 ['52', '1', '25', '51', '6', '59', '5', '3']
1893 ['52', '1', '25', '51', '6', '59', '5', '3']
1894 ['52', '1', '25', '51', '6', '59', '5', '3']
1895 ['52', '1', '25', '51', '6', '59', '5', '3']
1896 ['52', '1', '25', '51', '6', '59', '5', '3']
1907 ['52', '1', '25', '51', '5', '59', '6', '34']
1908 ['52', '1', '25', '51', '5', '59', '6', '34']
1909 ['52', '1', '25', '51', '5', '59', '6', '34']
1910 ['52', '1', '25', '51', '5', '59', '6', '34']
1911 ['52', '1', '25', '51', '5', '59', '6', '34']
1912 ['52', '1', '25', '51', '5', '59', '6', '34']
1913 ['52', '1', '25', '51', '5', '59', '6', '34']
1914 ['52', '1', '25', '51', '5', '59', '6', '34']
1915 ['52', '1', '25', '51', '5', '59', '6', '34']
1916 ['52', '1', '25', '51', '5', '59', '6', '34']
1927 ['52', '1', '25', '51', '5', '59', '6', '54']
1928 ['52', '1', '25', '51', '5', '59', '6', '54']
1929 ['52', '1', '25', '51', '5', '59', '6', '54']
1930 ['52', '1', '25', '51', '5', '59', '6', '54']
1931 ['52', '1', '25', '51', '5', '59', '6', '54']
1932 ['52', '1', '25', '51', '5', '59', '6', '54']
1933 ['52', '1', '25', '51', '5', '59', '6', '54']
1934 ['52', '1', '25', '51', '5', '59', '6', '54']
1935 ['52', '1', '25', '51', '5', '59', '6', '54']
1936 ['52', '1', '25', '51', '5', '59', '6', '54']
1947 ['52', '25', '51', '5', '59', '6', '1', '31']
1948 ['52', '25', '51', '5', '59', '6', '1', '31']
1949 ['52', '25', '51', '5', '59', '6', '1', '31']
1950 ['52', '25', '51', '5', '59', '6', '1', '31']
1951 ['52', '25', '51', '5', '59', '6', '1', '31']
1952 ['52', '25', '51', '5', '59', '6', '1', '31']
1953 ['52', '25', '51', '5', '59', '6', '1', '31']
1954 ['52', '25', '51', '5', '59', '6', '1', '31']
1955 ['52', '25', '51', '5', '59', '6', '1', '31']
1956 ['52', '25', '51', '5', '59', '6', '1', '31']
1967 ['52', '25', '5', '6', '59', '1', '51', '38']
1968 ['52', '25', '5', '6', '59', '1', '51', '38']
1969 ['52', '25', '5', '6', '59', '1', '51', '38']
1970 ['52', '25', '5', '6', '59', '1', '51', '38']
1971 ['52', '25', '5', '6', '59', '1', '51', '38']
1972 ['52', '25', '5', '6', '59', '1', '51', '38']
1973 ['52', '25', '5', '6', '59', '1', '51', '38']
1974 ['52', '25', '5', '6', '59', '1', '51', '38']
1975 ['52', '25', '5', '6', '59', '1', '51', '38']
1976 ['52', '25', '5', '6', '59', '1', '51', '38']
1987 ['25', '6', '1', '51', '5', '59', '52', '36']
1988 ['25', '6', '1', '51', '5', '59', '52', '36']
1989 ['25', '6', '1', '51', '5', '59', '52', '36']
1990 ['25', '6', '1', '51', '5', '59', '52', '36']
1991 ['25', '6', '1', '51', '5', '59', '52', '36']
1992 ['25', '6', '1', '51', '5', '59', '52', '36']
1993 ['25', '6', '1', '51', '5', '59', '52', '36']
1994 ['25', '6', '1', '51', '5', '59', '52', '36']
1995 ['25', '6', '1', '51', '5', '59', '52', '36']
1996 ['25', '6', '1', '51', '5', '59', '52', '36']
2007 ['25', '6', '51', '52', '1', '59', '5', '44']
2008 ['25', '6', '51', '52', '1', '59', '5', '44']
2009 ['25', '6', '51', '52', '1', '59', '5', '44']
2010 ['25', '6', '51', '52', '1', '59', '5', '44']
2011 ['25', '6', '51', '52', '1', '59', '5', '44']
2012 ['25', '6', '51', '52', '1', '59', '5', '44']
2013 ['25', '6', '51', '52', '1', '59', '5', '44']
2014 ['25', '6', '51', '52', '1', '59', '5', '44']
2015 ['25', '6', '51', '52', '1', '59', '5', '44']
2016 ['25', '6', '51', '52', '1', '59', '5', '44']
2027 ['25', '6', '51', '52', '59', '5', '1', '44']
2028 ['25', '6', '51', '52', '59', '5', '1', '44']
2029 ['25', '6', '51', '52', '59', '5', '1', '44']
2030 ['25', '6', '51', '52', '59', '5', '1', '44']
2031 ['25', '6', '51', '52', '59', '5', '1', '44']
2032 ['25', '6', '51', '52', '59', '5', '1', '44']
2033 ['25', '6', '51', '52', '59', '5', '1', '44']
2034 ['25', '6', '51', '52', '59', '5', '1', '44']
2035 ['25', '6', '51', '52', '59', '5', '1', '44']
2036 ['25', '6', '51', '52', '59', '5', '1', '44']
2047 ['25', '51', '52', '59', '5', '1', '6', '52']
2048 ['25', '51', '52', '59', '5', '1', '6', '52']
2049 ['25', '51', '52', '59', '5', '1', '6', '52']
2050 ['25', '51', '52', '59', '5', '1', '6', '52']
2051 ['25', '51', '52', '59', '5', '1', '6', '52']
2052 ['25', '51', '52', '59', '5', '1', '6', '52']
2053 ['25', '51', '52', '59', '5', '1', '6', '52']
2054 ['25', '51', '52', '59', '5', '1', '6', '52']
2055 ['25', '51', '52', '59', '5', '1', '6', '52']
2056 ['25', '51', '52', '59', '5', '1', '6', '52']
2067 ['25', '51', '59', '5', '1', '52', '6', '15']
2068 ['25', '51', '59', '5', '1', '52', '6', '15']
2069 ['25', '51', '59', '5', '1', '52', '6', '15']
2070 ['25', '51', '59', '5', '1', '52', '6', '15']
2071 ['25', '51', '59', '5', '1', '52', '6', '15']
2072 ['25', '51', '59', '5', '1', '52', '6', '15']
2073 ['25', '51', '59', '5', '1', '52', '6', '15']
2074 ['25', '51', '59', '5', '1', '52', '6', '15']
2075 ['25', '51', '59', '5', '1', '52', '6', '15']
2076 ['25', '51', '59', '5', '1', '52', '6', '15']
2087 ['5', '1', '52', '59', '25', '51', '6', '59']
2088 ['5', '1', '52', '59', '25', '51', '6', '59']
2089 ['5', '1', '52', '59', '25', '51', '6', '59']
2090 ['5', '1', '52', '59', '25', '51', '6', '59']
2091 ['5', '1', '52', '59', '25', '51', '6', '59']
2092 ['5', '1', '52', '59', '25', '51', '6', '59']
2093 ['5', '1', '52', '59', '25', '51', '6', '59']
2094 ['5', '1', '52', '59', '25', '51', '6', '59']
2095 ['5', '1', '52', '59', '25', '51', '6', '59']
2096 ['5', '1', '52', '59', '25', '51', '6', '59']
2107 ['5', '1', '52', '25', '51', '6', '59', '1']
2108 ['5', '1', '52', '25', '51', '6', '59', '1']
2109 ['5', '1', '52', '25', '51', '6', '59', '1']
2110 ['5', '1', '52', '25', '51', '6', '59', '1']
2111 ['5', '1', '52', '25', '51', '6', '59', '1']
2112 ['5', '1', '52', '25', '51', '6', '59', '1']
2113 ['5', '1', '52', '25', '51', '6', '59', '1']
2114 ['5', '1', '52', '25', '51', '6', '59', '1']
2115 ['5', '1', '52', '25', '51', '6', '59', '1']
2116 ['5', '1', '52', '25', '51', '6', '59', '1']
2127 ['52', '25', '51', '6', '59', '5', '1', '19']
2128 ['52', '25', '51', '6', '59', '5', '1', '19']
2129 ['52', '25', '51', '6', '59', '5', '1', '19']
2130 ['52', '25', '51', '6', '59', '5', '1', '19']
2131 ['52', '25', '51', '6', '59', '5', '1', '19']
2132 ['52', '25', '51', '6', '59', '5', '1', '19']
2133 ['52', '25', '51', '6', '59', '5', '1', '19']
2134 ['52', '25', '51', '6', '59', '5', '1', '19']
2135 ['52', '25', '51', '6', '59', '5', '1', '19']
2136 ['52', '25', '51', '6', '59', '5', '1', '19']
2147 ['25', '51', '6', '59', '1', '52', '5', '50']
2148 ['25', '51', '6', '59', '1', '52', '5', '50']
2149 ['25', '51', '6', '59', '1', '52', '5', '50']
2150 ['25', '51', '6', '59', '1', '52', '5', '50']
2151 ['25', '51', '6', '59', '1', '52', '5', '50']
2152 ['25', '51', '6', '59', '1', '52', '5', '50']
2153 ['25', '51', '6', '59', '1', '52', '5', '50']
2154 ['25', '51', '6', '59', '1', '52', '5', '50']
2155 ['25', '51', '6', '59', '1', '52', '5', '50']
2156 ['25', '51', '6', '59', '1', '52', '5', '50']
2167 ['25', '51', '59', '1', '5', '6', '52', '8']
2168 ['25', '51', '59', '1', '5', '6', '52', '8']
2169 ['25', '51', '59', '1', '5', '6', '52', '8']
2170 ['25', '51', '59', '1', '5', '6', '52', '8']
2171 ['25', '51', '59', '1', '5', '6', '52', '8']
2172 ['25', '51', '59', '1', '5', '6', '52', '8']
2173 ['25', '51', '59', '1', '5', '6', '52', '8']
2174 ['25', '51', '59', '1', '5', '6', '52', '8']
2175 ['25', '51', '59', '1', '5', '6', '52', '8']
2176 ['25', '51', '59', '1', '5', '6', '52', '8']
2187 ['25', '51', '59', '1', '5', '52', '6', '6']
2188 ['25', '51', '59', '1', '5', '52', '6', '6']
2189 ['25', '51', '59', '1', '5', '52', '6', '6']
2190 ['25', '51', '59', '1', '5', '52', '6', '6']
2191 ['25', '51', '59', '1', '5', '52', '6', '6']
2192 ['25', '51', '59', '1', '5', '52', '6', '6']
2193 ['25', '51', '59', '1', '5', '52', '6', '6']
2194 ['25', '51', '59', '1', '5', '52', '6', '6']
2195 ['25', '51', '59', '1', '5', '52', '6', '6']
2196 ['25', '51', '59', '1', '5', '52', '6', '6']
2207 ['25', '59', '1', '5', '51', '6', '52', '54']
2208 ['25', '59', '1', '5', '51', '6', '52', '54']
2209 ['25', '59', '1', '5', '51', '6', '52', '54']
2210 ['25', '59', '1', '5', '51', '6', '52', '54']
2211 ['25', '59', '1', '5', '51', '6', '52', '54']
2212 ['25', '59', '1', '5', '51', '6', '52', '54']
2213 ['25', '59', '1', '5', '51', '6', '52', '54']
2214 ['25', '59', '1', '5', '51', '6', '52', '54']
2215 ['25', '59', '1', '5', '51', '6', '52', '54']
2216 ['25', '59', '1', '5', '51', '6', '52', '54']
2227 ['25', '59', '5', '51', '6', '52', '1', '46']
2228 ['25', '59', '5', '51', '6', '52', '1', '46']
2229 ['25', '59', '5', '51', '6', '52', '1', '46']
2230 ['25', '59', '5', '51', '6', '52', '1', '46']
2231 ['25', '59', '5', '51', '6', '52', '1', '46']
2232 ['25', '59', '5', '51', '6', '52', '1', '46']
2233 ['25', '59', '5', '51', '6', '52', '1', '46']
2234 ['25', '59', '5', '51', '6', '52', '1', '46']
2235 ['25', '59', '5', '51', '6', '52', '1', '46']
2236 ['25', '59', '5', '51', '6', '52', '1', '46']
2247 ['5', '51', '6', '52', '1', '25', '59', '17']
2248 ['5', '51', '6', '52', '1', '25', '59', '17']
2249 ['5', '51', '6', '52', '1', '25', '59', '17']
2250 ['5', '51', '6', '52', '1', '25', '59', '17']
2251 ['5', '51', '6', '52', '1', '25', '59', '17']
2252 ['5', '51', '6', '52', '1', '25', '59', '17']
2253 ['5', '51', '6', '52', '1', '25', '59', '17']
2254 ['5', '51', '6', '52', '1', '25', '59', '17']
2255 ['5', '51', '6', '52', '1', '25', '59', '17']
2256 ['5', '51', '6', '52', '1', '25', '59', '17']
2267 ['51', '52', '1', '59', '25', '6', '5', '59']
2268 ['51', '52', '1', '59', '25', '6', '5', '59']
2269 ['51', '52', '1', '59', '25', '6', '5', '59']
2270 ['51', '52', '1', '59', '25', '6', '5', '59']
2271 ['51', '52', '1', '59', '25', '6', '5', '59']
2272 ['51', '52', '1', '59', '25', '6', '5', '59']
2273 ['51', '52', '1', '59', '25', '6', '5', '59']
2274 ['51', '52', '1', '59', '25', '6', '5', '59']
2275 ['51', '52', '1', '59', '25', '6', '5', '59']
2276 ['51', '52', '1', '59', '25', '6', '5', '59']
2287 ['51', '1', '25', '6', '5', '59', '52', '0']
2288 ['51', '1', '25', '6', '5', '59', '52', '0']
2289 ['51', '1', '25', '6', '5', '59', '52', '0']
2290 ['51', '1', '25', '6', '5', '59', '52', '0']
2291 ['51', '1', '25', '6', '5', '59', '52', '0']
2292 ['51', '1', '25', '6', '5', '59', '52', '0']
2293 ['51', '1', '25', '6', '5', '59', '52', '0']
2294 ['51', '1', '25', '6', '5', '59', '52', '0']
2295 ['51', '1', '25', '6', '5', '59', '52', '0']
2296 ['51', '1', '25', '6', '5', '59', '52', '0']
2307 ['51', '1', '25', '6', '59', '52', '5', '38']
2308 ['51', '1', '25', '6', '59', '52', '5', '38']
2309 ['51', '1', '25', '6', '59', '52', '5', '38']
2310 ['51', '1', '25', '6', '59', '52', '5', '38']
2311 ['51', '1', '25', '6', '59', '52', '5', '38']
2312 ['51', '1', '25', '6', '59', '52', '5', '38']
2313 ['51', '1', '25', '6', '59', '52', '5', '38']
2314 ['51', '1', '25', '6', '59', '52', '5', '38']
2315 ['51', '1', '25', '6', '59', '52', '5', '38']
2316 ['51', '1', '25', '6', '59', '52', '5', '38']
2327 ['25', '59', '52', '5', '1', '51', '6', '25']
2328 ['25', '59', '52', '5', '1', '51', '6', '25']
2329 ['25', '59', '52', '5', '1', '51', '6', '25']
2330 ['25', '59', '52', '5', '1', '51', '6', '25']
2331 ['25', '59', '52', '5', '1', '51', '6', '25']
2332 ['25', '59', '52', '5', '1', '51', '6', '25']
2333 ['25', '59', '52', '5', '1', '51', '6', '25']
2334 ['25', '59', '52', '5', '1', '51', '6', '25']
2335 ['25', '59', '52', '5', '1', '51', '6', '25']
2336 ['59', '52', '5', '1', '51', '6', '25', '54']
2337 ['59', '52', '5', '1', '51', '6', '25', '54']
2338 ['59', '52', '5', '1', '51', '6', '25', '54']
2339 ['59', '52', '5', '1', '51', '6', '25', '54']
2340 ['59', '52', '5', '1', '51', '6', '25', '54']
2341 ['59', '52', '5', '1', '51', '6', '25', '54']
2342 ['59', '52', '5', '1', '51', '6', '25', '54']
2343 ['59', '52', '5', '1', '51', '6', '25', '54']
2344 ['59', '52', '5', '1', '51', '6', '25', '54']
2345 ['59', '52', '5', '1', '51', '6', '25', '54']
2346 ['59', '52', '5', '1', '51', '6', '25', '54']
2357 ['59', '52', '1', '51', '25', '6', '5', '54']
2358 ['59', '52', '1', '51', '25', '6', '5', '54']
2359 ['59', '52', '1', '51', '25', '6', '5', '54']
2360 ['59', '52', '1', '51', '25', '6', '5', '54']
2361 ['59', '52', '1', '51', '25', '6', '5', '54']
2362 ['59', '52', '1', '51', '25', '6', '5', '54']
2363 ['59', '52', '1', '51', '25', '6', '5', '54']
2364 ['59', '52', '1', '51', '25', '6', '5', '54']
2365 ['59', '52', '1', '51', '25', '6', '5', '54']
2366 ['59', '52', '1', '51', '25', '6', '5', '54']
2377 ['59', '52', '1', '51', '6', '5', '25', '11']
2378 ['59', '52', '1', '51', '6', '5', '25', '11']
2379 ['59', '52', '1', '51', '6', '5', '25', '11']
2380 ['59', '52', '1', '51', '6', '5', '25', '11']
2381 ['59', '52', '1', '51', '6', '5', '25', '11']
2382 ['59', '52', '1', '51', '6', '5', '25', '11']
2383 ['59', '52', '1', '51', '6', '5', '25', '11']
2384 ['59', '52', '1', '51', '6', '5', '25', '11']
2385 ['59', '52', '1', '51', '6', '5', '25', '11']
2386 ['59', '52', '1', '51', '6', '5', '25', '11']
2397 ['59', '52', '1', '51', '6', '5', '25', '43']
2398 ['59', '52', '1', '51', '6', '5', '25', '43']
2399 ['59', '52', '1', '51', '6', '5', '25', '43']
2400 ['59', '52', '1', '51', '6', '5', '25', '43']
2401 ['59', '52', '1', '51', '6', '5', '25', '43']
2402 ['59', '52', '1', '51', '6', '5', '25', '43']
2403 ['59', '52', '1', '51', '6', '5', '25', '43']
2404 ['59', '52', '1', '51', '6', '5', '25', '43']
2405 ['59', '52', '1', '51', '6', '5', '25', '43']
2406 ['59', '52', '1', '51', '6', '5', '25', '43']
2417 ['59', '52', '51', '6', '5', '25', '1', '25']
2418 ['59', '52', '51', '6', '5', '25', '1', '25']
2419 ['59', '52', '51', '6', '5', '25', '1', '25']
2420 ['59', '52', '51', '6', '5', '25', '1', '25']
2421 ['59', '52', '51', '6', '5', '25', '1', '25']
2422 ['59', '52', '51', '6', '5', '25', '1', '25']
2423 ['59', '52', '51', '6', '5', '25', '1', '25']
2424 ['59', '52', '51', '6', '5', '25', '1', '25']
2425 ['59', '52', '51', '6', '5', '25', '1', '25']
2426 ['59', '52', '51', '6', '5', '25', '1', '25']
2437 ['59', '52', '51', '1', '25', '6', '5', '29']
2438 ['59', '52', '51', '1', '25', '6', '5', '29']
2439 ['59', '52', '51', '1', '25', '6', '5', '29']
2440 ['59', '52', '51', '1', '25', '6', '5', '29']
2441 ['59', '52', '51', '1', '25', '6', '5', '29']
2442 ['59', '52', '51', '1', '25', '6', '5', '29']
2443 ['59', '52', '51', '1', '25', '6', '5', '29']
2444 ['59', '52', '51', '1', '25', '6', '5', '29']
2445 ['59', '52', '51', '1', '25', '6', '5', '29']
2446 ['59', '52', '51', '1', '25', '6', '5', '29']
2457 ['52', '1', '5', '51', '59', '6', '25', '12']
2458 ['52', '1', '5', '51', '59', '6', '25', '12']
2459 ['52', '1', '5', '51', '59', '6', '25', '12']
2460 ['52', '1', '5', '51', '59', '6', '25', '12']
2461 ['52', '1', '5', '51', '59', '6', '25', '12']
2462 ['52', '1', '5', '51', '59', '6', '25', '12']
2463 ['52', '1', '5', '51', '59', '6', '25', '12']
2464 ['52', '1', '5', '51', '59', '6', '25', '12']
2465 ['52', '1', '5', '51', '59', '6', '25', '12']
2466 ['52', '1', '5', '51', '59', '6', '25', '12']
2477 ['1', '5', '59', '6', '25', '51', '52', '29']
2478 ['1', '5', '59', '6', '25', '51', '52', '29']
2479 ['1', '5', '59', '6', '25', '51', '52', '29']
2480 ['1', '5', '59', '6', '25', '51', '52', '29']
2481 ['1', '5', '59', '6', '25', '51', '52', '29']
2482 ['1', '5', '59', '6', '25', '51', '52', '29']
2483 ['1', '5', '59', '6', '25', '51', '52', '29']
2484 ['1', '5', '59', '6', '25', '51', '52', '29']
2485 ['1', '5', '59', '6', '25', '51', '52', '29']
2486 ['1', '5', '59', '6', '25', '51', '52', '29']
2497 ['1', '5', '6', '59', '25', '51', '52', '38']
2498 ['1', '5', '6', '59', '25', '51', '52', '38']
2499 ['5', '6', '59', '52', '1', '25', '51', '54']
2500 ['5', '6', '59', '52', '1', '25', '51', '54']
2501 ['5', '6', '59', '52', '1', '25', '51', '54']
2502 ['5', '6', '59', '52', '1', '25', '51', '54']
2503 ['5', '6', '59', '52', '1', '25', '51', '54']
2504 ['5', '6', '59', '52', '1', '25', '51', '54']
2505 ['5', '6', '59', '52', '1', '25', '51', '54']
2506 ['5', '6', '59', '52', '1', '25', '51', '54']
2507 ['5', '6', '59', '52', '1', '25', '51', '54']
2508 ['5', '6', '59', '52', '1', '25', '51', '54']
2509 ['5', '6', '59', '52', '1', '25', '51', '54']
2520 ['5', '6', '59', '52', '1', '25', '51', '37']
2521 ['5', '6', '59', '52', '1', '25', '51', '37']
2522 ['5', '6', '59', '52', '1', '25', '51', '37']
2523 ['5', '6', '59', '52', '1', '25', '51', '37']
2524 ['5', '6', '59', '52', '1', '25', '51', '37']
2525 ['5', '6', '59', '52', '1', '25', '51', '37']
2526 ['5', '6', '59', '52', '1', '25', '51', '37']
2527 ['5', '6', '59', '52', '1', '25', '51', '37']
2528 ['5', '6', '59', '52', '1', '25', '51', '37']
2529 ['5', '6', '59', '52', '1', '25', '51', '37']
2540 ['5', '6', '52', '25', '1', '51', '59', '3']
2541 ['5', '6', '52', '25', '1', '51', '59', '3']
2542 ['5', '6', '52', '25', '1', '51', '59', '3']
2543 ['5', '6', '52', '25', '1', '51', '59', '3']
2544 ['5', '6', '52', '25', '1', '51', '59', '3']
2545 ['5', '6', '52', '25', '1', '51', '59', '3']
2546 ['5', '6', '52', '25', '1', '51', '59', '3']
2547 ['5', '6', '52', '25', '1', '51', '59', '3']
2548 ['5', '6', '52', '25', '1', '51', '59', '3']
2549 ['5', '6', '52', '25', '1', '51', '59', '3']
2560 ['6', '52', '25', '51', '59', '1', '5', '6']
2561 ['6', '52', '25', '51', '59', '1', '5', '6']
2562 ['6', '52', '25', '51', '59', '1', '5', '6']
2563 ['6', '52', '25', '51', '59', '1', '5', '6']
2564 ['6', '52', '25', '51', '59', '1', '5', '6']
2565 ['6', '52', '25', '51', '59', '1', '5', '6']
2566 ['6', '52', '25', '51', '59', '1', '5', '6']
2567 ['6', '52', '25', '51', '59', '1', '5', '6']
2568 ['6', '52', '25', '51', '59', '1', '5', '6']
2569 ['6', '52', '25', '51', '59', '1', '5', '6']
2580 ['25', '59', '1', '5', '51', '52', '6', '26']
2581 ['25', '59', '1', '5', '51', '52', '6', '26']
2582 ['25', '59', '1', '5', '51', '52', '6', '26']
2583 ['25', '59', '1', '5', '51', '52', '6', '26']
2584 ['25', '59', '1', '5', '51', '52', '6', '26']
2585 ['25', '59', '1', '5', '51', '52', '6', '26']
2586 ['25', '59', '1', '5', '51', '52', '6', '26']
2587 ['25', '59', '1', '5', '51', '52', '6', '26']
2588 ['25', '59', '1', '5', '51', '52', '6', '26']
2589 ['25', '59', '1', '5', '51', '52', '6', '26']
2600 ['25', '59', '1', '5', '52', '51', '6', '59']
2601 ['25', '59', '1', '5', '52', '51', '6', '59']
2602 ['25', '59', '1', '5', '52', '51', '6', '59']
2603 ['25', '59', '1', '5', '52', '51', '6', '59']
2604 ['25', '59', '1', '5', '52', '51', '6', '59']
2605 ['25', '59', '1', '5', '52', '51', '6', '59']
2606 ['25', '59', '1', '5', '52', '51', '6', '59']
2607 ['25', '59', '1', '5', '52', '51', '6', '59']
2608 ['25', '59', '1', '5', '52', '51', '6', '59']
2609 ['25', '59', '1', '5', '52', '51', '6', '59']
2620 ['25', '1', '5', '52', '6', '59', '51', '51']
2621 ['25', '1', '5', '52', '6', '59', '51', '51']
2622 ['25', '1', '5', '52', '6', '59', '51', '51']
2623 ['25', '1', '5', '52', '6', '59', '51', '51']
2624 ['25', '1', '5', '52', '6', '59', '51', '51']
2625 ['25', '1', '5', '52', '6', '59', '51', '51']
2626 ['25', '1', '5', '52', '6', '59', '51', '51']
2627 ['25', '1', '5', '52', '6', '59', '51', '51']
2628 ['5', '6', '59', '51', '52', '25', '1', '54']
2629 ['5', '6', '59', '51', '52', '25', '1', '54']
2630 ['5', '6', '59', '51', '52', '25', '1', '54']
2631 ['5', '6', '59', '51', '52', '25', '1', '54']
2632 ['5', '6', '59', '51', '52', '25', '1', '54']
2633 ['5', '6', '59', '51', '52', '25', '1', '54']
2634 ['5', '6', '59', '51', '52', '25', '1', '54']
2635 ['5', '6', '59', '51', '52', '25', '1', '54']
2636 ['5', '6', '59', '51', '52', '25', '1', '54']
2637 ['5', '6', '59', '51', '52', '25', '1', '54']
2638 ['5', '6', '59', '51', '52', '25', '1', '54']
2649 ['5', '6', '59', '51', '52', '25', '1', '9']
2650 ['5', '6', '59', '51', '52', '25', '1', '9']
2651 ['5', '6', '59', '51', '52', '25', '1', '9']
2652 ['5', '6', '59', '51', '52', '25', '1', '9']
2653 ['5', '6', '59', '51', '52', '25', '1', '9']
2654 ['5', '6', '59', '51', '52', '25', '1', '9']
2655 ['5', '6', '59', '51', '52', '25', '1', '9']
2656 ['5', '6', '59', '51', '52', '25', '1', '9']
2657 ['5', '6', '59', '51', '52', '25', '1', '9']
2658 ['5', '6', '59', '51', '52', '25', '1', '9']
2669 ['5', '6', '59', '51', '52', '25', '1', '9']
2670 ['5', '6', '59', '51', '52', '25', '1', '9']
2671 ['5', '6', '59', '51', '52', '25', '1', '9']
2672 ['5', '6', '59', '51', '52', '25', '1', '9']
2673 ['5', '6', '59', '51', '52', '25', '1', '9']
2674 ['5', '6', '59', '51', '52', '25', '1', '9']
2675 ['5', '6', '59', '51', '52', '25', '1', '9']
2676 ['5', '6', '59', '51', '52', '25', '1', '9']
2677 ['5', '6', '59', '51', '52', '25', '1', '9']
2678 ['5', '6', '59', '51', '52', '25', '1', '9']
2689 ['5', '6', '59', '25', '52', '1', '51', '58']
2690 ['5', '6', '59', '25', '52', '1', '51', '58']
2691 ['5', '6', '59', '25', '52', '1', '51', '58']
2692 ['5', '6', '59', '25', '52', '1', '51', '58']
2693 ['5', '6', '59', '25', '52', '1', '51', '58']
2694 ['5', '6', '59', '25', '52', '1', '51', '58']
2695 ['5', '6', '59', '25', '52', '1', '51', '58']
2696 ['5', '6', '59', '25', '52', '1', '51', '58']
2697 ['5', '6', '59', '25', '52', '1', '51', '58']
2698 ['5', '6', '59', '25', '52', '1', '51', '58']
2709 ['6', '59', '52', '1', '51', '5', '25', '24']
2710 ['6', '59', '52', '1', '51', '5', '25', '24']
2711 ['6', '59', '52', '1', '51', '5', '25', '24']
2712 ['6', '59', '52', '1', '51', '5', '25', '24']
2713 ['6', '59', '52', '1', '51', '5', '25', '24']
2714 ['6', '59', '52', '1', '51', '5', '25', '24']
2715 ['6', '59', '52', '1', '51', '5', '25', '24']
2716 ['6', '59', '52', '1', '51', '5', '25', '24']
2717 ['6', '59', '52', '1', '51', '5', '25', '24']
2718 ['6', '59', '52', '1', '51', '5', '25', '24']
2729 ['6', '59', '52', '1', '51', '25', '5', '12']
2730 ['6', '59', '52', '1', '51', '25', '5', '12']
2731 ['6', '59', '52', '1', '51', '25', '5', '12']
2732 ['6', '59', '52', '1', '51', '25', '5', '12']
2733 ['6', '59', '52', '1', '51', '25', '5', '12']
2734 ['6', '59', '52', '1', '51', '25', '5', '12']
2735 ['6', '59', '52', '1', '51', '25', '5', '12']
2736 ['6', '59', '52', '1', '51', '25', '5', '12']
2737 ['6', '59', '52', '1', '51', '25', '5', '12']
2738 ['6', '59', '52', '1', '51', '25', '5', '12']
2749 ['59', '52', '1', '25', '5', '51', '6', '12']
2750 ['59', '52', '1', '25', '5', '51', '6', '12']
2751 ['59', '52', '1', '25', '5', '51', '6', '12']
2752 ['59', '52', '1', '25', '5', '51', '6', '12']
2753 ['59', '52', '1', '25', '5', '51', '6', '12']
2754 ['59', '52', '1', '25', '5', '51', '6', '12']
2755 ['59', '52', '1', '25', '5', '51', '6', '12']
2756 ['59', '52', '1', '25', '5', '51', '6', '12']
2757 ['59', '52', '1', '25', '5', '51', '6', '12']
2758 ['59', '52', '1', '25', '5', '51', '6', '12']
2769 ['59', '52', '1', '25', '5', '51', '6', '28']
2770 ['59', '52', '1', '25', '5', '51', '6', '28']
2771 ['59', '52', '1', '25', '5', '51', '6', '28']
2772 ['59', '52', '1', '25', '5', '51', '6', '28']
2773 ['59', '52', '1', '25', '5', '51', '6', '28']
2774 ['59', '52', '1', '25', '5', '51', '6', '28']
2775 ['59', '52', '1', '25', '5', '51', '6', '28']
2776 ['59', '52', '1', '25', '5', '51', '6', '28']
2777 ['59', '52', '1', '25', '5', '51', '6', '28']
2778 ['59', '52', '1', '25', '5', '51', '6', '28']
2789 ['1', '25', '51', '6', '52', '59', '5', '54']
2790 ['1', '25', '51', '6', '52', '59', '5', '54']
2791 ['1', '25', '51', '6', '52', '59', '5', '54']
