0 ['47', '0', '5', '24', '22']
4009 ['25', '51', '52', '6', '14']
4010 ['25', '51', '52', '6', '14']
4011 ['25', '51', '52', '6', '14']
4012 ['25', '51', '52', '6', '14']
4023 ['25', '52', '6', '51', '3']
4024 ['25', '52', '6', '51', '3']
4025 ['25', '52', '6', '51', '3']
4026 ['25', '52', '6', '51', '3']
4027 ['25', '6', '51', '52', '54']
4028 ['25', '6', '51', '52', '54']
4029 ['25', '6', '51', '52', '54']
4030 ['25', '6', '51', '52', '54']
4031 ['25', '6', '51', '52', '54']
4032 ['25', '6', '51', '52', '54']
4033 ['25', '6', '51', '52', '54']
4034 ['25', '6', '51', '52', '54']
4035 ['25', '6', '51', '52', '54']
4036 ['25', '6', '51', '52', '54']
4037 ['25', '6', '51', '52', '54']
4048 ['25', '6', '52', '51', '9']
4049 ['25', '6', '52', '51', '9']
4050 ['25', '6', '52', '51', '9']
4051 ['25', '6', '52', '51', '9']
4052 ['25', '6', '52', '51', '9']
4053 ['25', '6', '52', '51', '9']
4054 ['25', '6', '52', '51', '9']
4055 ['25', '6', '52', '51', '9']
4056 ['25', '6', '52', '51', '9']
4057 ['25', '6', '52', '51', '9']
4068 ['25', '6', '52', '51', '17']
4069 ['25', '6', '52', '51', '17']
4070 ['25', '6', '52', '51', '17']
4071 ['25', '6', '52', '51', '17']
4072 ['25', '6', '52', '51', '17']
4073 ['25', '6', '52', '51', '17']
4074 ['25', '6', '52', '51', '17']
4075 ['25', '6', '52', '51', '17']
4076 ['25', '6', '52', '51', '17']
4077 ['25', '6', '52', '51', '17']
4088 ['25', '6', '52', '51', '19']
4089 ['25', '6', '52', '51', '19']
4090 ['25', '6', '52', '51', '19']
4091 ['25', '6', '52', '51', '19']
4092 ['25', '6', '52', '51', '19']
4093 ['25', '6', '52', '51', '19']
4094 ['25', '52', '51', '6', '59']
4095 ['25', '52', '51', '6', '59']
4096 ['25', '52', '51', '6', '59']
4097 ['25', '52', '51', '6', '59']
4098 ['25', '52', '51', '6', '59']
4099 ['25', '52', '51', '6', '59']
4100 ['25', '52', '51', '6', '59']
4101 ['25', '52', '51', '6', '59']
4102 ['25', '52', '51', '6', '59']
4103 ['25', '52', '51', '6', '59']
4104 ['25', '52', '51', '6', '59']
4115 ['25', '52', '51', '6', '17']
4116 ['25', '52', '51', '6', '17']
4117 ['25', '52', '51', '6', '17']
4118 ['25', '52', '51', '6', '17']
4119 ['25', '52', '51', '6', '17']
4120 ['25', '52', '51', '6', '17']
4121 ['25', '52', '51', '6', '17']
4122 ['25', '52', '51', '6', '17']
4123 ['25', '52', '51', '6', '17']
4124 ['25', '52', '51', '6', '17']
4135 ['25', '52', '51', '6', '54']
4136 ['25', '52', '51', '6', '54']
4137 ['25', '52', '51', '6', '54']
4138 ['25', '52', '51', '6', '54']
4139 ['25', '52', '51', '6', '54']
4140 ['25', '52', '51', '6', '54']
4141 ['25', '52', '51', '6', '54']
4142 ['25', '52', '51', '6', '54']
4143 ['25', '52', '51', '6', '54']
4144 ['25', '52', '51', '6', '54']
4155 ['25', '52', '51', '6', '16']
4156 ['25', '52', '51', '6', '16']
4157 ['25', '52', '51', '6', '16']
4158 ['25', '52', '51', '6', '16']
4159 ['25', '52', '51', '6', '16']
4160 ['52', '6', '51', '25', '54']
4161 ['52', '6', '51', '25', '54']
4162 ['52', '6', '51', '25', '54']
4163 ['52', '6', '51', '25', '54']
4164 ['52', '6', '51', '25', '54']
4165 ['52', '6', '51', '25', '54']
4166 ['52', '6', '51', '25', '54']
4167 ['52', '6', '51', '25', '54']
4168 ['52', '6', '51', '25', '54']
4169 ['52', '6', '51', '25', '54']
4170 ['52', '6', '51', '25', '54']
4181 ['52', '6', '51', '25', '54']
4182 ['52', '6', '51', '25', '54']
4183 ['52', '6', '51', '25', '54']
4184 ['52', '6', '51', '25', '54']
4185 ['52', '6', '51', '25', '54']
4186 ['52', '6', '51', '25', '54']
4187 ['52', '6', '51', '25', '54']
4188 ['52', '6', '51', '25', '54']
4189 ['52', '6', '51', '25', '54']
4190 ['52', '6', '51', '25', '54']
4201 ['52', '51', '25', '6', '44']
4202 ['52', '51', '25', '6', '44']
4203 ['52', '51', '25', '6', '44']
4204 ['52', '51', '25', '6', '44']
4205 ['52', '51', '25', '6', '44']
4206 ['52', '51', '25', '6', '44']
4207 ['52', '51', '25', '6', '44']
4208 ['52', '51', '25', '6', '44']
4209 ['52', '51', '25', '6', '44']
4210 ['52', '51', '25', '6', '44']
4221 ['52', '51', '25', '6', '1']
4222 ['52', '51', '25', '6', '1']
4223 ['52', '51', '25', '6', '1']
4224 ['52', '51', '25', '6', '1']
4225 ['52', '51', '25', '6', '1']
4226 ['52', '51', '25', '6', '1']
4227 ['52', '51', '25', '6', '1']
4228 ['52', '51', '25', '6', '1']
4229 ['52', '51', '25', '6', '1']
4230 ['52', '51', '25', '6', '1']
4241 ['52', '51', '25', '6', '45']
4242 ['52', '51', '25', '6', '45']
4243 ['52', '51', '25', '6', '45']
4244 ['52', '51', '25', '6', '45']
4245 ['52', '51', '25', '6', '45']
4246 ['52', '51', '25', '6', '45']
4247 ['52', '51', '25', '6', '45']
4248 ['52', '51', '25', '6', '45']
4249 ['52', '51', '25', '6', '45']
4250 ['52', '51', '25', '6', '45']
4261 ['52', '51', '25', '6', '59']
4262 ['52', '51', '25', '6', '59']
4263 ['52', '51', '25', '6', '59']
4264 ['52', '51', '25', '6', '59']
4265 ['52', '51', '25', '6', '59']
4266 ['52', '51', '25', '6', '59']
4267 ['52', '51', '25', '6', '59']
4268 ['52', '51', '25', '6', '59']
4269 ['52', '51', '25', '6', '59']
4270 ['52', '51', '25', '6', '59']
4271 ['52', '51', '25', '6', '59']
4282 ['52', '51', '25', '6', '54']
4283 ['52', '51', '25', '6', '54']
4284 ['52', '51', '25', '6', '54']
4285 ['52', '51', '25', '6', '54']
4286 ['52', '51', '25', '6', '54']
4287 ['52', '51', '25', '6', '54']
4288 ['52', '51', '25', '6', '54']
4289 ['52', '51', '25', '6', '54']
4290 ['52', '51', '25', '6', '54']
4291 ['52', '51', '25', '6', '54']
4292 ['52', '51', '25', '6', '54']
4303 ['51', '25', '6', '52', '28']
4304 ['51', '25', '6', '52', '28']
4305 ['51', '25', '6', '52', '28']
4306 ['51', '25', '6', '52', '28']
4307 ['51', '25', '6', '52', '28']
4308 ['51', '25', '6', '52', '28']
4309 ['51', '25', '6', '52', '28']
4310 ['51', '25', '6', '52', '28']
4311 ['51', '25', '6', '52', '28']
4312 ['51', '25', '6', '52', '59']
4313 ['51', '25', '6', '52', '59']
4314 ['51', '25', '6', '52', '59']
4315 ['51', '25', '6', '52', '59']
4316 ['51', '25', '6', '52', '59']
4317 ['51', '25', '6', '52', '59']
4318 ['51', '25', '6', '52', '59']
4319 ['51', '25', '6', '52', '59']
4320 ['51', '25', '6', '52', '59']
4321 ['51', '25', '6', '52', '59']
4322 ['51', '25', '6', '52', '59']
4333 ['51', '25', '6', '52', '0']
4334 ['51', '25', '6', '52', '0']
4335 ['51', '25', '6', '52', '0']
4336 ['51', '25', '6', '52', '0']
4337 ['51', '25', '6', '52', '0']
4338 ['51', '25', '6', '52', '0']
4339 ['51', '25', '6', '52', '0']
4340 ['51', '25', '6', '52', '0']
4341 ['51', '25', '6', '52', '0']
4342 ['51', '25', '6', '52', '0']
4353 ['51', '52', '6', '25', '54']
4354 ['51', '52', '6', '25', '54']
4355 ['51', '52', '6', '25', '54']
4356 ['51', '52', '6', '25', '54']
4357 ['51', '52', '6', '25', '54']
4358 ['51', '52', '6', '25', '54']
4359 ['51', '52', '6', '25', '54']
4360 ['51', '52', '6', '25', '54']
4361 ['51', '52', '6', '25', '54']
4362 ['51', '52', '6', '25', '54']
4373 ['51', '52', '6', '25', '5']
4374 ['51', '52', '6', '25', '5']
4375 ['51', '52', '6', '25', '5']
4376 ['51', '52', '6', '25', '5']
4377 ['51', '52', '6', '25', '5']
4378 ['51', '52', '6', '25', '5']
4379 ['51', '52', '6', '25', '5']
4380 ['51', '52', '6', '25', '5']
4381 ['51', '52', '6', '25', '5']
4382 ['51', '52', '6', '25', '5']
4393 ['6', '25', '51', '52', '1']
4394 ['6', '25', '51', '52', '1']
4395 ['6', '25', '51', '52', '1']
4396 ['6', '25', '51', '52', '1']
4397 ['6', '25', '51', '52', '1']
4398 ['6', '25', '51', '52', '1']
4399 ['6', '25', '51', '52', '1']
4400 ['6', '25', '51', '52', '1']
4401 ['6', '25', '51', '52', '1']
4402 ['6', '25', '51', '52', '1']
4413 ['25', '51', '52', '6', '43']
4414 ['25', '51', '52', '6', '43']
4415 ['25', '51', '52', '6', '43']
4416 ['25', '51', '52', '6', '43']
4417 ['25', '51', '52', '6', '43']
4418 ['25', '51', '52', '6', '43']
4419 ['25', '51', '52', '6', '43']
4420 ['25', '51', '52', '6', '43']
4421 ['25', '51', '52', '6', '43']
4422 ['25', '51', '52', '6', '43']
4433 ['25', '51', '52', '6', '54']
4434 ['25', '51', '52', '6', '54']
4435 ['25', '51', '52', '6', '54']
4436 ['25', '51', '52', '6', '54']
4437 ['25', '51', '52', '6', '54']
4438 ['25', '51', '52', '6', '54']
4439 ['25', '51', '52', '6', '54']
4440 ['25', '51', '52', '6', '54']
4441 ['25', '51', '52', '6', '54']
4442 ['25', '51', '52', '6', '54']
4453 ['25', '51', '52', '6', '59']
4454 ['25', '51', '52', '6', '59']
4455 ['25', '51', '52', '6', '59']
4456 ['25', '51', '52', '6', '59']
4457 ['25', '51', '52', '6', '59']
4458 ['25', '51', '52', '6', '59']
4459 ['25', '51', '52', '6', '59']
4460 ['25', '51', '52', '6', '59']
4461 ['25', '51', '52', '6', '59']
4462 ['25', '51', '52', '6', '59']
4473 ['25', '51', '6', '52', '24']
4474 ['25', '51', '6', '52', '24']
4475 ['25', '51', '6', '52', '24']
4476 ['6', '52', '51', '25', '59']
4477 ['6', '52', '51', '25', '59']
4478 ['6', '52', '51', '25', '59']
4479 ['6', '52', '51', '25', '59']
4480 ['6', '52', '51', '25', '59']
4481 ['6', '52', '51', '25', '59']
4482 ['6', '52', '51', '25', '59']
4483 ['6', '52', '51', '25', '59']
4484 ['6', '52', '51', '25', '59']
4485 ['6', '52', '51', '25', '59']
4486 ['6', '52', '51', '25', '59']
4497 ['6', '52', '51', '25', '44']
4498 ['6', '52', '51', '25', '44']
4499 ['6', '52', '51', '25', '44']
4500 ['6', '52', '51', '25', '44']
4501 ['6', '52', '51', '25', '44']
4502 ['6', '52', '51', '25', '44']
4503 ['6', '52', '51', '25', '44']
4504 ['6', '52', '51', '25', '44']
4505 ['6', '52', '51', '25', '44']
4506 ['6', '52', '51', '25', '44']
4517 ['6', '51', '52', '25', '35']
4518 ['6', '51', '52', '25', '35']
4519 ['6', '51', '52', '25', '35']
4520 ['6', '51', '52', '25', '35']
4521 ['6', '51', '52', '25', '35']
4522 ['6', '51', '52', '25', '54']
4523 ['6', '51', '52', '25', '54']
4524 ['6', '51', '52', '25', '54']
4525 ['6', '51', '52', '25', '54']
4526 ['6', '51', '52', '25', '54']
4527 ['6', '51', '52', '25', '54']
4528 ['6', '51', '52', '25', '54']
4529 ['6', '51', '52', '25', '54']
4530 ['6', '51', '52', '25', '54']
4531 ['6', '51', '52', '25', '54']
4532 ['6', '51', '52', '25', '54']
4543 ['6', '51', '52', '25', '43']
4544 ['6', '51', '52', '25', '43']
4545 ['6', '51', '52', '25', '54']
4546 ['6', '51', '52', '25', '54']
4547 ['6', '51', '52', '25', '54']
4548 ['6', '51', '52', '25', '54']
4549 ['6', '51', '52', '25', '54']
4550 ['6', '51', '52', '25', '54']
4551 ['6', '51', '52', '25', '54']
4552 ['6', '51', '52', '25', '54']
4553 ['6', '51', '52', '25', '54']
4554 ['6', '51', '52', '25', '54']
4555 ['6', '51', '52', '25', '54']
4566 ['6', '51', '52', '25', '2']
4567 ['6', '51', '52', '25', '59']
4568 ['6', '51', '52', '25', '59']
4569 ['6', '51', '52', '25', '59']
4570 ['6', '51', '52', '25', '59']
4571 ['6', '51', '52', '25', '59']
4572 ['6', '51', '52', '25', '59']
4573 ['6', '51', '52', '25', '59']
4574 ['6', '51', '52', '25', '59']
4575 ['6', '51', '52', '25', '59']
4576 ['6', '51', '52', '25', '59']
4577 ['6', '51', '52', '25', '59']
4588 ['6', '25', '52', '51', '54']
4589 ['6', '25', '52', '51', '54']
4590 ['6', '25', '52', '51', '54']
4591 ['6', '25', '52', '51', '54']
4592 ['6', '25', '52', '51', '54']
4593 ['6', '25', '52', '51', '54']
4594 ['6', '25', '52', '51', '54']
4595 ['6', '25', '52', '51', '54']
4596 ['6', '25', '52', '51', '54']
4597 ['6', '25', '52', '51', '54']
4608 ['6', '25', '52', '51', '27']
4609 ['6', '25', '52', '51', '27']
4610 ['6', '25', '52', '51', '27']
4611 ['6', '25', '52', '51', '27']
4612 ['6', '25', '52', '51', '27']
4613 ['6', '25', '52', '51', '27']
4614 ['6', '25', '52', '51', '27']
4615 ['6', '25', '52', '51', '27']
4616 ['6', '25', '52', '51', '27']
4617 ['6', '25', '52', '51', '27']
4628 ['6', '25', '52', '51', '59']
4629 ['6', '25', '52', '51', '59']
4630 ['6', '25', '52', '51', '59']
4631 ['6', '25', '52', '51', '59']
4632 ['6', '25', '52', '51', '59']
4633 ['6', '25', '52', '51', '59']
4634 ['6', '25', '52', '51', '59']
4635 ['6', '25', '52', '51', '59']
4636 ['6', '25', '52', '51', '59']
4637 ['6', '25', '52', '51', '59']
4648 ['6', '25', '51', '52', '59']
4649 ['6', '25', '51', '52', '59']
4650 ['6', '25', '51', '52', '59']
4651 ['6', '25', '51', '52', '59']
4652 ['6', '25', '51', '52', '59']
4653 ['6', '25', '51', '52', '59']
4654 ['6', '25', '51', '52', '59']
4655 ['6', '25', '51', '52', '59']
4656 ['6', '25', '51', '52', '59']
4657 ['6', '25', '51', '52', '59']
4668 ['6', '25', '52', '51', '59']
4669 ['6', '25', '52', '51', '59']
4670 ['6', '25', '52', '51', '59']
4671 ['6', '25', '52', '51', '59']
4672 ['6', '25', '52', '51', '59']
4673 ['6', '25', '52', '51', '59']
4674 ['6', '25', '52', '51', '59']
4675 ['6', '25', '52', '51', '59']
4676 ['6', '25', '52', '51', '59']
4677 ['6', '25', '52', '51', '59']
4688 ['6', '25', '52', '51', '28']
4689 ['6', '25', '52', '51', '28']
4690 ['6', '25', '52', '51', '28']
4691 ['6', '25', '52', '51', '28']
4692 ['6', '25', '52', '51', '28']
4693 ['6', '25', '52', '51', '28']
4694 ['6', '25', '52', '51', '28']
4695 ['6', '25', '52', '51', '28']
4696 ['6', '25', '52', '51', '28']
4697 ['6', '25', '52', '51', '28']
4708 ['25', '52', '51', '6', '19']
4709 ['25', '52', '51', '6', '19']
4710 ['25', '52', '51', '6', '19']
4711 ['25', '52', '51', '6', '19']
4712 ['25', '52', '51', '6', '19']
4713 ['25', '52', '51', '6', '19']
4714 ['25', '52', '51', '6', '19']
4715 ['25', '52', '51', '6', '19']
4716 ['25', '52', '51', '6', '19']
4717 ['25', '52', '51', '6', '19']
4728 ['25', '52', '51', '6', '54']
4729 ['25', '52', '51', '6', '54']
4730 ['25', '52', '51', '6', '54']
4731 ['25', '52', '51', '6', '54']
4732 ['25', '52', '51', '6', '54']
4733 ['25', '52', '51', '6', '54']
4734 ['25', '52', '51', '6', '54']
4735 ['25', '52', '51', '6', '54']
4736 ['25', '52', '51', '6', '54']
4737 ['25', '52', '51', '6', '54']
4748 ['25', '52', '6', '51', '49']
4749 ['25', '52', '6', '51', '49']
4750 ['25', '52', '6', '51', '49']
4751 ['25', '52', '6', '51', '49']
4752 ['25', '52', '6', '51', '49']
4753 ['25', '52', '6', '51', '49']
4754 ['25', '52', '6', '51', '49']
4755 ['25', '52', '6', '51', '49']
4756 ['25', '52', '6', '51', '49']
4757 ['25', '52', '6', '51', '49']
4768 ['25', '52', '6', '51', '26']
4769 ['25', '52', '6', '51', '26']
4770 ['25', '52', '6', '51', '26']
4771 ['25', '52', '6', '51', '26']
4772 ['25', '52', '6', '51', '26']
4773 ['25', '52', '6', '51', '26']
4774 ['25', '52', '6', '51', '26']
4775 ['25', '52', '6', '51', '26']
4776 ['25', '52', '6', '51', '26']
4777 ['25', '52', '6', '51', '26']
4788 ['25', '52', '6', '51', '1']
4789 ['25', '52', '6', '51', '1']
4790 ['25', '52', '6', '51', '1']
4791 ['25', '52', '6', '51', '1']
4792 ['25', '52', '6', '51', '1']
4793 ['25', '52', '6', '51', '1']
4794 ['25', '52', '6', '51', '1']
4795 ['25', '52', '6', '51', '1']
4796 ['25', '52', '6', '51', '1']
4797 ['25', '52', '6', '51', '1']
4808 ['52', '6', '51', '25', '1']
4809 ['52', '6', '51', '25', '1']
4810 ['52', '6', '51', '25', '1']
4811 ['52', '6', '51', '25', '1']
4812 ['52', '6', '51', '25', '1']
4813 ['52', '6', '51', '25', '1']
4814 ['52', '6', '51', '25', '1']
4815 ['52', '6', '51', '25', '1']
4816 ['52', '6', '51', '25', '1']
4817 ['52', '6', '51', '25', '1']
4828 ['6', '25', '52', '51', '1']
4829 ['6', '25', '52', '51', '1']
4830 ['6', '25', '52', '51', '1']
4831 ['6', '25', '52', '51', '1']
4832 ['6', '25', '52', '51', '1']
4833 ['6', '25', '52', '51', '1']
4834 ['6', '25', '52', '51', '1']
4835 ['6', '25', '52', '51', '1']
4836 ['6', '25', '52', '51', '1']
4837 ['6', '25', '52', '51', '1']
4848 ['51', '52', '6', '25', '42']
4849 ['51', '52', '6', '25', '42']
4850 ['51', '52', '6', '25', '42']
4851 ['51', '52', '6', '25', '42']
4852 ['51', '52', '6', '25', '42']
4853 ['51', '52', '6', '25', '42']
4854 ['51', '52', '6', '25', '42']
4855 ['51', '52', '6', '25', '42']
4856 ['51', '52', '6', '25', '42']
4857 ['51', '52', '6', '25', '42']
4868 ['51', '52', '25', '6', '33']
4869 ['51', '52', '25', '6', '33']
4870 ['51', '52', '25', '6', '33']
4871 ['51', '52', '25', '6', '33']
4872 ['51', '52', '25', '6', '33']
4873 ['51', '52', '25', '6', '33']
4874 ['51', '52', '25', '6', '33']
4875 ['51', '52', '25', '6', '33']
4876 ['51', '52', '25', '6', '33']
4877 ['51', '52', '25', '6', '33']
4888 ['51', '52', '25', '6', '46']
4889 ['51', '52', '25', '6', '46']
4890 ['51', '52', '25', '6', '46']
4891 ['51', '52', '25', '6', '46']
4892 ['51', '52', '25', '6', '46']
4893 ['51', '52', '25', '6', '46']
4894 ['51', '52', '25', '6', '46']
4895 ['51', '52', '25', '6', '46']
4896 ['51', '52', '25', '6', '46']
4897 ['51', '52', '25', '6', '59']
4898 ['51', '52', '25', '6', '59']
4899 ['51', '52', '25', '6', '59']
4900 ['51', '52', '25', '6', '59']
4901 ['51', '52', '25', '6', '59']
4902 ['51', '52', '25', '6', '59']
4903 ['51', '52', '25', '6', '59']
4904 ['51', '52', '25', '6', '59']
4905 ['51', '52', '25', '6', '59']
4906 ['51', '52', '25', '6', '59']
4907 ['51', '52', '25', '6', '59']
4918 ['52', '25', '6', '51', '45']
4919 ['52', '25', '6', '51', '45']
4920 ['52', '25', '6', '51', '45']
4921 ['52', '25', '6', '51', '45']
4922 ['52', '25', '6', '51', '45']
4923 ['52', '25', '6', '51', '45']
4924 ['52', '25', '6', '51', '45']
4925 ['52', '25', '51', '6', '59']
4926 ['52', '25', '51', '6', '59']
4927 ['52', '25', '51', '6', '59']
4928 ['52', '25', '51', '6', '59']
4929 ['52', '25', '51', '6', '59']
4930 ['52', '25', '51', '6', '59']
4931 ['52', '25', '51', '6', '59']
4932 ['52', '25', '51', '6', '59']
4933 ['52', '25', '51', '6', '59']
4934 ['52', '25', '51', '6', '59']
4935 ['52', '25', '51', '6', '59']
4946 ['25', '51', '6', '52', '54']
4947 ['25', '51', '6', '52', '54']
4948 ['25', '51', '6', '52', '54']
4949 ['25', '51', '6', '52', '54']
4950 ['25', '51', '6', '52', '54']
4951 ['25', '51', '6', '52', '54']
4952 ['25', '51', '6', '52', '54']
4953 ['25', '51', '6', '52', '54']
4954 ['25', '51', '6', '52', '54']
4955 ['25', '51', '6', '52', '54']
4956 ['25', '51', '6', '52', '54']
4967 ['25', '51', '6', '52', '5']
4968 ['25', '51', '6', '52', '5']
4969 ['25', '51', '6', '52', '5']
4970 ['25', '51', '6', '52', '5']
4971 ['25', '51', '6', '52', '5']
4972 ['25', '51', '6', '52', '5']
4973 ['25', '51', '6', '52', '5']
4974 ['25', '51', '6', '52', '5']
4975 ['25', '51', '6', '52', '5']
4976 ['25', '51', '6', '52', '5']
4987 ['25', '51', '6', '52', '59']
4988 ['25', '51', '6', '52', '59']
4989 ['25', '51', '6', '52', '59']
4990 ['25', '51', '6', '52', '59']
4991 ['25', '51', '6', '52', '59']
4992 ['25', '51', '6', '52', '59']
4993 ['25', '51', '6', '52', '59']
4994 ['25', '51', '6', '52', '59']
4995 ['25', '51', '6', '52', '59']
4996 ['25', '51', '6', '52', '59']
