0 ['6', '34', '46', '49', '57', '5', '36', '42']
1876 ['51', '5', '1', '25', '52', '59', '6', '45']
1877 ['51', '5', '1', '25', '52', '59', '6', '45']
1878 ['51', '5', '1', '25', '52', '59', '6', '45']
1879 ['51', '5', '1', '25', '52', '59', '6', '45']
1880 ['51', '5', '1', '25', '52', '59', '6', '45']
1881 ['51', '5', '1', '25', '52', '59', '6', '45']
1882 ['51', '5', '1', '25', '52', '59', '6', '45']
1893 ['51', '5', '1', '25', '52', '6', '59', '10']
1894 ['51', '5', '1', '25', '52', '6', '59', '10']
1895 ['51', '5', '1', '25', '52', '6', '59', '10']
1896 ['51', '5', '1', '25', '52', '6', '59', '10']
1897 ['51', '5', '1', '25', '52', '6', '59', '10']
1898 ['51', '5', '1', '25', '52', '6', '59', '10']
1899 ['51', '5', '1', '25', '52', '6', '59', '10']
1900 ['51', '5', '1', '25', '52', '6', '59', '10']
1901 ['51', '5', '1', '25', '52', '6', '59', '10']
1902 ['51', '5', '1', '25', '52', '6', '59', '10']
1913 ['51', '1', '52', '59', '5', '25', '6', '51']
1914 ['51', '1', '52', '59', '5', '25', '6', '51']
1915 ['51', '1', '52', '59', '5', '25', '6', '51']
1916 ['51', '1', '52', '59', '5', '25', '6', '51']
1917 ['51', '1', '52', '59', '5', '25', '6', '51']
1918 ['51', '1', '52', '59', '5', '25', '6', '51']
1919 ['51', '1', '52', '59', '5', '25', '6', '51']
1920 ['51', '1', '52', '59', '5', '25', '6', '51']
1921 ['51', '1', '52', '59', '5', '25', '6', '51']
1922 ['51', '1', '52', '59', '5', '25', '6', '51']
1933 ['1', '52', '59', '25', '6', '51', '5', '20']
1934 ['1', '52', '59', '25', '6', '51', '5', '20']
1935 ['1', '52', '59', '25', '6', '51', '5', '20']
1936 ['1', '52', '59', '25', '6', '51', '5', '20']
1937 ['1', '52', '59', '25', '6', '51', '5', '20']
1938 ['1', '52', '59', '25', '6', '51', '5', '20']
1939 ['1', '52', '59', '25', '6', '51', '5', '20']
1940 ['1', '52', '59', '25', '6', '51', '5', '20']
1941 ['1', '52', '59', '25', '6', '51', '5', '20']
1942 ['1', '52', '59', '25', '6', '51', '5', '20']
1953 ['52', '25', '51', '5', '59', '1', '6', '58']
1954 ['52', '25', '51', '5', '59', '1', '6', '58']
1955 ['52', '25', '51', '5', '59', '1', '6', '58']
1956 ['52', '25', '51', '5', '59', '1', '6', '58']
1957 ['52', '25', '51', '5', '59', '1', '6', '58']
1958 ['52', '25', '51', '5', '59', '1', '6', '58']
1959 ['52', '25', '51', '5', '59', '1', '6', '58']
1960 ['52', '25', '51', '5', '59', '1', '6', '58']
1961 ['52', '25', '51', '5', '59', '1', '6', '58']
1962 ['52', '25', '51', '5', '59', '1', '6', '58']
1973 ['52', '51', '59', '1', '5', '25', '6', '54']
1974 ['52', '51', '59', '1', '5', '25', '6', '54']
1975 ['52', '51', '59', '1', '5', '25', '6', '54']
1976 ['52', '51', '59', '1', '5', '25', '6', '54']
1977 ['52', '51', '59', '1', '5', '25', '6', '54']
1978 ['52', '51', '59', '1', '5', '25', '6', '54']
1979 ['52', '51', '59', '1', '5', '25', '6', '54']
1980 ['52', '51', '59', '1', '5', '25', '6', '54']
1981 ['52', '51', '59', '1', '5', '25', '6', '54']
1982 ['52', '51', '59', '1', '5', '25', '6', '54']
1993 ['52', '51', '59', '1', '25', '6', '5', '52']
1994 ['52', '51', '59', '1', '25', '6', '5', '52']
1995 ['52', '51', '59', '1', '25', '6', '5', '52']
1996 ['52', '51', '59', '1', '25', '6', '5', '52']
1997 ['52', '51', '59', '1', '25', '6', '5', '52']
1998 ['52', '51', '59', '1', '25', '6', '5', '52']
1999 ['52', '51', '59', '1', '25', '6', '5', '52']
2000 ['52', '51', '59', '1', '25', '6', '5', '52']
2001 ['52', '51', '59', '1', '25', '6', '5', '52']
2002 ['52', '51', '59', '1', '25', '6', '5', '52']
2013 ['51', '59', '1', '6', '5', '52', '25', '3']
2014 ['51', '59', '1', '6', '5', '52', '25', '3']
2015 ['51', '59', '1', '6', '5', '52', '25', '3']
2016 ['51', '59', '1', '6', '5', '52', '25', '3']
2017 ['51', '59', '1', '6', '5', '52', '25', '3']
2018 ['51', '59', '1', '6', '5', '52', '25', '3']
2019 ['51', '59', '1', '6', '5', '52', '25', '3']
2020 ['51', '59', '1', '6', '5', '52', '25', '3']
2021 ['51', '59', '1', '6', '5', '52', '25', '3']
2022 ['51', '59', '1', '6', '5', '52', '25', '3']
2033 ['51', '59', '1', '6', '5', '25', '52', '5']
2034 ['51', '59', '1', '6', '5', '25', '52', '5']
2035 ['51', '59', '1', '6', '5', '25', '52', '5']
2036 ['51', '59', '1', '6', '5', '25', '52', '5']
2037 ['51', '59', '1', '6', '5', '25', '52', '5']
2038 ['51', '59', '1', '6', '5', '25', '52', '5']
2039 ['51', '59', '1', '6', '5', '25', '52', '5']
2040 ['51', '59', '1', '6', '5', '25', '52', '5']
2041 ['51', '59', '1', '6', '5', '25', '52', '5']
2042 ['51', '59', '1', '6', '5', '25', '52', '5']
2053 ['51', '59', '1', '6', '25', '52', '5', '27']
2054 ['51', '59', '1', '6', '25', '52', '5', '27']
2055 ['51', '59', '1', '6', '25', '52', '5', '27']
2056 ['51', '59', '1', '6', '25', '52', '5', '27']
2057 ['51', '59', '1', '6', '25', '52', '5', '27']
2058 ['51', '59', '1', '6', '25', '52', '5', '27']
2059 ['51', '59', '1', '6', '25', '52', '5', '27']
2060 ['51', '59', '1', '6', '25', '52', '5', '27']
2061 ['51', '59', '1', '6', '25', '52', '5', '27']
2062 ['51', '59', '1', '6', '25', '52', '5', '27']
2073 ['59', '1', '25', '52', '5', '6', '51', '44']
2074 ['59', '1', '25', '52', '5', '6', '51', '44']
2075 ['59', '1', '25', '52', '5', '6', '51', '44']
2076 ['59', '1', '25', '52', '5', '6', '51', '44']
2077 ['59', '1', '25', '52', '5', '6', '51', '44']
2078 ['59', '1', '25', '52', '5', '6', '51', '44']
2079 ['59', '1', '25', '52', '5', '6', '51', '44']
2080 ['59', '1', '25', '52', '5', '6', '51', '44']
2081 ['59', '1', '25', '52', '5', '6', '51', '44']
2082 ['59', '1', '25', '52', '5', '6', '51', '44']
2093 ['59', '25', '52', '51', '5', '6', '1', '4']
2094 ['59', '25', '52', '51', '5', '6', '1', '4']
2095 ['59', '25', '52', '51', '5', '6', '1', '4']
2096 ['59', '25', '52', '51', '5', '6', '1', '4']
2097 ['59', '25', '52', '51', '5', '6', '1', '4']
2098 ['59', '25', '52', '51', '5', '6', '1', '4']
2099 ['59', '25', '52', '51', '5', '6', '1', '4']
2100 ['59', '25', '52', '51', '5', '6', '1', '4']
2101 ['59', '25', '52', '51', '5', '6', '1', '4']
2102 ['59', '25', '52', '51', '5', '6', '1', '4']
2113 ['25', '52', '51', '6', '5', '1', '59', '54']
2114 ['25', '52', '51', '6', '5', '1', '59', '54']
2115 ['25', '52', '51', '6', '5', '1', '59', '54']
2116 ['25', '52', '51', '6', '5', '1', '59', '54']
2117 ['25', '52', '51', '6', '5', '1', '59', '54']
2118 ['25', '52', '51', '6', '5', '1', '59', '54']
2119 ['25', '52', '51', '6', '5', '1', '59', '54']
2120 ['25', '52', '51', '6', '5', '1', '59', '54']
2121 ['25', '52', '51', '6', '5', '1', '59', '54']
2122 ['25', '52', '51', '6', '5', '1', '59', '54']
2133 ['52', '51', '5', '1', '59', '6', '25', '54']
2134 ['52', '51', '5', '1', '59', '6', '25', '54']
2135 ['52', '51', '5', '1', '59', '6', '25', '54']
2136 ['52', '51', '5', '1', '59', '6', '25', '54']
2137 ['52', '51', '5', '1', '59', '6', '25', '54']
2138 ['52', '51', '5', '1', '59', '6', '25', '54']
2139 ['52', '51', '5', '1', '59', '6', '25', '54']
2140 ['52', '51', '5', '1', '59', '6', '25', '54']
2141 ['52', '51', '5', '1', '59', '6', '25', '54']
2142 ['52', '51', '5', '1', '59', '6', '25', '54']
2153 ['52', '51', '1', '59', '6', '25', '5', '53']
2154 ['52', '51', '1', '59', '6', '25', '5', '53']
2155 ['52', '51', '1', '59', '6', '25', '5', '53']
2156 ['52', '51', '1', '59', '6', '25', '5', '53']
2157 ['52', '51', '1', '59', '6', '25', '5', '53']
2158 ['52', '51', '1', '59', '6', '25', '5', '53']
2159 ['52', '51', '1', '59', '6', '25', '5', '53']
2160 ['52', '51', '1', '59', '6', '25', '5', '53']
2161 ['52', '51', '1', '59', '6', '25', '5', '53']
2162 ['52', '51', '1', '59', '6', '25', '5', '53']
2173 ['1', '25', '5', '59', '51', '6', '52', '54']
2174 ['1', '25', '5', '59', '51', '6', '52', '54']
2175 ['1', '25', '5', '59', '51', '6', '52', '54']
2176 ['1', '25', '5', '59', '51', '6', '52', '54']
2177 ['1', '25', '5', '59', '51', '6', '52', '54']
2178 ['1', '25', '5', '59', '51', '6', '52', '54']
2179 ['1', '25', '5', '59', '51', '6', '52', '54']
2180 ['1', '25', '5', '59', '51', '6', '52', '54']
2181 ['1', '25', '5', '59', '51', '6', '52', '54']
2182 ['1', '25', '5', '59', '51', '6', '52', '54']
2193 ['1', '59', '51', '6', '52', '25', '5', '61']
2194 ['1', '59', '51', '6', '52', '25', '5', '61']
2195 ['1', '59', '51', '6', '52', '25', '5', '61']
2196 ['1', '59', '51', '6', '52', '25', '5', '61']
2197 ['1', '59', '51', '6', '52', '25', '5', '61']
2198 ['1', '59', '51', '6', '52', '25', '5', '61']
2199 ['1', '59', '51', '6', '52', '25', '5', '61']
2200 ['1', '59', '51', '6', '52', '25', '5', '61']
2201 ['1', '59', '51', '6', '52', '25', '5', '61']
2202 ['1', '59', '51', '6', '52', '25', '5', '61']
2213 ['59', '6', '52', '25', '5', '1', '51', '16']
2214 ['59', '6', '52', '25', '5', '1', '51', '16']
2215 ['59', '6', '52', '25', '5', '1', '51', '16']
2216 ['59', '6', '52', '25', '5', '1', '51', '16']
2217 ['59', '6', '52', '25', '5', '1', '51', '16']
2218 ['59', '6', '52', '25', '5', '1', '51', '16']
2219 ['59', '6', '52', '25', '5', '1', '51', '16']
2220 ['59', '6', '52', '25', '5', '1', '51', '16']
2221 ['59', '6', '52', '25', '5', '1', '51', '16']
2222 ['59', '6', '52', '25', '5', '1', '51', '16']
2233 ['6', '52', '25', '51', '59', '1', '5', '54']
2234 ['6', '52', '25', '51', '59', '1', '5', '54']
2235 ['6', '52', '25', '51', '59', '1', '5', '54']
2236 ['6', '52', '25', '51', '59', '1', '5', '54']
2237 ['6', '52', '25', '51', '59', '1', '5', '54']
2238 ['6', '52', '25', '51', '59', '1', '5', '54']
2239 ['6', '52', '25', '51', '59', '1', '5', '54']
2240 ['6', '52', '25', '51', '59', '1', '5', '54']
2241 ['6', '52', '25', '51', '59', '1', '5', '54']
2242 ['6', '52', '25', '51', '59', '1', '5', '54']
2253 ['6', '52', '25', '59', '1', '5', '51', '9']
2254 ['6', '52', '25', '59', '1', '5', '51', '9']
2255 ['6', '52', '25', '59', '1', '5', '51', '9']
2256 ['6', '52', '25', '59', '1', '5', '51', '9']
2257 ['6', '52', '25', '59', '1', '5', '51', '9']
2258 ['6', '52', '25', '59', '1', '5', '51', '9']
2259 ['6', '52', '25', '59', '1', '5', '51', '9']
2260 ['6', '52', '25', '59', '1', '5', '51', '9']
2261 ['6', '52', '25', '59', '1', '5', '51', '9']
2262 ['6', '52', '25', '59', '1', '5', '51', '9']
2273 ['6', '52', '51', '5', '1', '25', '59', '54']
2274 ['6', '52', '51', '5', '1', '25', '59', '54']
2275 ['6', '52', '51', '5', '1', '25', '59', '54']
2276 ['6', '52', '51', '5', '1', '25', '59', '54']
2277 ['6', '52', '51', '5', '1', '25', '59', '54']
2278 ['6', '52', '51', '5', '1', '25', '59', '54']
2279 ['6', '52', '51', '5', '1', '25', '59', '54']
2280 ['6', '52', '51', '5', '1', '25', '59', '54']
2281 ['6', '52', '51', '5', '1', '25', '59', '54']
2282 ['6', '52', '51', '5', '1', '25', '59', '54']
2293 ['6', '52', '51', '5', '1', '59', '25', '38']
2294 ['6', '52', '51', '5', '1', '59', '25', '38']
2295 ['6', '52', '51', '5', '1', '59', '25', '38']
2296 ['6', '52', '51', '5', '1', '59', '25', '38']
2297 ['6', '52', '5', '1', '59', '25', '51', '54']
2298 ['6', '52', '5', '1', '59', '25', '51', '54']
2299 ['6', '52', '5', '1', '59', '25', '51', '54']
2300 ['6', '52', '5', '1', '59', '25', '51', '54']
2301 ['6', '52', '5', '1', '59', '25', '51', '54']
2302 ['6', '52', '5', '1', '59', '25', '51', '54']
2303 ['6', '52', '5', '1', '59', '25', '51', '54']
2304 ['6', '52', '5', '1', '59', '25', '51', '54']
2305 ['6', '52', '5', '1', '59', '25', '51', '54']
2306 ['6', '52', '5', '1', '59', '25', '51', '54']
2307 ['6', '52', '5', '1', '59', '25', '51', '54']
2318 ['6', '52', '1', '59', '25', '51', '5', '50']
2319 ['6', '52', '1', '59', '25', '51', '5', '50']
2320 ['6', '52', '1', '59', '25', '51', '5', '50']
2321 ['6', '52', '1', '59', '25', '51', '5', '50']
2322 ['6', '52', '1', '59', '25', '51', '5', '50']
2323 ['6', '52', '1', '59', '25', '51', '5', '50']
2324 ['6', '52', '1', '59', '25', '51', '5', '50']
2325 ['6', '52', '1', '59', '25', '51', '5', '50']
2326 ['6', '52', '1', '59', '25', '51', '5', '50']
2327 ['6', '52', '1', '59', '25', '51', '5', '50']
2338 ['6', '52', '1', '25', '5', '59', '51', '54']
2339 ['6', '52', '1', '25', '5', '59', '51', '54']
2340 ['6', '52', '1', '25', '5', '59', '51', '54']
2341 ['6', '52', '1', '25', '5', '59', '51', '54']
2342 ['6', '52', '1', '25', '5', '59', '51', '54']
2343 ['6', '52', '1', '25', '5', '59', '51', '54']
2344 ['6', '52', '1', '25', '5', '59', '51', '54']
2345 ['6', '52', '1', '25', '5', '59', '51', '54']
2346 ['6', '52', '1', '25', '5', '59', '51', '54']
2347 ['6', '52', '1', '25', '5', '59', '51', '54']
2358 ['6', '52', '25', '5', '59', '51', '1', '43']
2359 ['6', '52', '25', '5', '59', '51', '1', '43']
2360 ['6', '52', '25', '5', '59', '51', '1', '43']
2361 ['6', '52', '25', '5', '59', '51', '1', '43']
2362 ['6', '52', '25', '5', '59', '51', '1', '43']
2363 ['6', '52', '25', '5', '59', '51', '1', '43']
2364 ['6', '52', '25', '5', '59', '51', '1', '43']
2365 ['6', '52', '25', '5', '59', '51', '1', '43']
2366 ['6', '52', '25', '5', '59', '51', '1', '43']
2367 ['6', '52', '25', '5', '59', '51', '1', '43']
2378 ['52', '25', '59', '1', '6', '51', '5', '8']
2379 ['52', '25', '59', '1', '6', '51', '5', '8']
2380 ['52', '25', '59', '1', '6', '51', '5', '8']
2381 ['52', '25', '59', '1', '6', '51', '5', '8']
2382 ['52', '25', '59', '1', '6', '51', '5', '8']
2383 ['52', '25', '59', '1', '6', '51', '5', '8']
2384 ['52', '25', '59', '1', '6', '51', '5', '8']
2385 ['52', '25', '59', '1', '6', '51', '5', '8']
2386 ['52', '25', '59', '1', '6', '51', '5', '54']
2387 ['52', '25', '59', '1', '6', '51', '5', '54']
2388 ['52', '25', '59', '1', '6', '51', '5', '54']
2389 ['52', '25', '59', '1', '6', '51', '5', '54']
2390 ['52', '25', '59', '1', '6', '51', '5', '54']
2391 ['52', '25', '59', '1', '6', '51', '5', '54']
2392 ['52', '25', '59', '1', '6', '51', '5', '54']
2393 ['52', '25', '59', '1', '6', '51', '5', '54']
2394 ['52', '25', '59', '1', '6', '51', '5', '54']
2395 ['52', '25', '59', '1', '6', '51', '5', '54']
2396 ['52', '25', '59', '1', '6', '51', '5', '54']
2407 ['52', '59', '1', '6', '51', '5', '25', '6']
2408 ['52', '59', '1', '6', '51', '5', '25', '6']
2409 ['52', '59', '1', '6', '51', '5', '25', '6']
2410 ['52', '59', '1', '6', '51', '5', '25', '6']
2411 ['52', '59', '1', '6', '51', '5', '25', '6']
2412 ['52', '59', '1', '6', '51', '5', '25', '6']
2413 ['52', '59', '1', '6', '51', '5', '25', '6']
2414 ['52', '59', '1', '6', '51', '5', '25', '6']
2415 ['52', '59', '1', '6', '51', '5', '25', '6']
2416 ['52', '59', '1', '6', '51', '5', '25', '6']
2427 ['52', '1', '51', '5', '25', '59', '6', '47']
2428 ['52', '1', '51', '5', '25', '59', '6', '47']
2429 ['52', '1', '51', '5', '25', '59', '6', '47']
2430 ['52', '1', '51', '5', '25', '59', '6', '47']
2431 ['52', '1', '51', '5', '25', '59', '6', '47']
2432 ['52', '1', '51', '5', '25', '59', '6', '47']
2433 ['52', '1', '51', '5', '25', '59', '6', '47']
2434 ['52', '1', '51', '5', '25', '59', '6', '47']
2435 ['52', '1', '51', '5', '25', '59', '6', '47']
2436 ['52', '1', '51', '5', '25', '59', '6', '47']
2447 ['52', '51', '5', '25', '59', '1', '6', '1']
2448 ['52', '51', '5', '25', '59', '1', '6', '1']
2449 ['52', '51', '5', '25', '59', '1', '6', '1']
2450 ['52', '51', '5', '25', '59', '1', '6', '1']
2451 ['52', '51', '5', '25', '59', '1', '6', '1']
2452 ['52', '51', '5', '25', '59', '1', '6', '1']
2453 ['52', '51', '5', '25', '59', '1', '6', '1']
2454 ['52', '51', '5', '25', '59', '1', '6', '1']
2455 ['52', '51', '25', '6', '1', '5', '59', '54']
2456 ['52', '51', '25', '6', '1', '5', '59', '54']
2457 ['52', '51', '25', '6', '1', '5', '59', '54']
2458 ['52', '51', '25', '6', '1', '5', '59', '54']
2459 ['52', '51', '25', '6', '1', '5', '59', '54']
2460 ['52', '51', '25', '6', '1', '5', '59', '54']
2461 ['52', '51', '25', '6', '1', '5', '59', '54']
2462 ['52', '51', '25', '6', '1', '5', '59', '54']
2463 ['52', '51', '25', '6', '1', '5', '59', '54']
2464 ['52', '51', '25', '6', '1', '5', '59', '54']
2465 ['52', '51', '25', '6', '1', '5', '59', '54']
2476 ['52', '25', '6', '1', '5', '59', '51', '54']
2477 ['52', '25', '6', '1', '5', '59', '51', '54']
2478 ['52', '25', '6', '1', '5', '59', '51', '54']
2479 ['52', '25', '6', '1', '5', '59', '51', '54']
2480 ['52', '25', '6', '1', '5', '59', '51', '54']
2481 ['52', '25', '6', '1', '5', '59', '51', '54']
2482 ['52', '25', '6', '1', '5', '59', '51', '54']
2483 ['52', '25', '6', '1', '5', '59', '51', '54']
2484 ['52', '25', '6', '1', '5', '59', '51', '54']
2485 ['52', '25', '6', '1', '5', '59', '51', '54']
2496 ['52', '25', '6', '1', '5', '59', '51', '54']
2497 ['52', '25', '6', '1', '5', '59', '51', '54']
2498 ['52', '25', '6', '1', '5', '59', '51', '54']
2499 ['52', '25', '6', '1', '5', '59', '51', '54']
2500 ['52', '25', '6', '1', '5', '59', '51', '54']
2501 ['52', '25', '6', '1', '5', '59', '51', '54']
2502 ['52', '25', '6', '1', '5', '59', '51', '54']
2503 ['52', '25', '6', '1', '5', '59', '51', '54']
2504 ['52', '25', '6', '1', '5', '59', '51', '54']
2505 ['52', '25', '6', '1', '5', '59', '51', '54']
2516 ['52', '6', '1', '5', '25', '51', '59', '54']
2517 ['52', '6', '1', '5', '25', '51', '59', '54']
2518 ['52', '6', '1', '5', '25', '51', '59', '54']
2519 ['52', '6', '1', '5', '25', '51', '59', '54']
2520 ['52', '6', '1', '5', '25', '51', '59', '54']
2521 ['52', '6', '1', '5', '25', '51', '59', '54']
2522 ['52', '6', '1', '5', '25', '51', '59', '54']
2523 ['52', '6', '1', '5', '25', '51', '59', '54']
2524 ['52', '6', '1', '5', '25', '51', '59', '54']
2525 ['52', '6', '1', '5', '25', '51', '59', '54']
2536 ['52', '1', '5', '25', '51', '59', '6', '13']
2537 ['52', '1', '5', '25', '51', '59', '6', '13']
2538 ['52', '1', '5', '25', '51', '59', '6', '13']
2539 ['52', '1', '5', '25', '51', '59', '6', '13']
2540 ['52', '1', '5', '25', '51', '59', '6', '13']
2541 ['52', '1', '5', '25', '51', '59', '6', '13']
2542 ['52', '1', '5', '25', '51', '59', '6', '13']
2543 ['52', '1', '5', '25', '51', '59', '6', '13']
2544 ['52', '1', '5', '25', '51', '59', '6', '13']
2545 ['52', '1', '5', '25', '51', '59', '6', '13']
2556 ['52', '1', '5', '25', '51', '59', '6', '27']
2557 ['52', '1', '5', '25', '51', '59', '6', '27']
2558 ['52', '1', '5', '25', '51', '59', '6', '27']
2559 ['52', '1', '5', '25', '51', '59', '6', '27']
2560 ['52', '1', '5', '25', '51', '59', '6', '27']
2561 ['52', '1', '5', '25', '51', '59', '6', '27']
2562 ['52', '1', '5', '25', '51', '59', '6', '27']
2563 ['52', '1', '5', '25', '51', '59', '6', '27']
2564 ['52', '1', '5', '25', '51', '59', '6', '27']
2565 ['52', '1', '5', '25', '51', '59', '6', '27']
2576 ['1', '25', '51', '59', '6', '5', '52', '28']
2577 ['1', '25', '51', '59', '6', '5', '52', '28']
2578 ['1', '25', '51', '59', '6', '5', '52', '28']
2579 ['1', '25', '51', '59', '6', '5', '52', '28']
2580 ['1', '25', '51', '59', '6', '5', '52', '28']
2581 ['1', '25', '51', '59', '6', '5', '52', '28']
2582 ['1', '25', '51', '59', '6', '5', '52', '28']
2583 ['1', '25', '51', '59', '6', '5', '52', '28']
2584 ['1', '25', '51', '59', '6', '5', '52', '28']
2585 ['1', '25', '51', '59', '6', '5', '52', '28']
2596 ['51', '59', '6', '5', '52', '25', '1', '37']
2597 ['51', '59', '6', '5', '52', '25', '1', '37']
2598 ['51', '59', '6', '5', '52', '25', '1', '37']
2599 ['51', '59', '6', '5', '52', '25', '1', '37']
2600 ['51', '59', '6', '5', '52', '25', '1', '37']
2601 ['51', '59', '6', '5', '52', '25', '1', '37']
2602 ['51', '59', '6', '5', '52', '25', '1', '37']
2603 ['51', '59', '6', '5', '52', '25', '1', '37']
2604 ['51', '59', '6', '5', '52', '25', '1', '37']
2605 ['51', '59', '6', '5', '52', '25', '1', '37']
2616 ['51', '59', '52', '25', '1', '5', '6', '52']
2617 ['51', '59', '52', '25', '1', '5', '6', '52']
2618 ['51', '59', '52', '25', '1', '5', '6', '52']
2619 ['51', '59', '52', '25', '1', '5', '6', '52']
2620 ['51', '59', '52', '25', '1', '5', '6', '52']
2621 ['51', '59', '52', '25', '1', '5', '6', '52']
2622 ['51', '59', '52', '25', '1', '5', '6', '52']
2623 ['51', '59', '52', '25', '1', '5', '6', '52']
2624 ['51', '59', '52', '25', '1', '5', '6', '52']
2625 ['51', '59', '52', '25', '1', '5', '6', '52']
2636 ['1', '5', '6', '52', '51', '25', '59', '19']
2637 ['1', '5', '6', '52', '51', '25', '59', '19']
2638 ['1', '5', '6', '52', '51', '25', '59', '19']
2639 ['1', '5', '6', '52', '51', '25', '59', '19']
2640 ['1', '5', '6', '52', '51', '25', '59', '19']
2641 ['1', '5', '6', '52', '51', '25', '59', '19']
2642 ['1', '5', '6', '52', '51', '25', '59', '19']
2643 ['1', '5', '6', '52', '51', '25', '59', '19']
2644 ['1', '5', '6', '52', '51', '25', '59', '19']
2645 ['1', '5', '6', '52', '51', '25', '59', '19']
2656 ['1', '6', '52', '51', '25', '59', '5', '44']
2657 ['1', '6', '52', '51', '25', '59', '5', '44']
2658 ['1', '6', '52', '51', '25', '59', '5', '44']
2659 ['1', '6', '52', '51', '25', '59', '5', '44']
2660 ['1', '6', '52', '51', '25', '59', '5', '44']
2661 ['1', '6', '52', '51', '25', '59', '5', '44']
2662 ['1', '6', '52', '51', '25', '59', '5', '44']
2663 ['1', '6', '52', '51', '25', '59', '5', '44']
2664 ['1', '6', '52', '51', '25', '59', '5', '44']
2665 ['1', '6', '52', '51', '25', '59', '5', '44']
2676 ['1', '6', '52', '51', '25', '59', '5', '53']
2677 ['1', '6', '52', '51', '25', '59', '5', '53']
2678 ['1', '6', '52', '51', '25', '59', '5', '53']
2679 ['1', '6', '52', '51', '25', '59', '5', '53']
2680 ['1', '6', '52', '51', '25', '59', '5', '53']
2681 ['1', '6', '52', '51', '25', '59', '5', '53']
2682 ['1', '6', '52', '51', '25', '59', '5', '53']
2683 ['1', '6', '52', '51', '25', '59', '5', '53']
2684 ['1', '6', '52', '51', '25', '59', '5', '53']
2685 ['1', '6', '52', '51', '25', '59', '5', '53']
2696 ['1', '6', '52', '59', '5', '51', '25', '19']
2697 ['1', '6', '52', '59', '5', '51', '25', '19']
2698 ['1', '6', '52', '59', '5', '51', '25', '19']
2699 ['1', '6', '52', '59', '5', '51', '25', '19']
2700 ['1', '6', '52', '59', '5', '51', '25', '19']
2701 ['6', '52', '59', '5', '51', '25', '1', '54']
2702 ['6', '52', '59', '5', '51', '25', '1', '54']
2703 ['6', '52', '59', '5', '51', '25', '1', '54']
2704 ['6', '52', '59', '5', '51', '25', '1', '54']
2705 ['6', '52', '59', '5', '51', '25', '1', '54']
2706 ['6', '52', '59', '5', '51', '25', '1', '54']
2707 ['6', '52', '59', '5', '51', '25', '1', '54']
2708 ['6', '52', '59', '5', '51', '25', '1', '54']
2709 ['6', '52', '59', '5', '51', '25', '1', '54']
2710 ['6', '52', '59', '5', '51', '25', '1', '54']
2711 ['6', '52', '59', '5', '51', '25', '1', '54']
2722 ['6', '52', '5', '51', '25', '1', '59', '34']
2723 ['6', '52', '5', '51', '25', '1', '59', '34']
2724 ['6', '52', '5', '51', '25', '1', '59', '34']
2725 ['6', '52', '5', '51', '25', '1', '59', '34']
2726 ['6', '52', '5', '51', '25', '1', '59', '34']
2727 ['6', '52', '5', '51', '25', '1', '59', '34']
2728 ['6', '52', '5', '51', '25', '1', '59', '34']
2729 ['6', '52', '5', '51', '25', '1', '59', '34']
2730 ['6', '52', '5', '51', '25', '1', '59', '34']
2731 ['6', '52', '5', '51', '25', '1', '59', '34']
2742 ['6', '52', '5', '25', '1', '59', '51', '58']
2743 ['6', '52', '5', '25', '1', '59', '51', '58']
2744 ['6', '52', '5', '25', '1', '59', '51', '58']
2745 ['6', '52', '5', '25', '1', '59', '51', '58']
2746 ['6', '52', '5', '25', '1', '59', '51', '58']
2747 ['6', '52', '5', '25', '1', '59', '51', '58']
2748 ['6', '52', '5', '25', '1', '59', '51', '58']
2749 ['6', '52', '5', '25', '1', '59', '51', '58']
2750 ['6', '52', '5', '25', '1', '59', '51', '58']
2751 ['6', '52', '5', '25', '1', '59', '51', '58']
2762 ['6', '25', '1', '59', '51', '5', '52', '19']
2763 ['6', '25', '1', '59', '51', '5', '52', '19']
2764 ['6', '25', '1', '59', '51', '5', '52', '19']
2765 ['6', '25', '1', '59', '51', '5', '52', '19']
2766 ['6', '25', '1', '59', '51', '5', '52', '19']
2767 ['6', '25', '1', '59', '51', '5', '52', '19']
2768 ['6', '25', '1', '59', '51', '5', '52', '19']
2769 ['6', '25', '1', '59', '51', '5', '52', '19']
2770 ['6', '25', '1', '59', '51', '5', '52', '19']
2771 ['6', '25', '1', '59', '51', '5', '52', '19']
2782 ['1', '59', '52', '51', '6', '5', '25', '54']
2783 ['1', '59', '52', '51', '6', '5', '25', '54']
2784 ['1', '59', '52', '51', '6', '5', '25', '54']
2785 ['1', '59', '52', '51', '6', '5', '25', '54']
2786 ['1', '59', '52', '51', '6', '5', '25', '54']
2787 ['1', '59', '52', '51', '6', '5', '25', '54']
2788 ['1', '59', '52', '51', '6', '5', '25', '54']
2789 ['1', '59', '52', '51', '6', '5', '25', '54']
2790 ['1', '59', '52', '51', '6', '5', '25', '54']
2791 ['1', '59', '52', '51', '6', '5', '25', '54']
2802 ['1', '59', '52', '51', '6', '5', '25', '43']
2803 ['1', '59', '52', '51', '6', '5', '25', '43']
2804 ['1', '59', '52', '51', '6', '5', '25', '43']
2805 ['1', '59', '52', '51', '6', '5', '25', '43']
2806 ['1', '59', '52', '51', '6', '5', '25', '43']
