0 ['8', '1', '4', '29', '59', '23', '56', '10']
949 ['52', '25', '6', '1', '51', '59', '5', '54']
950 ['52', '25', '6', '1', '51', '59', '5', '54']
951 ['52', '25', '6', '1', '51', '59', '5', '54']
952 ['52', '25', '6', '1', '51', '59', '5', '54']
953 ['52', '25', '6', '1', '51', '59', '5', '54']
954 ['52', '25', '6', '1', '51', '59', '5', '54']
965 ['52', '25', '6', '1', '59', '51', '5', '4']
966 ['52', '25', '6', '1', '59', '51', '5', '4']
967 ['52', '25', '6', '1', '59', '51', '5', '4']
968 ['52', '25', '6', '1', '59', '51', '5', '4']
969 ['52', '25', '6', '1', '59', '51', '5', '4']
970 ['52', '25', '6', '1', '59', '51', '5', '4']
971 ['52', '25', '6', '1', '59', '51', '5', '4']
972 ['52', '25', '6', '1', '59', '51', '5', '4']
973 ['52', '25', '6', '1', '59', '51', '5', '4']
974 ['52', '25', '6', '1', '59', '51', '5', '4']
985 ['52', '25', '59', '51', '5', '1', '6', '54']
986 ['52', '25', '59', '51', '5', '1', '6', '54']
987 ['52', '25', '59', '51', '5', '1', '6', '54']
988 ['52', '25', '59', '51', '5', '1', '6', '54']
989 ['52', '25', '59', '51', '5', '1', '6', '54']
990 ['52', '25', '59', '51', '5', '1', '6', '54']
991 ['52', '25', '59', '51', '5', '1', '6', '54']
992 ['52', '25', '59', '51', '5', '1', '6', '54']
993 ['52', '25', '59', '51', '5', '1', '6', '54']
994 ['52', '25', '59', '51', '5', '1', '6', '54']
1005 ['52', '25', '59', '51', '5', '1', '6', '5']
1006 ['52', '25', '59', '51', '5', '1', '6', '5']
1007 ['52', '25', '59', '51', '5', '1', '6', '5']
1008 ['52', '25', '59', '51', '5', '1', '6', '5']
1009 ['52', '25', '59', '51', '5', '1', '6', '5']
1010 ['52', '25', '59', '51', '5', '1', '6', '5']
1011 ['52', '25', '59', '51', '5', '1', '6', '5']
1012 ['52', '25', '59', '51', '5', '1', '6', '5']
1013 ['52', '25', '59', '51', '5', '1', '6', '5']
1014 ['52', '25', '59', '51', '5', '1', '6', '5']
1025 ['52', '25', '59', '51', '6', '5', '1', '59']
1026 ['52', '25', '59', '51', '6', '5', '1', '59']
1027 ['52', '25', '59', '51', '6', '5', '1', '59']
1028 ['52', '25', '59', '51', '6', '5', '1', '59']
1029 ['52', '25', '59', '51', '6', '5', '1', '59']
1030 ['52', '25', '59', '51', '6', '5', '1', '59']
1031 ['52', '25', '59', '51', '6', '5', '1', '59']
1032 ['52', '25', '59', '51', '6', '5', '1', '59']
1033 ['52', '25', '59', '51', '6', '5', '1', '59']
1034 ['52', '25', '59', '51', '6', '5', '1', '59']
1045 ['52', '25', '51', '5', '59', '1', '6', '60']
1046 ['52', '25', '51', '5', '59', '1', '6', '60']
1047 ['52', '25', '51', '5', '59', '1', '6', '60']
1048 ['52', '25', '51', '5', '59', '1', '6', '60']
1049 ['52', '25', '51', '5', '59', '1', '6', '60']
1050 ['52', '25', '51', '5', '59', '1', '6', '60']
1051 ['52', '25', '51', '5', '59', '1', '6', '60']
1052 ['52', '25', '51', '5', '59', '1', '6', '60']
1053 ['52', '25', '51', '5', '59', '1', '6', '60']
1054 ['52', '25', '51', '5', '59', '1', '6', '60']
1065 ['25', '51', '5', '59', '52', '6', '1', '54']
1066 ['25', '51', '5', '59', '52', '6', '1', '54']
1067 ['25', '51', '5', '59', '52', '6', '1', '54']
1068 ['25', '51', '5', '59', '52', '6', '1', '54']
1069 ['25', '51', '5', '59', '52', '6', '1', '54']
1070 ['25', '51', '5', '59', '52', '6', '1', '54']
1071 ['25', '51', '5', '59', '52', '6', '1', '54']
1072 ['25', '51', '5', '59', '52', '6', '1', '54']
1073 ['25', '51', '5', '59', '52', '6', '1', '54']
1074 ['25', '51', '5', '59', '52', '6', '1', '54']
1085 ['25', '51', '5', '59', '6', '1', '52', '38']
1086 ['25', '51', '5', '59', '6', '1', '52', '38']
1087 ['25', '51', '5', '59', '6', '1', '52', '38']
1088 ['25', '51', '5', '59', '6', '1', '52', '38']
1089 ['25', '51', '5', '59', '6', '1', '52', '38']
1090 ['25', '51', '5', '59', '6', '1', '52', '38']
1091 ['25', '51', '5', '59', '6', '1', '52', '38']
1092 ['51', '5', '59', '6', '1', '52', '25', '54']
1093 ['51', '5', '59', '6', '1', '52', '25', '54']
1094 ['51', '5', '59', '6', '1', '52', '25', '54']
1095 ['51', '5', '59', '6', '1', '52', '25', '54']
1096 ['51', '5', '59', '6', '1', '52', '25', '54']
1097 ['51', '5', '59', '6', '1', '52', '25', '54']
1098 ['51', '5', '59', '6', '1', '52', '25', '54']
1099 ['51', '5', '59', '6', '1', '52', '25', '54']
1100 ['51', '5', '59', '6', '1', '52', '25', '54']
1101 ['51', '5', '59', '6', '1', '52', '25', '54']
1102 ['51', '5', '59', '6', '1', '52', '25', '54']
1113 ['51', '5', '59', '6', '1', '52', '25', '9']
1114 ['51', '5', '59', '6', '1', '52', '25', '9']
1115 ['51', '5', '59', '6', '1', '52', '25', '9']
1116 ['51', '5', '59', '6', '1', '52', '25', '9']
1117 ['51', '5', '59', '6', '1', '52', '25', '9']
1118 ['51', '5', '59', '6', '1', '52', '25', '9']
1119 ['51', '5', '59', '6', '1', '52', '25', '9']
1120 ['51', '5', '59', '6', '1', '52', '25', '9']
1121 ['51', '5', '59', '6', '1', '52', '25', '9']
1122 ['51', '5', '59', '6', '1', '52', '25', '9']
1133 ['5', '59', '1', '52', '25', '51', '6', '0']
1134 ['5', '59', '1', '52', '25', '51', '6', '0']
1135 ['5', '59', '1', '52', '25', '51', '6', '0']
1136 ['5', '59', '1', '52', '25', '51', '6', '0']
1137 ['5', '59', '1', '52', '25', '51', '6', '0']
1138 ['5', '59', '1', '52', '25', '51', '6', '0']
1139 ['5', '59', '1', '52', '25', '51', '6', '0']
1140 ['5', '59', '1', '52', '25', '51', '6', '0']
1141 ['5', '59', '1', '52', '25', '51', '6', '0']
1142 ['5', '59', '1', '52', '25', '51', '6', '0']
1153 ['5', '59', '1', '52', '25', '51', '6', '49']
1154 ['5', '59', '1', '52', '25', '51', '6', '49']
1155 ['5', '59', '1', '52', '25', '51', '6', '49']
1156 ['5', '59', '1', '52', '25', '51', '6', '49']
1157 ['5', '59', '1', '52', '25', '51', '6', '49']
1158 ['5', '59', '1', '52', '25', '51', '6', '49']
1159 ['5', '59', '1', '52', '25', '51', '6', '49']
1160 ['5', '59', '1', '52', '25', '51', '6', '49']
1161 ['5', '59', '1', '52', '25', '51', '6', '49']
1162 ['5', '59', '1', '52', '25', '51', '6', '49']
1173 ['5', '1', '52', '25', '51', '59', '6', '60']
1174 ['5', '1', '52', '25', '51', '59', '6', '60']
1175 ['5', '1', '52', '25', '51', '59', '6', '60']
1176 ['5', '1', '52', '25', '51', '59', '6', '60']
1177 ['5', '1', '52', '25', '51', '59', '6', '60']
1178 ['5', '1', '52', '25', '51', '59', '6', '60']
1179 ['5', '1', '52', '25', '51', '59', '6', '60']
1180 ['5', '1', '52', '25', '51', '59', '6', '60']
1181 ['5', '1', '52', '25', '51', '59', '6', '60']
1182 ['5', '1', '52', '25', '51', '59', '6', '60']
1193 ['5', '52', '25', '51', '59', '1', '6', '58']
1194 ['5', '52', '25', '51', '59', '1', '6', '58']
1195 ['5', '52', '25', '51', '59', '1', '6', '58']
1196 ['5', '52', '25', '51', '59', '1', '6', '58']
1197 ['5', '52', '25', '51', '59', '1', '6', '58']
1198 ['5', '52', '25', '51', '59', '1', '6', '58']
1199 ['5', '52', '25', '51', '59', '1', '6', '58']
1200 ['5', '52', '25', '51', '59', '1', '6', '58']
1201 ['5', '52', '25', '51', '59', '1', '6', '58']
1202 ['5', '52', '25', '51', '59', '1', '6', '58']
1213 ['5', '52', '25', '51', '59', '6', '1', '2']
1214 ['5', '52', '25', '51', '59', '6', '1', '2']
1215 ['5', '52', '25', '51', '59', '6', '1', '2']
1216 ['5', '25', '51', '59', '6', '1', '52', '54']
1217 ['5', '25', '51', '59', '6', '1', '52', '54']
1218 ['5', '25', '51', '59', '6', '1', '52', '54']
1219 ['5', '25', '51', '59', '6', '1', '52', '54']
1220 ['5', '25', '51', '59', '6', '1', '52', '54']
1221 ['5', '25', '51', '59', '6', '1', '52', '54']
1222 ['5', '25', '51', '59', '6', '1', '52', '54']
1223 ['5', '25', '51', '59', '6', '1', '52', '54']
1224 ['5', '25', '51', '59', '6', '1', '52', '54']
1225 ['5', '25', '51', '59', '6', '1', '52', '54']
1226 ['5', '25', '51', '59', '6', '1', '52', '54']
1237 ['5', '25', '51', '59', '6', '1', '52', '40']
1238 ['5', '25', '51', '59', '6', '1', '52', '40']
1239 ['5', '25', '51', '59', '6', '1', '52', '40']
1240 ['5', '25', '51', '59', '6', '1', '52', '40']
1241 ['5', '25', '51', '59', '6', '1', '52', '40']
1242 ['5', '25', '51', '59', '6', '1', '52', '40']
1243 ['5', '25', '51', '59', '6', '1', '52', '40']
1244 ['5', '25', '51', '59', '6', '1', '52', '40']
1245 ['5', '25', '51', '59', '6', '1', '52', '40']
1246 ['5', '25', '51', '59', '6', '1', '52', '40']
1257 ['5', '25', '51', '59', '6', '1', '52', '17']
1258 ['5', '25', '51', '59', '6', '1', '52', '17']
1259 ['5', '25', '51', '59', '6', '1', '52', '17']
1260 ['5', '25', '51', '59', '6', '1', '52', '17']
1261 ['5', '25', '51', '59', '6', '1', '52', '17']
1262 ['5', '25', '51', '59', '6', '1', '52', '17']
1263 ['5', '25', '51', '59', '6', '1', '52', '17']
1264 ['5', '25', '51', '59', '6', '1', '52', '17']
1265 ['5', '25', '51', '59', '6', '1', '52', '17']
1266 ['5', '25', '51', '59', '6', '1', '52', '17']
1277 ['5', '25', '51', '6', '1', '52', '59', '28']
1278 ['5', '25', '51', '6', '1', '52', '59', '28']
1279 ['5', '25', '51', '6', '1', '52', '59', '28']
1280 ['5', '25', '51', '6', '1', '52', '59', '28']
1281 ['5', '25', '51', '6', '1', '52', '59', '28']
1282 ['5', '25', '51', '6', '1', '52', '59', '28']
1283 ['5', '25', '51', '6', '1', '52', '59', '28']
1284 ['5', '25', '51', '6', '1', '52', '59', '28']
1285 ['5', '25', '51', '6', '1', '52', '59', '28']
1286 ['5', '25', '51', '6', '1', '52', '59', '28']
1297 ['5', '25', '51', '1', '52', '59', '6', '27']
1298 ['5', '25', '51', '1', '52', '59', '6', '27']
1299 ['5', '25', '51', '1', '52', '59', '6', '27']
1300 ['5', '25', '51', '1', '52', '59', '6', '27']
1301 ['5', '25', '51', '1', '52', '59', '6', '27']
1302 ['5', '25', '51', '1', '52', '59', '6', '27']
1303 ['5', '25', '51', '1', '52', '59', '6', '27']
1304 ['5', '25', '51', '1', '52', '59', '6', '27']
1305 ['5', '25', '51', '1', '52', '59', '6', '27']
1306 ['5', '25', '51', '1', '52', '59', '6', '27']
1317 ['5', '25', '51', '1', '52', '59', '6', '25']
1318 ['5', '25', '51', '1', '52', '59', '6', '25']
1319 ['5', '25', '51', '1', '52', '59', '6', '25']
1320 ['5', '25', '51', '1', '52', '59', '6', '25']
1321 ['5', '25', '51', '1', '52', '59', '6', '25']
1322 ['5', '25', '51', '1', '52', '59', '6', '25']
1323 ['5', '25', '51', '1', '52', '59', '6', '25']
1324 ['5', '25', '51', '1', '52', '59', '6', '25']
1325 ['5', '25', '51', '1', '52', '59', '6', '25']
1326 ['5', '25', '51', '1', '52', '59', '6', '25']
1337 ['1', '52', '59', '25', '6', '5', '51', '11']
1338 ['1', '52', '59', '25', '6', '5', '51', '11']
1339 ['1', '52', '59', '25', '6', '5', '51', '11']
1340 ['1', '52', '59', '25', '6', '5', '51', '11']
1341 ['1', '52', '59', '25', '6', '5', '51', '11']
1342 ['1', '52', '59', '25', '6', '5', '51', '11']
1343 ['1', '52', '59', '25', '6', '5', '51', '11']
1344 ['1', '52', '59', '25', '6', '5', '51', '11']
1345 ['1', '52', '59', '25', '6', '5', '51', '11']
1346 ['1', '52', '59', '25', '6', '5', '51', '11']
1357 ['52', '59', '6', '5', '51', '1', '25', '37']
1358 ['52', '59', '6', '5', '51', '1', '25', '37']
1359 ['52', '59', '6', '5', '51', '1', '25', '37']
1360 ['52', '59', '6', '5', '51', '1', '25', '37']
1361 ['52', '59', '6', '5', '51', '1', '25', '37']
1362 ['52', '59', '6', '5', '51', '1', '25', '37']
1363 ['52', '59', '6', '5', '51', '1', '25', '37']
1364 ['52', '59', '6', '5', '51', '1', '25', '37']
1365 ['52', '59', '6', '5', '51', '1', '25', '37']
1366 ['52', '59', '6', '5', '51', '1', '25', '37']
1377 ['59', '6', '51', '1', '25', '5', '52', '54']
1378 ['59', '6', '51', '1', '25', '5', '52', '54']
1379 ['59', '6', '51', '1', '25', '5', '52', '54']
1380 ['59', '6', '51', '1', '25', '5', '52', '54']
1381 ['59', '6', '51', '1', '25', '5', '52', '54']
1382 ['59', '6', '51', '1', '25', '5', '52', '54']
1383 ['59', '6', '51', '1', '25', '5', '52', '54']
1384 ['59', '6', '51', '1', '25', '5', '52', '54']
1385 ['59', '6', '51', '1', '25', '5', '52', '54']
1386 ['59', '6', '51', '1', '25', '5', '52', '54']
1397 ['6', '51', '1', '25', '5', '59', '52', '40']
1398 ['6', '51', '1', '25', '5', '59', '52', '40']
1399 ['6', '51', '1', '25', '5', '59', '52', '40']
1400 ['6', '51', '1', '25', '5', '59', '52', '40']
1401 ['6', '51', '1', '25', '5', '59', '52', '40']
1402 ['6', '51', '1', '25', '5', '59', '52', '40']
1403 ['6', '51', '1', '25', '5', '59', '52', '40']
1404 ['6', '51', '1', '25', '5', '59', '52', '40']
1405 ['6', '51', '1', '25', '5', '59', '52', '40']
1406 ['6', '51', '1', '25', '5', '59', '52', '40']
1417 ['6', '51', '1', '5', '59', '52', '25', '9']
1418 ['6', '51', '1', '5', '59', '52', '25', '9']
1419 ['6', '51', '1', '5', '59', '52', '25', '9']
1420 ['6', '51', '1', '5', '59', '52', '25', '9']
1421 ['6', '51', '1', '5', '59', '52', '25', '9']
1422 ['6', '51', '1', '5', '59', '52', '25', '9']
1423 ['6', '51', '1', '5', '59', '52', '25', '9']
1424 ['6', '51', '1', '5', '59', '52', '25', '9']
1425 ['6', '51', '1', '5', '59', '52', '25', '9']
1426 ['6', '51', '1', '5', '59', '52', '25', '9']
1437 ['6', '51', '5', '59', '52', '25', '1', '3']
1438 ['6', '51', '5', '59', '52', '25', '1', '3']
1439 ['6', '51', '5', '59', '52', '25', '1', '3']
1440 ['6', '51', '5', '59', '52', '25', '1', '3']
1441 ['6', '51', '5', '59', '52', '25', '1', '3']
1442 ['6', '51', '5', '59', '52', '25', '1', '3']
1443 ['6', '51', '5', '59', '52', '25', '1', '3']
1444 ['6', '51', '5', '59', '52', '25', '1', '3']
1445 ['6', '51', '5', '59', '52', '25', '1', '3']
1446 ['6', '51', '5', '59', '52', '25', '1', '3']
1457 ['6', '5', '59', '52', '25', '1', '51', '53']
1458 ['6', '5', '59', '52', '25', '1', '51', '53']
1459 ['6', '5', '59', '52', '25', '1', '51', '53']
1460 ['6', '5', '59', '52', '25', '1', '51', '53']
1461 ['6', '5', '59', '52', '25', '1', '51', '53']
1462 ['6', '5', '59', '52', '25', '1', '51', '53']
1463 ['6', '5', '59', '52', '25', '1', '51', '53']
1464 ['6', '5', '59', '52', '25', '1', '51', '53']
1465 ['6', '5', '59', '52', '25', '1', '51', '53']
1466 ['6', '5', '59', '52', '25', '1', '51', '53']
1477 ['5', '59', '52', '51', '1', '6', '25', '20']
1478 ['5', '59', '52', '51', '1', '6', '25', '20']
1479 ['5', '59', '52', '51', '1', '6', '25', '20']
1480 ['5', '59', '52', '51', '1', '6', '25', '20']
1481 ['5', '59', '52', '51', '1', '6', '25', '20']
1482 ['5', '59', '52', '51', '1', '6', '25', '20']
1483 ['5', '59', '52', '51', '1', '6', '25', '20']
1484 ['5', '59', '52', '51', '1', '6', '25', '20']
1485 ['5', '59', '52', '51', '1', '6', '25', '20']
1486 ['5', '59', '52', '51', '1', '6', '25', '20']
1497 ['59', '52', '51', '6', '25', '5', '1', '46']
1498 ['59', '52', '51', '6', '25', '5', '1', '46']
1499 ['59', '52', '51', '6', '25', '5', '1', '46']
1500 ['59', '52', '51', '6', '25', '5', '1', '46']
1501 ['59', '52', '51', '6', '25', '5', '1', '46']
1502 ['59', '52', '51', '6', '25', '5', '1', '46']
1503 ['59', '52', '51', '6', '25', '5', '1', '46']
1504 ['59', '52', '51', '6', '25', '5', '1', '46']
1505 ['59', '52', '51', '6', '25', '5', '1', '46']
1506 ['59', '52', '51', '6', '25', '5', '1', '46']
1517 ['59', '52', '6', '25', '5', '1', '51', '46']
1518 ['59', '52', '6', '25', '5', '1', '51', '46']
1519 ['59', '52', '6', '25', '5', '1', '51', '46']
1520 ['59', '52', '6', '25', '5', '1', '51', '46']
1521 ['59', '52', '6', '25', '5', '1', '51', '46']
1522 ['59', '52', '6', '25', '5', '1', '51', '46']
1523 ['59', '52', '6', '25', '5', '1', '51', '46']
1524 ['59', '52', '6', '25', '5', '1', '51', '46']
1525 ['59', '52', '6', '25', '5', '1', '51', '46']
1526 ['59', '52', '6', '25', '5', '1', '51', '46']
1537 ['59', '52', '1', '51', '6', '5', '25', '12']
1538 ['59', '52', '1', '51', '6', '5', '25', '12']
1539 ['59', '52', '1', '51', '6', '5', '25', '12']
1540 ['59', '52', '1', '51', '6', '5', '25', '12']
1541 ['59', '52', '1', '51', '6', '5', '25', '12']
1542 ['59', '52', '1', '51', '6', '5', '25', '12']
1543 ['59', '52', '1', '51', '6', '5', '25', '12']
1544 ['59', '52', '1', '51', '6', '5', '25', '12']
1545 ['59', '52', '1', '51', '6', '5', '25', '12']
1546 ['59', '52', '1', '51', '6', '5', '25', '12']
1557 ['59', '52', '1', '6', '5', '25', '51', '15']
1558 ['59', '52', '1', '6', '5', '25', '51', '15']
1559 ['59', '52', '1', '6', '5', '25', '51', '15']
1560 ['59', '52', '1', '6', '5', '25', '51', '15']
1561 ['59', '52', '1', '6', '5', '25', '51', '15']
1562 ['59', '52', '1', '6', '5', '25', '51', '15']
1563 ['59', '52', '1', '6', '5', '25', '51', '15']
1564 ['59', '52', '1', '6', '5', '25', '51', '15']
1565 ['59', '52', '1', '6', '5', '25', '51', '15']
1566 ['59', '52', '1', '6', '5', '25', '51', '15']
1577 ['59', '52', '6', '5', '25', '1', '51', '58']
1578 ['59', '52', '6', '5', '25', '1', '51', '58']
1579 ['59', '52', '6', '5', '25', '1', '51', '58']
1580 ['59', '52', '6', '5', '25', '1', '51', '58']
1581 ['59', '52', '6', '5', '25', '1', '51', '58']
1582 ['59', '52', '6', '5', '25', '1', '51', '58']
1583 ['59', '52', '6', '5', '25', '1', '51', '58']
1584 ['59', '52', '6', '5', '25', '1', '51', '58']
1585 ['59', '52', '6', '5', '25', '1', '51', '58']
1586 ['59', '52', '6', '5', '25', '1', '51', '58']
1597 ['59', '6', '5', '25', '1', '51', '52', '6']
1598 ['59', '6', '5', '25', '1', '51', '52', '6']
1599 ['59', '6', '5', '25', '1', '51', '52', '6']
1600 ['59', '6', '5', '25', '1', '51', '52', '6']
1601 ['59', '6', '5', '25', '1', '51', '52', '6']
1602 ['59', '6', '5', '25', '1', '51', '52', '6']
1603 ['59', '6', '5', '25', '1', '51', '52', '6']
1604 ['59', '6', '5', '25', '1', '51', '52', '6']
1605 ['59', '6', '5', '25', '1', '51', '52', '6']
1606 ['59', '6', '5', '25', '1', '51', '52', '6']
1617 ['59', '5', '25', '1', '51', '6', '52', '57']
1618 ['59', '5', '25', '1', '51', '6', '52', '57']
1619 ['59', '5', '25', '1', '51', '6', '52', '57']
1620 ['59', '5', '25', '1', '51', '6', '52', '57']
1621 ['59', '5', '25', '1', '51', '6', '52', '57']
1622 ['59', '5', '25', '1', '51', '6', '52', '57']
1623 ['59', '5', '25', '1', '51', '6', '52', '57']
1624 ['59', '5', '25', '1', '51', '6', '52', '57']
1625 ['59', '5', '25', '1', '51', '6', '52', '57']
1626 ['59', '5', '25', '1', '51', '6', '52', '57']
1637 ['59', '25', '1', '52', '6', '5', '51', '46']
1638 ['59', '25', '1', '52', '6', '5', '51', '46']
1639 ['59', '25', '1', '52', '6', '5', '51', '46']
1640 ['59', '25', '1', '52', '6', '5', '51', '46']
1641 ['59', '25', '1', '52', '6', '5', '51', '46']
1642 ['59', '25', '1', '52', '6', '5', '51', '46']
1643 ['59', '25', '1', '52', '6', '5', '51', '46']
1644 ['59', '1', '52', '6', '51', '5', '25', '54']
1645 ['59', '1', '52', '6', '51', '5', '25', '54']
1646 ['59', '1', '52', '6', '51', '5', '25', '54']
1647 ['59', '1', '52', '6', '51', '5', '25', '54']
1648 ['59', '1', '52', '6', '51', '5', '25', '54']
1649 ['59', '1', '52', '6', '51', '5', '25', '54']
1650 ['59', '1', '52', '6', '51', '5', '25', '54']
1651 ['59', '1', '52', '6', '51', '5', '25', '54']
1652 ['59', '1', '52', '6', '51', '5', '25', '54']
1653 ['59', '1', '52', '6', '51', '5', '25', '54']
1654 ['59', '1', '52', '6', '51', '5', '25', '54']
1665 ['59', '6', '51', '5', '25', '1', '52', '43']
1666 ['59', '6', '51', '5', '25', '1', '52', '43']
1667 ['59', '6', '51', '5', '25', '1', '52', '43']
1668 ['59', '6', '51', '5', '25', '1', '52', '43']
1669 ['59', '6', '51', '5', '25', '1', '52', '43']
1670 ['59', '6', '51', '5', '25', '1', '52', '43']
1671 ['59', '6', '51', '5', '25', '1', '52', '43']
1672 ['59', '6', '51', '5', '25', '1', '52', '43']
1673 ['59', '6', '51', '5', '25', '1', '52', '43']
1674 ['59', '6', '51', '5', '25', '1', '52', '43']
1685 ['59', '6', '51', '25', '1', '52', '5', '1']
1686 ['59', '6', '51', '25', '1', '52', '5', '1']
1687 ['59', '6', '51', '25', '1', '52', '5', '1']
1688 ['59', '6', '51', '25', '1', '52', '5', '1']
1689 ['59', '6', '51', '25', '1', '52', '5', '1']
1690 ['59', '6', '51', '25', '1', '52', '5', '1']
1691 ['59', '6', '51', '25', '1', '52', '5', '1']
1692 ['59', '6', '51', '25', '1', '52', '5', '1']
1693 ['59', '6', '51', '25', '1', '52', '5', '1']
1694 ['59', '6', '51', '25', '1', '52', '5', '1']
1705 ['59', '51', '5', '1', '25', '6', '52', '54']
1706 ['59', '51', '5', '1', '25', '6', '52', '54']
1707 ['59', '51', '5', '1', '25', '6', '52', '54']
1708 ['59', '51', '5', '1', '25', '6', '52', '54']
1709 ['59', '51', '5', '1', '25', '6', '52', '54']
1710 ['59', '51', '5', '1', '25', '6', '52', '54']
1711 ['59', '51', '5', '1', '25', '6', '52', '54']
1712 ['59', '51', '5', '1', '25', '6', '52', '54']
1713 ['59', '51', '5', '1', '25', '6', '52', '54']
1714 ['59', '51', '5', '1', '25', '6', '52', '54']
1725 ['59', '51', '1', '25', '52', '6', '5', '13']
1726 ['59', '51', '1', '25', '52', '6', '5', '13']
1727 ['59', '51', '1', '25', '52', '6', '5', '13']
1728 ['59', '51', '1', '25', '52', '6', '5', '13']
1729 ['59', '51', '1', '25', '52', '6', '5', '13']
1730 ['59', '51', '1', '25', '52', '6', '5', '13']
1731 ['59', '51', '1', '25', '52', '6', '5', '13']
1732 ['59', '51', '1', '25', '52', '6', '5', '13']
1733 ['59', '51', '1', '25', '52', '6', '5', '13']
1734 ['59', '51', '1', '25', '52', '6', '5', '13']
1745 ['51', '1', '25', '6', '5', '59', '52', '12']
1746 ['51', '1', '25', '6', '5', '59', '52', '12']
1747 ['51', '1', '25', '6', '5', '59', '52', '12']
1748 ['51', '1', '25', '6', '5', '59', '52', '12']
1749 ['51', '1', '25', '6', '5', '59', '52', '12']
1750 ['51', '1', '25', '6', '5', '59', '52', '12']
1751 ['51', '1', '25', '6', '5', '59', '52', '12']
1752 ['51', '1', '25', '6', '5', '59', '52', '12']
1753 ['6', '59', '52', '25', '1', '51', '5', '54']
1754 ['6', '59', '52', '25', '1', '51', '5', '54']
1755 ['6', '59', '52', '25', '1', '51', '5', '54']
1756 ['6', '59', '52', '25', '1', '51', '5', '54']
1757 ['6', '59', '52', '25', '1', '51', '5', '54']
1758 ['6', '59', '52', '25', '1', '51', '5', '54']
1759 ['6', '59', '52', '25', '1', '51', '5', '54']
1760 ['6', '59', '52', '25', '1', '51', '5', '54']
1761 ['6', '59', '52', '25', '1', '51', '5', '54']
1762 ['6', '59', '52', '25', '1', '51', '5', '54']
1763 ['6', '59', '52', '25', '1', '51', '5', '54']
1774 ['6', '59', '52', '25', '1', '5', '51', '42']
1775 ['6', '59', '52', '25', '1', '5', '51', '42']
1776 ['6', '59', '52', '25', '1', '5', '51', '42']
1777 ['6', '59', '52', '25', '1', '5', '51', '42']
1778 ['6', '59', '52', '25', '1', '5', '51', '42']
1779 ['6', '59', '52', '25', '1', '5', '51', '42']
1780 ['6', '59', '52', '25', '1', '5', '51', '42']
1781 ['6', '59', '52', '25', '1', '5', '51', '42']
1782 ['6', '59', '52', '25', '1', '5', '51', '42']
1783 ['6', '59', '52', '25', '1', '5', '51', '42']
1794 ['6', '59', '52', '1', '5', '25', '51', '53']
1795 ['6', '59', '52', '1', '5', '25', '51', '53']
1796 ['6', '59', '52', '1', '5', '25', '51', '53']
1797 ['6', '59', '52', '1', '5', '25', '51', '53']
1798 ['6', '59', '52', '1', '5', '25', '51', '53']
1799 ['6', '59', '52', '1', '5', '25', '51', '53']
1800 ['6', '59', '52', '1', '5', '25', '51', '53']
1801 ['6', '59', '52', '1', '5', '25', '51', '53']
1802 ['6', '59', '52', '1', '5', '25', '51', '53']
1803 ['6', '59', '52', '1', '5', '25', '51', '53']
1814 ['6', '59', '52', '25', '51', '5', '1', '54']
1815 ['6', '59', '52', '25', '51', '5', '1', '54']
1816 ['6', '59', '52', '25', '51', '5', '1', '54']
1817 ['6', '59', '52', '25', '51', '5', '1', '54']
1818 ['6', '59', '52', '25', '51', '5', '1', '54']
1819 ['6', '59', '52', '25', '51', '5', '1', '54']
1820 ['6', '59', '52', '25', '51', '5', '1', '54']
1821 ['6', '59', '52', '25', '51', '5', '1', '54']
1822 ['6', '59', '52', '25', '51', '5', '1', '54']
1823 ['6', '59', '52', '25', '51', '5', '1', '54']
1834 ['6', '59', '52', '51', '5', '1', '25', '13']
1835 ['6', '59', '52', '51', '5', '1', '25', '13']
1836 ['6', '59', '52', '51', '5', '1', '25', '13']
1837 ['6', '59', '52', '51', '5', '1', '25', '13']
1838 ['6', '59', '52', '51', '5', '1', '25', '13']
1839 ['6', '59', '52', '51', '5', '1', '25', '13']
1840 ['6', '59', '52', '51', '5', '1', '25', '13']
1841 ['6', '59', '52', '51', '5', '1', '25', '13']
1842 ['6', '59', '52', '51', '5', '1', '25', '13']
1843 ['6', '59', '52', '51', '5', '1', '25', '13']
1854 ['6', '52', '5', '1', '25', '51', '59', '59']
1855 ['6', '52', '5', '1', '25', '51', '59', '59']
1856 ['6', '52', '5', '1', '25', '51', '59', '59']
1857 ['6', '52', '5', '1', '25', '51', '59', '59']
1858 ['6', '52', '5', '1', '25', '51', '59', '59']
1859 ['6', '52', '5', '1', '25', '51', '59', '59']
1860 ['6', '52', '5', '1', '25', '51', '59', '59']
1861 ['6', '52', '5', '1', '25', '51', '59', '59']
1862 ['6', '52', '5', '1', '25', '51', '59', '59']
1863 ['6', '52', '5', '1', '25', '51', '59', '59']
1874 ['52', '1', '25', '59', '51', '5', '6', '54']
1875 ['52', '1', '25', '59', '51', '5', '6', '54']
1876 ['52', '1', '25', '59', '51', '5', '6', '54']
1877 ['52', '1', '25', '59', '51', '5', '6', '54']
1878 ['52', '1', '25', '59', '51', '5', '6', '54']
1879 ['52', '1', '25', '59', '51', '5', '6', '54']
1880 ['52', '1', '25', '59', '51', '5', '6', '54']
