0 ['30', '5', '26', '49', '19', '34', '16', '42']
959 ['52', '25', '59', '5', '51', '6', '1', '54']
960 ['52', '25', '59', '5', '51', '6', '1', '54']
961 ['52', '25', '59', '5', '51', '6', '1', '54']
962 ['52', '25', '59', '5', '51', '6', '1', '54']
963 ['52', '25', '59', '5', '51', '6', '1', '54']
964 ['52', '25', '59', '5', '51', '6', '1', '54']
965 ['52', '25', '59', '5', '51', '6', '1', '54']
966 ['52', '25', '59', '5', '51', '6', '1', '54']
967 ['52', '25', '59', '5', '51', '6', '1', '54']
968 ['52', '25', '59', '5', '51', '6', '1', '54']
969 ['52', '25', '59', '5', '51', '6', '1', '54']
980 ['52', '25', '59', '6', '1', '5', '51', '60']
981 ['52', '25', '59', '6', '1', '5', '51', '60']
982 ['52', '25', '59', '6', '1', '5', '51', '60']
983 ['52', '25', '59', '6', '1', '5', '51', '60']
984 ['52', '25', '59', '6', '1', '5', '51', '60']
985 ['52', '25', '59', '6', '1', '5', '51', '60']
986 ['52', '25', '59', '6', '1', '5', '51', '60']
987 ['52', '25', '59', '6', '1', '5', '51', '60']
988 ['52', '25', '59', '6', '1', '5', '51', '60']
989 ['52', '25', '59', '6', '1', '5', '51', '60']
1000 ['52', '59', '6', '1', '5', '51', '25', '15']
1001 ['52', '59', '6', '1', '5', '51', '25', '15']
1002 ['52', '59', '6', '1', '5', '51', '25', '54']
1003 ['52', '59', '6', '1', '5', '51', '25', '54']
1004 ['52', '59', '6', '1', '5', '51', '25', '54']
1005 ['52', '59', '6', '1', '5', '51', '25', '54']
1006 ['52', '59', '6', '1', '5', '51', '25', '54']
1007 ['52', '59', '6', '1', '5', '51', '25', '54']
1008 ['52', '59', '6', '1', '5', '51', '25', '54']
1009 ['52', '59', '6', '1', '5', '51', '25', '54']
1010 ['52', '59', '6', '1', '5', '51', '25', '54']
1011 ['52', '59', '6', '1', '5', '51', '25', '54']
1012 ['52', '59', '6', '1', '5', '51', '25', '54']
1023 ['52', '59', '1', '5', '51', '25', '6', '8']
1024 ['52', '59', '1', '5', '51', '25', '6', '8']
1025 ['52', '59', '1', '5', '51', '25', '6', '8']
1026 ['52', '59', '1', '5', '51', '25', '6', '8']
1027 ['52', '59', '1', '5', '51', '25', '6', '8']
1028 ['52', '59', '1', '5', '51', '25', '6', '8']
1029 ['52', '59', '1', '5', '51', '25', '6', '8']
1030 ['52', '59', '1', '51', '6', '25', '5', '54']
1031 ['52', '59', '1', '51', '6', '25', '5', '54']
1032 ['52', '59', '1', '51', '6', '25', '5', '54']
1033 ['52', '59', '1', '51', '6', '25', '5', '54']
1034 ['52', '59', '1', '51', '6', '25', '5', '54']
1035 ['52', '59', '1', '51', '6', '25', '5', '54']
1036 ['52', '59', '1', '51', '6', '25', '5', '54']
1037 ['52', '59', '1', '51', '6', '25', '5', '54']
1038 ['52', '59', '1', '51', '6', '25', '5', '54']
1039 ['52', '59', '1', '51', '6', '25', '5', '54']
1040 ['52', '59', '1', '51', '6', '25', '5', '54']
1051 ['59', '1', '51', '6', '25', '5', '52', '54']
1052 ['59', '1', '51', '6', '25', '5', '52', '54']
1053 ['59', '1', '51', '6', '25', '5', '52', '54']
1054 ['59', '1', '51', '6', '25', '5', '52', '54']
1055 ['59', '1', '51', '6', '25', '5', '52', '54']
1056 ['59', '1', '51', '6', '25', '5', '52', '54']
1057 ['59', '1', '51', '6', '25', '5', '52', '54']
1058 ['59', '1', '51', '6', '25', '5', '52', '54']
1059 ['59', '1', '51', '6', '25', '5', '52', '54']
1060 ['59', '1', '51', '6', '25', '5', '52', '54']
1071 ['59', '1', '51', '25', '5', '52', '6', '14']
1072 ['59', '1', '51', '25', '5', '52', '6', '14']
1073 ['59', '1', '51', '25', '5', '52', '6', '14']
1074 ['59', '1', '51', '25', '5', '52', '6', '14']
1075 ['59', '1', '51', '25', '5', '52', '6', '14']
1076 ['59', '1', '51', '25', '5', '52', '6', '14']
1077 ['59', '1', '51', '25', '5', '52', '6', '14']
1078 ['59', '1', '51', '25', '5', '52', '6', '14']
1079 ['59', '1', '51', '25', '5', '52', '6', '14']
1080 ['59', '1', '51', '25', '5', '52', '6', '14']
1091 ['59', '1', '25', '52', '6', '51', '5', '54']
1092 ['59', '1', '25', '52', '6', '51', '5', '54']
1093 ['59', '1', '25', '52', '6', '51', '5', '54']
1094 ['59', '1', '25', '52', '6', '51', '5', '54']
1095 ['59', '1', '25', '52', '6', '51', '5', '54']
1096 ['59', '1', '25', '52', '6', '51', '5', '54']
1097 ['59', '1', '25', '52', '6', '51', '5', '54']
1098 ['59', '1', '25', '52', '6', '51', '5', '54']
1099 ['59', '1', '25', '52', '6', '51', '5', '54']
1100 ['59', '1', '25', '52', '6', '51', '5', '54']
1111 ['1', '25', '52', '6', '51', '5', '59', '17']
1112 ['1', '25', '52', '6', '51', '5', '59', '17']
1113 ['1', '25', '52', '6', '51', '5', '59', '17']
1114 ['1', '25', '52', '6', '51', '5', '59', '17']
1115 ['1', '25', '52', '6', '51', '5', '59', '17']
1116 ['1', '25', '52', '6', '51', '5', '59', '17']
1117 ['1', '25', '52', '6', '51', '5', '59', '17']
1118 ['1', '25', '52', '6', '51', '5', '59', '17']
1119 ['1', '25', '52', '6', '51', '5', '59', '17']
1120 ['1', '25', '52', '6', '51', '5', '59', '17']
1131 ['1', '25', '6', '51', '5', '59', '52', '26']
1132 ['1', '25', '6', '51', '5', '59', '52', '26']
1133 ['1', '25', '6', '51', '5', '59', '52', '26']
1134 ['1', '25', '6', '51', '5', '59', '52', '26']
1135 ['1', '25', '6', '51', '5', '59', '52', '26']
1136 ['1', '25', '6', '51', '5', '59', '52', '26']
1137 ['1', '25', '6', '51', '5', '59', '52', '26']
1138 ['1', '25', '6', '51', '5', '59', '52', '26']
1139 ['1', '25', '6', '51', '5', '59', '52', '26']
1140 ['1', '25', '6', '51', '5', '59', '52', '26']
1151 ['1', '25', '6', '51', '5', '59', '52', '25']
1152 ['1', '25', '6', '51', '5', '59', '52', '25']
1153 ['1', '25', '6', '51', '5', '59', '52', '25']
1154 ['1', '25', '6', '51', '5', '59', '52', '25']
1155 ['1', '25', '6', '51', '5', '59', '52', '25']
1156 ['1', '25', '6', '51', '5', '59', '52', '25']
1157 ['1', '25', '6', '51', '5', '59', '52', '25']
1158 ['1', '25', '6', '51', '5', '59', '52', '25']
1159 ['1', '6', '51', '5', '59', '25', '52', '54']
1160 ['1', '6', '51', '5', '59', '25', '52', '54']
1161 ['1', '6', '51', '5', '59', '25', '52', '54']
1162 ['1', '6', '51', '5', '59', '25', '52', '54']
1163 ['1', '6', '51', '5', '59', '25', '52', '54']
1164 ['1', '6', '51', '5', '59', '25', '52', '54']
1165 ['1', '6', '51', '5', '59', '25', '52', '54']
1166 ['1', '6', '51', '5', '59', '25', '52', '54']
1167 ['1', '6', '51', '5', '59', '25', '52', '54']
1168 ['1', '6', '51', '5', '59', '25', '52', '54']
1169 ['1', '6', '51', '5', '59', '25', '52', '54']
1180 ['1', '51', '5', '59', '52', '6', '25', '54']
1181 ['1', '51', '5', '59', '52', '6', '25', '54']
1182 ['1', '51', '5', '59', '52', '6', '25', '54']
1183 ['1', '51', '5', '59', '52', '6', '25', '54']
1184 ['1', '51', '5', '59', '52', '6', '25', '54']
1185 ['1', '51', '5', '59', '52', '6', '25', '54']
1186 ['1', '51', '5', '59', '52', '6', '25', '54']
1187 ['1', '51', '5', '59', '52', '6', '25', '54']
1188 ['1', '51', '5', '59', '52', '6', '25', '54']
1189 ['1', '51', '5', '59', '52', '6', '25', '54']
1200 ['1', '51', '5', '52', '6', '25', '59', '50']
1201 ['1', '51', '5', '52', '6', '25', '59', '50']
1202 ['1', '51', '5', '52', '6', '25', '59', '50']
1203 ['1', '51', '5', '52', '6', '25', '59', '50']
1204 ['1', '51', '5', '52', '6', '25', '59', '50']
1205 ['1', '51', '5', '52', '6', '25', '59', '50']
1206 ['1', '51', '5', '52', '6', '25', '59', '50']
1207 ['1', '51', '5', '52', '6', '25', '59', '50']
1208 ['1', '51', '5', '52', '6', '25', '59', '50']
1209 ['1', '51', '5', '52', '6', '25', '59', '50']
1220 ['1', '52', '6', '25', '59', '5', '51', '59']
1221 ['1', '52', '6', '25', '59', '5', '51', '59']
1222 ['1', '52', '6', '25', '59', '5', '51', '59']
1223 ['1', '52', '6', '25', '59', '5', '51', '59']
1224 ['1', '52', '6', '25', '59', '5', '51', '59']
1225 ['1', '52', '6', '25', '59', '5', '51', '59']
1226 ['1', '52', '6', '25', '59', '5', '51', '59']
1227 ['1', '52', '6', '25', '59', '5', '51', '59']
1228 ['1', '52', '6', '25', '59', '5', '51', '59']
1229 ['1', '52', '6', '25', '59', '5', '51', '59']
1240 ['1', '52', '6', '25', '5', '51', '59', '19']
1241 ['1', '52', '6', '25', '5', '51', '59', '19']
1242 ['1', '52', '6', '25', '5', '51', '59', '19']
1243 ['1', '52', '6', '25', '5', '51', '59', '19']
1244 ['1', '52', '6', '25', '5', '51', '59', '19']
1245 ['1', '52', '6', '25', '5', '51', '59', '19']
1246 ['1', '52', '6', '25', '5', '51', '59', '19']
1247 ['1', '52', '6', '25', '5', '51', '59', '19']
1248 ['1', '52', '6', '25', '5', '51', '59', '19']
1249 ['1', '52', '6', '25', '5', '51', '59', '19']
1260 ['1', '6', '5', '51', '59', '52', '25', '59']
1261 ['1', '6', '5', '51', '59', '52', '25', '59']
1262 ['1', '6', '5', '51', '59', '52', '25', '59']
1263 ['1', '6', '5', '51', '59', '52', '25', '59']
1264 ['1', '6', '5', '51', '59', '52', '25', '59']
1265 ['1', '6', '5', '51', '59', '52', '25', '59']
1266 ['1', '6', '5', '51', '59', '52', '25', '59']
1267 ['1', '6', '5', '51', '59', '52', '25', '59']
1268 ['1', '6', '5', '51', '59', '52', '25', '59']
1269 ['1', '6', '5', '51', '59', '52', '25', '59']
1280 ['6', '5', '51', '52', '25', '59', '1', '2']
1281 ['6', '5', '51', '52', '25', '59', '1', '2']
1282 ['6', '5', '51', '52', '25', '59', '1', '2']
1283 ['6', '5', '51', '52', '25', '59', '1', '2']
1284 ['6', '5', '51', '52', '25', '59', '1', '2']
1285 ['6', '5', '51', '52', '25', '59', '1', '2']
1286 ['6', '5', '51', '52', '25', '59', '1', '2']
1287 ['6', '5', '51', '52', '25', '59', '1', '2']
1288 ['6', '5', '51', '52', '25', '59', '1', '2']
1289 ['6', '5', '51', '52', '25', '59', '1', '2']
1300 ['6', '5', '51', '59', '1', '25', '52', '9']
1301 ['6', '5', '51', '59', '1', '25', '52', '9']
1302 ['6', '5', '51', '59', '1', '25', '52', '9']
1303 ['6', '5', '51', '59', '1', '25', '52', '9']
1304 ['6', '5', '51', '59', '1', '25', '52', '9']
1305 ['6', '5', '51', '59', '1', '25', '52', '9']
1306 ['6', '5', '51', '59', '1', '25', '52', '9']
1307 ['6', '5', '51', '59', '1', '52', '25', '54']
1308 ['6', '5', '51', '59', '1', '52', '25', '54']
1309 ['6', '5', '51', '59', '1', '52', '25', '54']
1310 ['6', '5', '51', '59', '1', '52', '25', '54']
1311 ['6', '5', '51', '59', '1', '52', '25', '54']
1312 ['6', '5', '51', '59', '1', '52', '25', '54']
1313 ['6', '5', '51', '59', '1', '52', '25', '54']
1314 ['6', '5', '51', '59', '1', '52', '25', '54']
1315 ['6', '5', '51', '59', '1', '52', '25', '54']
1316 ['6', '5', '51', '59', '1', '52', '25', '54']
1317 ['6', '5', '51', '59', '1', '52', '25', '54']
1328 ['6', '5', '51', '59', '1', '52', '25', '15']
1329 ['6', '5', '51', '59', '1', '52', '25', '15']
1330 ['6', '5', '51', '59', '1', '52', '25', '15']
1331 ['6', '5', '51', '59', '1', '52', '25', '15']
1332 ['6', '5', '51', '59', '1', '52', '25', '15']
1333 ['6', '5', '51', '59', '1', '52', '25', '15']
1334 ['6', '5', '51', '59', '1', '52', '25', '15']
1335 ['6', '5', '51', '59', '1', '52', '25', '15']
1336 ['6', '5', '51', '59', '1', '52', '25', '15']
1337 ['6', '5', '51', '59', '1', '52', '25', '15']
1348 ['6', '51', '59', '1', '25', '5', '52', '15']
1349 ['6', '51', '59', '1', '25', '5', '52', '15']
1350 ['6', '51', '59', '1', '25', '5', '52', '15']
1351 ['6', '51', '59', '1', '25', '5', '52', '15']
1352 ['6', '51', '59', '1', '25', '5', '52', '15']
1353 ['6', '51', '59', '1', '25', '5', '52', '15']
1354 ['6', '51', '59', '1', '25', '5', '52', '15']
1355 ['6', '51', '59', '1', '25', '5', '52', '15']
1356 ['6', '51', '59', '1', '25', '5', '52', '15']
1357 ['51', '59', '1', '25', '5', '6', '52', '54']
1358 ['51', '59', '1', '25', '5', '6', '52', '54']
1359 ['51', '59', '1', '25', '5', '6', '52', '54']
1360 ['51', '59', '1', '25', '5', '6', '52', '54']
1361 ['51', '59', '1', '25', '5', '6', '52', '54']
1362 ['51', '59', '1', '25', '5', '6', '52', '54']
1363 ['51', '59', '1', '25', '5', '6', '52', '54']
1364 ['51', '59', '1', '25', '5', '6', '52', '54']
1365 ['51', '59', '1', '25', '5', '6', '52', '54']
1366 ['51', '59', '1', '25', '5', '6', '52', '54']
1367 ['51', '59', '1', '25', '5', '6', '52', '54']
1378 ['51', '59', '1', '25', '5', '6', '52', '44']
1379 ['51', '59', '1', '25', '5', '6', '52', '44']
1380 ['51', '59', '1', '25', '5', '6', '52', '44']
1381 ['51', '59', '1', '25', '5', '6', '52', '44']
1382 ['51', '59', '1', '25', '5', '6', '52', '44']
1383 ['51', '59', '1', '25', '5', '6', '52', '44']
1384 ['51', '59', '1', '25', '5', '6', '52', '44']
1385 ['51', '59', '1', '25', '5', '6', '52', '44']
1386 ['51', '59', '1', '25', '5', '6', '52', '44']
1387 ['51', '59', '1', '25', '5', '6', '52', '44']
1398 ['51', '59', '1', '25', '5', '6', '52', '46']
1399 ['51', '59', '1', '25', '5', '6', '52', '46']
1400 ['51', '59', '1', '25', '5', '6', '52', '46']
1401 ['51', '59', '1', '25', '5', '6', '52', '46']
1402 ['51', '59', '1', '25', '5', '6', '52', '46']
1403 ['51', '59', '1', '25', '5', '6', '52', '46']
1404 ['51', '59', '1', '25', '5', '6', '52', '46']
1405 ['51', '59', '1', '25', '5', '6', '52', '46']
1406 ['51', '59', '1', '25', '5', '6', '52', '46']
1407 ['51', '59', '1', '25', '5', '6', '52', '46']
1418 ['51', '59', '1', '25', '5', '6', '52', '0']
1419 ['51', '59', '1', '25', '5', '6', '52', '0']
1420 ['51', '59', '1', '25', '5', '6', '52', '0']
1421 ['51', '59', '1', '25', '5', '6', '52', '0']
1422 ['51', '59', '1', '25', '5', '6', '52', '0']
1423 ['51', '59', '1', '25', '5', '6', '52', '0']
1424 ['51', '59', '1', '25', '5', '6', '52', '0']
1425 ['51', '59', '1', '25', '5', '6', '52', '0']
1426 ['51', '59', '1', '25', '5', '6', '52', '0']
1427 ['51', '59', '1', '25', '5', '6', '52', '0']
1438 ['51', '59', '1', '25', '5', '52', '6', '52']
1439 ['51', '59', '1', '25', '5', '52', '6', '52']
1440 ['51', '59', '1', '25', '5', '52', '6', '52']
1441 ['51', '59', '1', '25', '5', '52', '6', '52']
1442 ['51', '59', '1', '25', '5', '52', '6', '52']
1443 ['51', '59', '1', '25', '5', '52', '6', '52']
1444 ['51', '59', '1', '25', '5', '52', '6', '52']
1445 ['51', '59', '1', '25', '5', '52', '6', '52']
1446 ['51', '59', '1', '25', '5', '52', '6', '52']
1447 ['51', '59', '1', '25', '5', '52', '6', '52']
1458 ['51', '1', '5', '52', '6', '25', '59', '47']
1459 ['51', '1', '5', '52', '6', '25', '59', '47']
1460 ['51', '1', '5', '52', '6', '25', '59', '47']
1461 ['51', '1', '5', '52', '6', '25', '59', '47']
1462 ['51', '1', '5', '52', '6', '25', '59', '47']
1463 ['51', '1', '5', '52', '6', '25', '59', '47']
1464 ['51', '1', '5', '52', '6', '25', '59', '47']
1465 ['51', '1', '5', '52', '6', '25', '59', '47']
1466 ['51', '1', '5', '52', '6', '25', '59', '47']
1467 ['51', '1', '5', '52', '6', '25', '59', '47']
1478 ['51', '1', '5', '52', '6', '25', '59', '54']
1479 ['51', '1', '5', '52', '6', '25', '59', '54']
1480 ['51', '1', '5', '52', '6', '25', '59', '54']
1481 ['51', '1', '5', '52', '6', '25', '59', '54']
1482 ['51', '1', '5', '52', '6', '25', '59', '54']
1483 ['51', '1', '5', '52', '6', '25', '59', '54']
1484 ['51', '1', '5', '52', '6', '25', '59', '54']
1485 ['51', '1', '5', '52', '6', '25', '59', '54']
1486 ['51', '1', '5', '52', '6', '25', '59', '54']
1487 ['51', '1', '5', '52', '6', '25', '59', '54']
1498 ['51', '5', '52', '6', '25', '59', '1', '25']
1499 ['51', '5', '52', '6', '25', '59', '1', '25']
1500 ['51', '5', '52', '6', '25', '59', '1', '25']
1501 ['51', '5', '52', '6', '25', '59', '1', '25']
1502 ['51', '5', '52', '6', '25', '59', '1', '25']
1503 ['51', '5', '52', '6', '25', '59', '1', '25']
1504 ['51', '5', '52', '6', '25', '59', '1', '25']
1505 ['51', '5', '52', '6', '25', '59', '1', '25']
1506 ['51', '5', '52', '6', '25', '59', '1', '25']
1507 ['51', '5', '52', '6', '25', '59', '1', '25']
1518 ['51', '52', '6', '59', '1', '25', '5', '44']
1519 ['51', '52', '6', '59', '1', '25', '5', '44']
1520 ['51', '52', '6', '59', '1', '25', '5', '44']
1521 ['51', '52', '6', '59', '1', '25', '5', '44']
1522 ['51', '52', '6', '59', '1', '25', '5', '44']
1523 ['51', '52', '6', '59', '1', '25', '5', '44']
1524 ['51', '52', '6', '59', '1', '25', '5', '44']
1525 ['51', '52', '6', '59', '1', '25', '5', '44']
1526 ['51', '52', '6', '59', '1', '25', '5', '44']
1527 ['51', '52', '6', '59', '1', '25', '5', '44']
1538 ['51', '1', '25', '5', '59', '6', '52', '60']
1539 ['51', '1', '25', '5', '59', '6', '52', '60']
1540 ['51', '1', '25', '5', '59', '6', '52', '60']
1541 ['51', '1', '25', '5', '59', '6', '52', '60']
1542 ['51', '1', '25', '5', '59', '6', '52', '60']
1543 ['51', '1', '25', '5', '59', '6', '52', '60']
1544 ['51', '1', '25', '5', '59', '6', '52', '60']
1545 ['51', '1', '25', '5', '59', '6', '52', '60']
1546 ['51', '1', '25', '5', '59', '6', '52', '60']
1547 ['51', '1', '25', '5', '59', '6', '52', '60']
1558 ['51', '1', '25', '5', '59', '6', '52', '54']
1559 ['51', '1', '25', '5', '59', '6', '52', '54']
1560 ['51', '1', '25', '5', '59', '6', '52', '54']
1561 ['51', '1', '25', '5', '59', '6', '52', '54']
1562 ['51', '1', '25', '5', '59', '6', '52', '54']
1563 ['51', '1', '25', '5', '59', '6', '52', '54']
1564 ['51', '1', '25', '5', '59', '6', '52', '54']
1565 ['51', '1', '25', '5', '59', '6', '52', '54']
1566 ['51', '1', '25', '5', '59', '6', '52', '54']
1567 ['51', '1', '25', '5', '59', '6', '52', '54']
1578 ['51', '1', '25', '5', '59', '6', '52', '27']
1579 ['51', '1', '25', '5', '59', '6', '52', '27']
1580 ['51', '1', '25', '5', '59', '6', '52', '27']
1581 ['51', '1', '25', '5', '59', '6', '52', '27']
1582 ['51', '1', '25', '5', '59', '6', '52', '27']
1583 ['51', '1', '25', '5', '59', '6', '52', '27']
1584 ['51', '1', '25', '5', '59', '6', '52', '27']
1585 ['51', '1', '25', '5', '59', '6', '52', '27']
1586 ['51', '1', '25', '5', '59', '6', '52', '27']
1587 ['51', '1', '25', '5', '59', '6', '52', '27']
1598 ['51', '25', '59', '52', '6', '5', '1', '54']
1599 ['51', '25', '59', '52', '6', '5', '1', '54']
1600 ['51', '25', '59', '52', '6', '5', '1', '54']
1601 ['51', '25', '59', '52', '6', '5', '1', '54']
1602 ['51', '25', '59', '52', '6', '5', '1', '54']
1603 ['51', '25', '59', '52', '6', '5', '1', '54']
1604 ['51', '25', '59', '52', '6', '5', '1', '54']
1605 ['51', '25', '59', '52', '6', '5', '1', '54']
1606 ['51', '25', '59', '52', '6', '5', '1', '54']
1607 ['51', '25', '59', '52', '6', '5', '1', '54']
1618 ['51', '25', '52', '5', '1', '59', '6', '11']
1619 ['51', '25', '52', '5', '1', '59', '6', '11']
1620 ['51', '25', '52', '5', '1', '59', '6', '11']
1621 ['51', '25', '52', '5', '1', '59', '6', '11']
1622 ['51', '25', '52', '5', '1', '59', '6', '11']
1623 ['51', '25', '52', '5', '1', '59', '6', '11']
1624 ['51', '25', '52', '5', '1', '59', '6', '11']
1625 ['51', '25', '52', '5', '1', '59', '6', '11']
1626 ['51', '25', '52', '5', '1', '59', '6', '11']
1627 ['51', '25', '52', '5', '1', '59', '6', '11']
1638 ['51', '25', '52', '1', '6', '5', '59', '37']
1639 ['51', '25', '52', '1', '6', '5', '59', '37']
1640 ['51', '25', '52', '1', '6', '5', '59', '37']
1641 ['51', '25', '52', '1', '6', '5', '59', '37']
1642 ['51', '25', '52', '1', '6', '5', '59', '37']
1643 ['51', '25', '52', '1', '6', '5', '59', '37']
1644 ['51', '25', '52', '1', '6', '5', '59', '37']
1645 ['51', '25', '52', '1', '6', '5', '59', '37']
1646 ['51', '25', '52', '1', '6', '5', '59', '37']
1647 ['51', '25', '52', '1', '6', '5', '59', '37']
1658 ['1', '6', '59', '51', '52', '5', '25', '37']
1659 ['1', '6', '59', '51', '52', '5', '25', '37']
1660 ['1', '6', '59', '51', '52', '5', '25', '37']
1661 ['1', '6', '59', '51', '52', '5', '25', '37']
1662 ['1', '6', '59', '51', '52', '5', '25', '37']
1663 ['1', '6', '59', '51', '52', '5', '25', '37']
1664 ['1', '6', '59', '51', '52', '5', '25', '37']
1665 ['1', '6', '59', '51', '52', '5', '25', '37']
1666 ['1', '6', '59', '51', '52', '5', '25', '37']
1667 ['1', '6', '59', '51', '52', '5', '25', '37']
1678 ['1', '6', '59', '51', '52', '25', '5', '47']
1679 ['1', '6', '59', '51', '52', '25', '5', '47']
1680 ['1', '6', '59', '51', '52', '25', '5', '47']
1681 ['1', '6', '59', '51', '52', '25', '5', '47']
1682 ['1', '6', '59', '51', '52', '25', '5', '47']
1683 ['1', '6', '59', '51', '52', '25', '5', '47']
1684 ['1', '6', '59', '51', '52', '25', '5', '47']
1685 ['1', '6', '59', '51', '52', '25', '5', '47']
1686 ['1', '6', '59', '51', '52', '25', '5', '47']
1687 ['1', '6', '59', '51', '52', '25', '5', '47']
1698 ['1', '6', '59', '51', '52', '25', '5', '3']
1699 ['1', '6', '59', '51', '52', '25', '5', '3']
1700 ['1', '6', '59', '51', '52', '25', '5', '3']
1701 ['1', '6', '59', '51', '52', '25', '5', '3']
1702 ['1', '6', '59', '51', '52', '25', '5', '3']
1703 ['1', '6', '59', '51', '52', '25', '5', '3']
1704 ['1', '6', '59', '51', '52', '25', '5', '3']
1705 ['1', '6', '59', '51', '52', '25', '5', '3']
1706 ['1', '6', '59', '51', '52', '25', '5', '3']
1707 ['1', '6', '59', '51', '52', '25', '5', '3']
1718 ['6', '59', '51', '52', '25', '5', '1', '27']
1719 ['6', '59', '51', '52', '25', '5', '1', '27']
1720 ['6', '59', '51', '52', '25', '5', '1', '27']
1721 ['6', '59', '51', '52', '25', '5', '1', '27']
1722 ['6', '59', '51', '52', '25', '5', '1', '27']
1723 ['6', '59', '51', '52', '25', '5', '1', '27']
1724 ['6', '59', '51', '25', '1', '5', '52', '54']
1725 ['6', '59', '51', '25', '1', '5', '52', '54']
1726 ['6', '59', '51', '25', '1', '5', '52', '54']
1727 ['6', '59', '51', '25', '1', '5', '52', '54']
1728 ['6', '59', '51', '25', '1', '5', '52', '54']
1729 ['6', '59', '51', '25', '1', '5', '52', '54']
1730 ['6', '59', '51', '25', '1', '5', '52', '54']
1731 ['6', '59', '51', '25', '1', '5', '52', '54']
1732 ['6', '59', '51', '25', '1', '5', '52', '54']
1733 ['6', '59', '51', '25', '1', '5', '52', '54']
1734 ['6', '59', '51', '25', '1', '5', '52', '54']
1745 ['6', '59', '51', '1', '5', '52', '25', '54']
1746 ['6', '59', '51', '1', '5', '52', '25', '54']
1747 ['6', '59', '51', '1', '5', '52', '25', '54']
1748 ['6', '59', '51', '1', '5', '52', '25', '54']
1749 ['6', '59', '51', '1', '5', '52', '25', '54']
1750 ['6', '59', '51', '1', '5', '52', '25', '54']
1751 ['6', '59', '51', '1', '5', '52', '25', '54']
1752 ['6', '59', '51', '1', '5', '52', '25', '54']
1753 ['6', '59', '51', '1', '5', '52', '25', '54']
1754 ['6', '59', '51', '1', '5', '52', '25', '54']
1755 ['6', '59', '51', '1', '5', '52', '25', '54']
1766 ['6', '59', '51', '5', '52', '25', '1', '57']
1767 ['6', '59', '51', '5', '52', '25', '1', '57']
1768 ['6', '59', '51', '5', '52', '25', '1', '57']
1769 ['6', '59', '51', '5', '52', '25', '1', '57']
1770 ['6', '59', '51', '5', '52', '25', '1', '57']
1771 ['6', '59', '51', '5', '52', '25', '1', '57']
1772 ['6', '59', '51', '5', '52', '25', '1', '57']
1773 ['6', '59', '51', '5', '52', '25', '1', '57']
1774 ['6', '59', '51', '5', '52', '25', '1', '57']
1775 ['6', '59', '51', '5', '52', '25', '1', '57']
1786 ['6', '59', '51', '5', '52', '1', '25', '15']
1787 ['6', '59', '51', '5', '52', '1', '25', '15']
1788 ['6', '59', '51', '5', '52', '1', '25', '15']
1789 ['6', '59', '51', '5', '52', '1', '25', '15']
1790 ['6', '59', '51', '5', '52', '1', '25', '15']
1791 ['6', '59', '51', '5', '52', '1', '25', '15']
1792 ['6', '59', '51', '5', '52', '1', '25', '15']
1793 ['6', '59', '51', '5', '52', '1', '25', '15']
1794 ['6', '59', '51', '5', '52', '1', '25', '15']
1795 ['6', '59', '51', '5', '52', '1', '25', '15']
1806 ['59', '51', '5', '52', '25', '1', '6', '6']
1807 ['59', '51', '5', '52', '25', '1', '6', '6']
1808 ['59', '51', '5', '52', '25', '1', '6', '6']
1809 ['59', '51', '5', '52', '25', '1', '6', '6']
1810 ['59', '51', '5', '52', '25', '1', '6', '6']
1811 ['59', '51', '5', '52', '25', '1', '6', '6']
1812 ['59', '51', '5', '52', '25', '1', '6', '6']
1813 ['59', '51', '5', '52', '25', '1', '6', '6']
1814 ['59', '51', '5', '52', '25', '1', '6', '6']
1815 ['59', '51', '5', '52', '25', '1', '6', '6']
1826 ['51', '1', '6', '52', '59', '25', '5', '43']
1827 ['51', '1', '6', '52', '59', '25', '5', '43']
1828 ['51', '1', '6', '52', '59', '25', '5', '43']
1829 ['51', '1', '6', '52', '59', '25', '5', '43']
1830 ['51', '1', '6', '52', '59', '25', '5', '43']
1831 ['51', '1', '6', '52', '59', '25', '5', '43']
1832 ['51', '1', '6', '52', '59', '25', '5', '43']
1833 ['51', '1', '6', '52', '59', '25', '5', '43']
1834 ['51', '1', '6', '52', '59', '25', '5', '43']
1835 ['51', '1', '6', '52', '59', '25', '5', '43']
1846 ['1', '6', '59', '25', '5', '52', '51', '54']
1847 ['1', '6', '59', '25', '5', '52', '51', '54']
1848 ['1', '6', '59', '25', '5', '52', '51', '54']
1849 ['1', '6', '59', '25', '5', '52', '51', '54']
1850 ['1', '6', '59', '25', '5', '52', '51', '54']
1851 ['1', '6', '59', '25', '5', '52', '51', '54']
1852 ['1', '6', '59', '25', '5', '52', '51', '54']
1853 ['1', '6', '59', '25', '5', '52', '51', '54']
1854 ['1', '6', '59', '25', '5', '52', '51', '54']
1855 ['1', '6', '59', '25', '5', '52', '51', '54']
1866 ['1', '6', '59', '25', '51', '52', '5', '38']
1867 ['1', '6', '59', '25', '51', '52', '5', '38']
1868 ['1', '6', '59', '25', '51', '52', '5', '38']
1869 ['1', '6', '59', '25', '51', '52', '5', '38']
1870 ['1', '6', '59', '25', '51', '52', '5', '38']
